opportunity_id,outcome_followup_start,outcome_followup_end_6w,outcome_followup_end_8w,outcome_followup_complete_8w,major_wave_onset_next_6w,major_wave_onset_next_8w,n_major_wave_onsets_next_8w,outcome_episode_id,outcome_episode_onset,outcome_episode_end,outcome_Re_early_6_median,outcome_Re_early_6_lower,outcome_Re_early_6_upper,outcome_reported_cumulative_incidence_per_100k
RJ_20170326,2017-04-02,2017-05-07,2017-05-21,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20170402,2017-04-09,2017-05-14,2017-05-28,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20170409,2017-04-16,2017-05-21,2017-06-04,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20170416,2017-04-23,2017-05-28,2017-06-11,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20170423,2017-04-30,2017-06-04,2017-06-18,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20170430,2017-05-07,2017-06-11,2017-06-25,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20170604,2017-06-11,2017-07-16,2017-07-30,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20170917,2017-09-24,2017-10-29,2017-11-12,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20170924,2017-10-01,2017-11-05,2017-11-19,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20171001,2017-10-08,2017-11-12,2017-11-26,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20171008,2017-10-15,2017-11-19,2017-12-03,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20171015,2017-10-22,2017-11-26,2017-12-10,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20171022,2017-10-29,2017-12-03,2017-12-17,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20171029,2017-11-05,2017-12-10,2017-12-24,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20171105,2017-11-12,2017-12-17,2017-12-31,TRUE,FALSE,TRUE,1,RJ_wave_06,2017-12-31,2018-09-09,1.8000551227484034,1.262434719281696,2.655080127082135,163.2423681
RJ_20171112,2017-11-19,2017-12-24,2018-01-07,TRUE,FALSE,TRUE,1,RJ_wave_06,2017-12-31,2018-09-09,1.8000551227484034,1.262434719281696,2.655080127082135,163.2423681
RJ_20171119,2017-11-26,2017-12-31,2018-01-14,TRUE,TRUE,TRUE,1,RJ_wave_06,2017-12-31,2018-09-09,1.8000551227484034,1.262434719281696,2.655080127082135,163.2423681
RJ_20171126,2017-12-03,2018-01-07,2018-01-21,TRUE,TRUE,TRUE,1,RJ_wave_06,2017-12-31,2018-09-09,1.8000551227484034,1.262434719281696,2.655080127082135,163.2423681
RJ_20171203,2017-12-10,2018-01-14,2018-01-28,TRUE,TRUE,TRUE,1,RJ_wave_06,2017-12-31,2018-09-09,1.8000551227484034,1.262434719281696,2.655080127082135,163.2423681
RJ_20171210,2017-12-17,2018-01-21,2018-02-04,TRUE,TRUE,TRUE,1,RJ_wave_06,2017-12-31,2018-09-09,1.8000551227484034,1.262434719281696,2.655080127082135,163.2423681
RJ_20171217,2017-12-24,2018-01-28,2018-02-11,TRUE,TRUE,TRUE,1,RJ_wave_06,2017-12-31,2018-09-09,1.8000551227484034,1.262434719281696,2.655080127082135,163.2423681
RJ_20171224,2017-12-31,2018-02-04,2018-02-18,TRUE,TRUE,TRUE,1,RJ_wave_06,2017-12-31,2018-09-09,1.8000551227484034,1.262434719281696,2.655080127082135,163.2423681
RJ_20171231,2018-01-07,2018-02-11,2018-02-25,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20180107,2018-01-14,2018-02-18,2018-03-04,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20180114,2018-01-21,2018-02-25,2018-03-11,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20180121,2018-01-28,2018-03-04,2018-03-18,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20180128,2018-02-04,2018-03-11,2018-03-25,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20180204,2018-02-11,2018-03-18,2018-04-01,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20180211,2018-02-18,2018-03-25,2018-04-08,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20180218,2018-02-25,2018-04-01,2018-04-15,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20180225,2018-03-04,2018-04-08,2018-04-22,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20180304,2018-03-11,2018-04-15,2018-04-29,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20180311,2018-03-18,2018-04-22,2018-05-06,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20180318,2018-03-25,2018-04-29,2018-05-13,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20180325,2018-04-01,2018-05-06,2018-05-20,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20180401,2018-04-08,2018-05-13,2018-05-27,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20180408,2018-04-15,2018-05-20,2018-06-03,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20180415,2018-04-22,2018-05-27,2018-06-10,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20180422,2018-04-29,2018-06-03,2018-06-17,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20180429,2018-05-06,2018-06-10,2018-06-24,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20180506,2018-05-13,2018-06-17,2018-07-01,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20180513,2018-05-20,2018-06-24,2018-07-08,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20180923,2018-09-30,2018-11-04,2018-11-18,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20180930,2018-10-07,2018-11-11,2018-11-25,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20181007,2018-10-14,2018-11-18,2018-12-02,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20181014,2018-10-21,2018-11-25,2018-12-09,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20181021,2018-10-28,2018-12-02,2018-12-16,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20181028,2018-11-04,2018-12-09,2018-12-23,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20181104,2018-11-11,2018-12-16,2018-12-30,TRUE,FALSE,TRUE,1,RJ_wave_07,2018-12-30,2020-12-20,1.5210606445803867,1.0816079289492058,2.225350018678889,472.7812533
RJ_20181111,2018-11-18,2018-12-23,2019-01-06,TRUE,FALSE,TRUE,1,RJ_wave_07,2018-12-30,2020-12-20,1.5210606445803867,1.0816079289492058,2.225350018678889,472.7812533
RJ_20181118,2018-11-25,2018-12-30,2019-01-13,TRUE,TRUE,TRUE,1,RJ_wave_07,2018-12-30,2020-12-20,1.5210606445803867,1.0816079289492058,2.225350018678889,472.7812533
RJ_20181125,2018-12-02,2019-01-06,2019-01-20,TRUE,TRUE,TRUE,1,RJ_wave_07,2018-12-30,2020-12-20,1.5210606445803867,1.0816079289492058,2.225350018678889,472.7812533
RJ_20181202,2018-12-09,2019-01-13,2019-01-27,TRUE,TRUE,TRUE,1,RJ_wave_07,2018-12-30,2020-12-20,1.5210606445803867,1.0816079289492058,2.225350018678889,472.7812533
RJ_20181209,2018-12-16,2019-01-20,2019-02-03,TRUE,TRUE,TRUE,1,RJ_wave_07,2018-12-30,2020-12-20,1.5210606445803867,1.0816079289492058,2.225350018678889,472.7812533
RJ_20181216,2018-12-23,2019-01-27,2019-02-10,TRUE,TRUE,TRUE,1,RJ_wave_07,2018-12-30,2020-12-20,1.5210606445803867,1.0816079289492058,2.225350018678889,472.7812533
RJ_20181223,2018-12-30,2019-02-03,2019-02-17,TRUE,TRUE,TRUE,1,RJ_wave_07,2018-12-30,2020-12-20,1.5210606445803867,1.0816079289492058,2.225350018678889,472.7812533
RJ_20181230,2019-01-06,2019-02-10,2019-02-24,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20190106,2019-01-13,2019-02-17,2019-03-03,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20190113,2019-01-20,2019-02-24,2019-03-10,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20190120,2019-01-27,2019-03-03,2019-03-17,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20190127,2019-02-03,2019-03-10,2019-03-24,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20190203,2019-02-10,2019-03-17,2019-03-31,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20190210,2019-02-17,2019-03-24,2019-04-07,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20190217,2019-02-24,2019-03-31,2019-04-14,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20190224,2019-03-03,2019-04-07,2019-04-21,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20190303,2019-03-10,2019-04-14,2019-04-28,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20190310,2019-03-17,2019-04-21,2019-05-05,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20190317,2019-03-24,2019-04-28,2019-05-12,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20190324,2019-03-31,2019-05-05,2019-05-19,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20190331,2019-04-07,2019-05-12,2019-05-26,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20190407,2019-04-14,2019-05-19,2019-06-02,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20190414,2019-04-21,2019-05-26,2019-06-09,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20190421,2019-04-28,2019-06-02,2019-06-16,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20190428,2019-05-05,2019-06-09,2019-06-23,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20190505,2019-05-12,2019-06-16,2019-06-30,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20190512,2019-05-19,2019-06-23,2019-07-07,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20190519,2019-05-26,2019-06-30,2019-07-14,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20190526,2019-06-02,2019-07-07,2019-07-21,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20190602,2019-06-09,2019-07-14,2019-07-28,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20190623,2019-06-30,2019-08-04,2019-08-18,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20190630,2019-07-07,2019-08-11,2019-08-25,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20190915,2019-09-22,2019-10-27,2019-11-10,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20190922,2019-09-29,2019-11-03,2019-11-17,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20190929,2019-10-06,2019-11-10,2019-11-24,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20191013,2019-10-20,2019-11-24,2019-12-08,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20191020,2019-10-27,2019-12-01,2019-12-15,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20191027,2019-11-03,2019-12-08,2019-12-22,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20191103,2019-11-10,2019-12-15,2019-12-29,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20191110,2019-11-17,2019-12-22,2020-01-05,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20191117,2019-11-24,2019-12-29,2020-01-12,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20191124,2019-12-01,2020-01-05,2020-01-19,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20191201,2019-12-08,2020-01-12,2020-01-26,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20191208,2019-12-15,2020-01-19,2020-02-02,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20191215,2019-12-22,2020-01-26,2020-02-09,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20191222,2019-12-29,2020-02-02,2020-02-16,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20191229,2020-01-05,2020-02-09,2020-02-23,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20200105,2020-01-12,2020-02-16,2020-03-01,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20200112,2020-01-19,2020-02-23,2020-03-08,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20200119,2020-01-26,2020-03-01,2020-03-15,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20200126,2020-02-02,2020-03-08,2020-03-22,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20200202,2020-02-09,2020-03-15,2020-03-29,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20200209,2020-02-16,2020-03-22,2020-04-05,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20200301,2020-03-08,2020-04-12,2020-04-26,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20200308,2020-03-15,2020-04-19,2020-05-03,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20200322,2020-03-29,2020-05-03,2020-05-17,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20200329,2020-04-05,2020-05-10,2020-05-24,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20200405,2020-04-12,2020-05-17,2020-05-31,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20200412,2020-04-19,2020-05-24,2020-06-07,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20200419,2020-04-26,2020-05-31,2020-06-14,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20200426,2020-05-03,2020-06-07,2020-06-21,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20200621,2020-06-28,2020-08-02,2020-08-16,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20200906,2020-09-13,2020-10-18,2020-11-01,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20200913,2020-09-20,2020-10-25,2020-11-08,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20200920,2020-09-27,2020-11-01,2020-11-15,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20200927,2020-10-04,2020-11-08,2020-11-22,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20201004,2020-10-11,2020-11-15,2020-11-29,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20201011,2020-10-18,2020-11-22,2020-12-06,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20201018,2020-10-25,2020-11-29,2020-12-13,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20201025,2020-11-01,2020-12-06,2020-12-20,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20201101,2020-11-08,2020-12-13,2020-12-27,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20201108,2020-11-15,2020-12-20,2021-01-03,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20201115,2020-11-22,2020-12-27,2021-01-10,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20201122,2020-11-29,2021-01-03,2021-01-17,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20201129,2020-12-06,2021-01-10,2021-01-24,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20201206,2020-12-13,2021-01-17,2021-01-31,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20201213,2020-12-20,2021-01-24,2021-02-07,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20201220,2020-12-27,2021-01-31,2021-02-14,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20201227,2021-01-03,2021-02-07,2021-02-21,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20210103,2021-01-10,2021-02-14,2021-02-28,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20210110,2021-01-17,2021-02-21,2021-03-07,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20210117,2021-01-24,2021-02-28,2021-03-14,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20210124,2021-01-31,2021-03-07,2021-03-21,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20210131,2021-02-07,2021-03-14,2021-03-28,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20210207,2021-02-14,2021-03-21,2021-04-04,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20210214,2021-02-21,2021-03-28,2021-04-11,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20210221,2021-02-28,2021-04-04,2021-04-18,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20210228,2021-03-07,2021-04-11,2021-04-25,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20210307,2021-03-14,2021-04-18,2021-05-02,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20210314,2021-03-21,2021-04-25,2021-05-09,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20210321,2021-03-28,2021-05-02,2021-05-16,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20210328,2021-04-04,2021-05-09,2021-05-23,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20210404,2021-04-11,2021-05-16,2021-05-30,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20210411,2021-04-18,2021-05-23,2021-06-06,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20210418,2021-04-25,2021-05-30,2021-06-13,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20210425,2021-05-02,2021-06-06,2021-06-20,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20210606,2021-06-13,2021-07-18,2021-08-01,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20210829,2021-09-05,2021-10-10,2021-10-24,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20210905,2021-09-12,2021-10-17,2021-10-31,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20210912,2021-09-19,2021-10-24,2021-11-07,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20210919,2021-09-26,2021-10-31,2021-11-14,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20210926,2021-10-03,2021-11-07,2021-11-21,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20211003,2021-10-10,2021-11-14,2021-11-28,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20211010,2021-10-17,2021-11-21,2021-12-05,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20211128,2021-12-05,2022-01-09,2022-01-23,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20211205,2021-12-12,2022-01-16,2022-01-30,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20211212,2021-12-19,2022-01-23,2022-02-06,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20211219,2021-12-26,2022-01-30,2022-02-13,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20211226,2022-01-02,2022-02-06,2022-02-20,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20220102,2022-01-09,2022-02-13,2022-02-27,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20220109,2022-01-16,2022-02-20,2022-03-06,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20220130,2022-02-06,2022-03-13,2022-03-27,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20220206,2022-02-13,2022-03-20,2022-04-03,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20220213,2022-02-20,2022-03-27,2022-04-10,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20220220,2022-02-27,2022-04-03,2022-04-17,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20220227,2022-03-06,2022-04-10,2022-04-24,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20220306,2022-03-13,2022-04-17,2022-05-01,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20220313,2022-03-20,2022-04-24,2022-05-08,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20220320,2022-03-27,2022-05-01,2022-05-15,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20220327,2022-04-03,2022-05-08,2022-05-22,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20220403,2022-04-10,2022-05-15,2022-05-29,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20220410,2022-04-17,2022-05-22,2022-06-05,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20220417,2022-04-24,2022-05-29,2022-06-12,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20220424,2022-05-01,2022-06-05,2022-06-19,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20220501,2022-05-08,2022-06-12,2022-06-26,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20220508,2022-05-15,2022-06-19,2022-07-03,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20221009,2022-10-16,2022-11-20,2022-12-04,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20221016,2022-10-23,2022-11-27,2022-12-11,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20221023,2022-10-30,2022-12-04,2022-12-18,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20221030,2022-11-06,2022-12-11,2022-12-25,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20221106,2022-11-13,2022-12-18,2023-01-01,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20221113,2022-11-20,2022-12-25,2023-01-08,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20221120,2022-11-27,2023-01-01,2023-01-15,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20221127,2022-12-04,2023-01-08,2023-01-22,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20221204,2022-12-11,2023-01-15,2023-01-29,TRUE,FALSE,TRUE,1,RJ_wave_10,2023-01-29,2024-10-20,1.159856998096124,0.7748620570879136,1.7668143777172278,25.9954553
RJ_20221211,2022-12-18,2023-01-22,2023-02-05,TRUE,FALSE,TRUE,1,RJ_wave_10,2023-01-29,2024-10-20,1.159856998096124,0.7748620570879136,1.7668143777172278,25.9954553
RJ_20221218,2022-12-25,2023-01-29,2023-02-12,TRUE,TRUE,TRUE,1,RJ_wave_10,2023-01-29,2024-10-20,1.159856998096124,0.7748620570879136,1.7668143777172278,25.9954553
RJ_20221225,2023-01-01,2023-02-05,2023-02-19,TRUE,TRUE,TRUE,1,RJ_wave_10,2023-01-29,2024-10-20,1.159856998096124,0.7748620570879136,1.7668143777172278,25.9954553
RJ_20230101,2023-01-08,2023-02-12,2023-02-26,TRUE,TRUE,TRUE,1,RJ_wave_10,2023-01-29,2024-10-20,1.159856998096124,0.7748620570879136,1.7668143777172278,25.9954553
RJ_20230108,2023-01-15,2023-02-19,2023-03-05,TRUE,TRUE,TRUE,1,RJ_wave_10,2023-01-29,2024-10-20,1.159856998096124,0.7748620570879136,1.7668143777172278,25.9954553
RJ_20230115,2023-01-22,2023-02-26,2023-03-12,TRUE,TRUE,TRUE,1,RJ_wave_10,2023-01-29,2024-10-20,1.159856998096124,0.7748620570879136,1.7668143777172278,25.9954553
RJ_20230129,2023-02-05,2023-03-12,2023-03-26,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20230205,2023-02-12,2023-03-19,2023-04-02,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20230212,2023-02-19,2023-03-26,2023-04-09,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20230219,2023-02-26,2023-04-02,2023-04-16,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20230226,2023-03-05,2023-04-09,2023-04-23,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20230305,2023-03-12,2023-04-16,2023-04-30,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20230312,2023-03-19,2023-04-23,2023-05-07,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
