state,week_start,week_of_year,lag_spec,lagged_temp,lagged_precip,log_precip
AC,2017-09-03,35,primary,26.508037811969185,56.0095205190412,4.043218280536998
AC,2017-09-10,36,primary,26.874215830258947,70.92827649433775,4.275669462718262
AC,2017-09-17,37,primary,26.82487712035209,86.26546997928638,4.468954851718475
AC,2017-09-24,38,primary,26.350404584629594,103.29852589732509,4.64725722861179
AC,2017-10-01,39,primary,26.230725788577818,100.47779822243673,4.6198400378307145
AC,2017-10-08,40,primary,26.246362911391707,114.26226608834568,4.7472101064811
AC,2017-10-15,41,primary,26.43755921457243,117.52654559527156,4.775136948950124
AC,2017-10-22,42,primary,26.154424584914164,144.85415377597081,4.982607175688585
AC,2017-10-29,43,primary,25.775944202364595,163.59505105275719,5.103488221282805
AC,2017-11-05,44,primary,25.41951914988234,180.59135088118347,5.201758837726718
AC,2017-11-12,45,primary,25.290381126724668,198.39067602231316,5.2952660962655065
AC,2017-11-19,46,primary,25.35906634530917,244.34367636873804,5.5026599882838
AC,2017-11-26,47,primary,25.623624994224585,258.1191198331996,5.557287878103676
AC,2017-12-03,48,primary,25.801635209985683,255.62036769320673,5.547597824297296
AC,2017-12-10,49,primary,25.86601351030016,280.9981199882014,5.6419004042073855
AC,2017-12-17,50,primary,25.53498238246729,267.27776698889625,5.592022887762038
AC,2017-12-24,51,primary,25.23683847208661,289.1587635898621,5.670428233833303
AC,2017-12-31,52,primary,24.9603942769202,329.83155974710905,5.801609362912949
AC,2018-01-07,1,primary,24.71652120903345,350.8154418911263,5.863106725288771
AC,2018-01-14,2,primary,24.5361445578951,349.90801029922,5.860524110197583
AC,2018-01-21,3,primary,24.579178554065713,382.5866713072468,5.949565596074142
AC,2018-01-28,4,primary,25.181945928364257,383.95479264881556,5.9531259057019295
AC,2018-02-04,5,primary,25.580430644652967,335.6693143171058,5.819101185444507
AC,2018-02-11,6,primary,25.376840540641552,318.5573502066102,5.766936757573611
AC,2018-02-18,7,primary,24.88391312335081,327.85951774411086,5.795630661837613
AC,2018-02-25,8,primary,24.608849477032972,362.3870290353545,5.895468461971593
AC,2018-03-04,9,primary,24.79385000386878,352.63178113930053,5.868256205512247
AC,2018-03-11,10,primary,25.130978613781355,384.1960285717738,5.953752369828697
AC,2018-03-18,11,primary,25.34677870992733,392.21924482991574,5.9743673312002
AC,2018-03-25,12,primary,24.979989150477326,370.46153604118393,5.917445321896245
AC,2018-04-01,13,primary,24.636024953134207,296.3489219655454,5.694906270672836
AC,2018-04-08,14,primary,24.32401491580909,274.09086900812645,5.617101475842515
AC,2018-04-15,15,primary,24.399654360683975,267.86478401953855,5.594208591587724
AC,2018-04-22,16,primary,24.559126835167415,273.1236094811576,5.613579134153031
AC,2018-04-29,17,primary,24.689716618609836,253.09927591913402,5.537725040731873
AC,2018-05-06,18,primary,24.679306940036177,261.2896599171842,5.569449465269212
AC,2018-05-13,19,primary,24.378177351783105,238.97608153381108,5.480539258099789
AC,2018-05-20,20,primary,23.734715672239528,211.7569502447215,5.360150435520213
AC,2018-05-27,21,primary,23.825545904475618,186.6242603371314,5.234441347705383
AC,2018-06-03,22,primary,22.812218589929863,163.83146902427404,5.1049235520634
AC,2018-06-10,23,primary,23.039859984531862,156.4155022413393,5.058888820595665
AC,2018-06-17,24,primary,22.21365969714088,127.63573444020773,4.856984645989468
AC,2018-06-24,25,primary,23.44340226814258,87.08199678217201,4.478268162254783
AC,2018-07-01,26,primary,24.129856361607708,53.757744543903975,4.002918811549792
AC,2018-07-08,27,primary,24.628206447614026,52.360316601700276,3.977067334904989
AC,2018-07-15,28,primary,24.911129423396243,17.654670483009248,2.9260965427813477
AC,2018-07-22,29,primary,24.342292153083925,14.137039208526835,2.7171446680212985
AC,2018-07-29,30,primary,24.808693764567323,24.448013841189844,3.236637698347585
AC,2018-08-05,31,primary,24.049961754576785,24.05378225998498,3.221024804555823
AC,2018-08-12,32,primary,24.337251243297445,43.6716828448568,3.7993398074741425
AC,2018-08-19,33,primary,23.74783735505613,64.49204133970444,4.181928628994668
AC,2018-08-26,34,primary,24.17617208524741,86.09997443025047,4.467056590290682
AC,2018-09-02,35,primary,24.096550205826265,97.95379108375772,4.59465298444004
AC,2018-09-09,36,primary,25.604263859700055,108.17201033861338,4.692924714875889
AC,2018-09-16,37,primary,26.17275213848074,91.97228566209387,4.53230144510795
AC,2018-09-23,38,primary,26.991329152098814,80.82976539043091,4.404641057499019
AC,2018-09-30,39,primary,26.377774523113796,91.59837717891531,4.528271616432859
AC,2018-10-07,40,primary,26.29971736949105,83.87234417910538,4.441148294421457
AC,2018-10-14,41,primary,26.35420209270214,112.17671801577922,4.728950473377154
AC,2018-10-21,42,primary,26.055480536656873,144.6645673498654,4.981306494537809
AC,2018-10-28,43,primary,26.203960069029833,171.6669303839417,5.151364480910333
AC,2018-11-04,44,primary,25.607245523610068,211.88806654664168,5.360766518410391
AC,2018-11-11,45,primary,25.70992955344736,219.88665407228783,5.39764969245014
AC,2018-11-18,46,primary,25.346877816103188,256.52113364704445,5.551101789151741
AC,2018-11-25,47,primary,25.145264805418588,293.85483647844245,5.686483155494762
AC,2018-12-02,48,primary,24.92287189024795,302.44608761011654,5.715203959168979
AC,2018-12-09,49,primary,24.816625565430964,323.31126520631506,5.78170374970137
AC,2018-12-16,50,primary,24.70146166874749,351.78569765623075,5.865860783787732
AC,2018-12-23,51,primary,24.69353280542496,313.15386066572273,5.749882868016553
AC,2018-12-30,52,primary,24.621712768051154,307.27916152376616,5.731005741053253
AC,2019-01-06,1,primary,24.744462903126994,315.5309784711348,5.7574211150602945
AC,2019-01-13,2,primary,24.7771830743075,273.12401450528546,5.613580611675632
AC,2019-01-20,3,primary,24.749730138343594,294.47667518732254,5.688589900354515
AC,2019-01-27,4,primary,24.7111419367453,330.2581796419471,5.802898070254266
AC,2019-02-03,5,primary,24.791280240837857,342.2410242290873,5.83843289493717
AC,2019-02-10,6,primary,24.88279570071724,386.1109473435855,5.958711337585645
AC,2019-02-17,7,primary,25.15871707790341,406.8700635336968,6.010948651950135
AC,2019-02-24,8,primary,25.15300881760723,414.0681163723404,6.028442642598851
AC,2019-03-03,9,primary,25.307182935811998,391.809281094025,5.973324204240951
AC,2019-03-10,10,primary,25.137643274664498,386.9155999657175,5.9607877900995385
AC,2019-03-17,11,primary,25.21465245402637,351.7011258295134,5.865621029268421
AC,2019-03-24,12,primary,24.8362258876493,352.56399873178526,5.868064512038806
AC,2019-03-31,13,primary,25.028661804647182,343.4695211486757,5.842005613821849
AC,2019-04-07,14,primary,24.722269226866516,391.1026904254618,5.971523770854602
AC,2019-04-14,15,primary,24.988259849582626,363.25802489027825,5.897862476103126
AC,2019-04-21,16,primary,25.006924439129513,319.94238683007615,5.771261626741366
AC,2019-04-28,17,primary,25.38920901837204,307.3902701146073,5.7313660916279465
AC,2019-05-05,18,primary,25.67326004942175,259.607789521158,5.563016554962207
AC,2019-05-12,19,primary,24.75450084358059,223.35138924926594,5.413213524732956
AC,2019-05-19,20,primary,24.314759940127882,189.4893519618503,5.249596297791176
AC,2019-05-26,21,primary,24.04271440576974,191.41439086530144,5.259651332031681
AC,2019-06-02,22,primary,24.40284628160983,146.30034998551156,4.992473699470593
AC,2019-06-09,23,primary,24.6808187971232,121.88619713990175,4.811258700581316
AC,2019-06-16,24,primary,24.590347466591723,73.74120658717409,4.314031567721169
AC,2019-06-23,25,primary,25.02221705260216,71.63364529885553,4.2854282483469746
AC,2019-06-30,26,primary,25.11391471989671,59.00581486298919,4.0944414719093585
AC,2019-07-07,27,primary,24.532686989320133,50.12198289155044,3.934214598275349
AC,2019-07-14,28,primary,24.418295811024713,53.243263896372646,3.9934788169023094
AC,2019-07-21,29,primary,23.99467389765811,43.64515297540833,3.7987457454479845
AC,2019-07-28,30,primary,24.38918766434817,46.81465429072215,3.867332167632571
AC,2019-08-04,31,primary,23.76371229904683,55.39536588841314,4.032386990029218
AC,2019-08-11,32,primary,24.475054451170873,48.36122952514388,3.899165288629361
AC,2019-08-18,33,primary,25.10136617406487,40.95984904297873,3.736713185880508
AC,2019-08-25,34,primary,26.200404173557043,37.70439467689705,3.655953151131126
AC,2019-09-01,35,primary,26.422015981665567,33.69509024332072,3.546598185394987
AC,2019-09-08,36,primary,26.663962443867845,38.724828666830106,3.6819763994324872
AC,2019-09-15,37,primary,27.31858523558768,62.66596190978385,4.153650069837418
AC,2019-09-22,38,primary,27.342400891494886,81.42543033530913,4.411894009876033
AC,2019-09-29,39,primary,26.941943628633158,104.25798747473846,4.65641436017928
AC,2019-10-06,40,primary,25.728316743966083,102.38578746315912,4.6384675006265415
AC,2019-10-13,41,primary,25.22349643972428,126.48031326547382,4.847961946915695
AC,2019-10-20,42,primary,25.073821929948807,139.80653265442615,4.947386839341016
AC,2019-10-27,43,primary,25.5146789330723,165.59333298982915,5.115555710863745
AC,2019-11-03,44,primary,25.701012790909285,186.9633641534681,5.236247072315921
AC,2019-11-10,45,primary,25.533115419595788,215.8959698331363,5.379417836900114
AC,2019-11-17,46,primary,25.198637854034164,205.32546656195345,5.329454856772464
AC,2019-11-24,47,primary,25.269439091162756,262.4507938907092,5.573866610090531
AC,2019-12-01,48,primary,25.444505485283983,288.96463132473525,5.669758954593489
AC,2019-12-08,49,primary,25.528328145697035,277.6564772557531,5.629979758876381
AC,2019-12-15,50,primary,25.099046701808934,292.1903255789738,5.680821973489174
AC,2019-12-22,51,primary,25.24082848536894,336.19877318949375,5.820672587893009
AC,2019-12-29,52,primary,25.182491844412656,329.4023130945231,5.800311042513731
AC,2020-01-05,1,primary,25.777118270343866,318.5430385977216,5.7668919708416935
AC,2020-01-12,2,primary,25.60799507316803,374.1524529933154,5.927332484670388
AC,2020-01-19,3,primary,26.069775090466138,340.3897232716182,5.833024708183836
AC,2020-01-26,4,primary,25.999835235986264,309.0461288927866,5.736721089289098
AC,2020-02-02,5,primary,25.98867394886488,262.2521519501192,5.573112325530034
AC,2020-02-09,6,primary,25.71643135201008,264.2044299081692,5.580500962199984
AC,2020-02-16,7,primary,25.560972774995093,235.54572174308225,5.466141515856034
AC,2020-02-23,8,primary,25.533300449472232,255.40087870369769,5.546742152122147
AC,2020-03-01,9,primary,25.47760168524337,265.37784435194686,5.584915768360633
AC,2020-03-08,10,primary,25.57145786918181,274.96540880929393,5.62027552746153
AC,2020-03-15,11,primary,25.550687419288302,280.649404531655,5.640663051124588
AC,2020-03-22,12,primary,25.629522033503196,247.9674488225339,5.517322160298762
AC,2020-03-29,13,primary,25.305044277183573,277.2457119068345,5.628504579100102
AC,2020-04-05,14,primary,25.314028025558347,276.3786101392153,5.625383396541525
AC,2020-04-12,15,primary,24.83737479866453,303.94030494948237,5.720116035974357
AC,2020-04-19,16,primary,24.693084088460896,265.32115910506684,5.584702945559291
AC,2020-04-26,17,primary,24.596717329177764,272.8896338600787,5.612725229112819
AC,2020-05-03,18,primary,24.55354694647714,224.9410811166573,5.420274262259705
AC,2020-05-10,19,primary,24.397957116982656,216.96613709443005,5.384339716294227
AC,2020-05-17,20,primary,24.44397676990307,163.46671112874134,5.1027081857680585
AC,2020-05-24,21,primary,23.725763164141263,153.73126347253674,5.041689828128016
AC,2020-05-31,22,primary,23.579991420588936,140.089176940576,4.9493921510307315
AC,2020-06-07,23,primary,23.65628637337759,118.91093116700905,4.786749226910428
AC,2020-06-14,24,primary,24.531029762431487,94.60729680709633,4.560249143578703
AC,2020-06-21,25,primary,25.050718363559433,73.13070299705066,4.305829791923954
AC,2020-06-28,26,primary,24.77542109526737,62.52077514738244,4.151367020066286
AC,2020-07-05,27,primary,24.76559622408614,51.4964163631265,3.960744907517804
AC,2020-07-12,28,primary,24.616005904413537,55.99036891212196,4.04288228710411
AC,2020-07-19,29,primary,25.079727227981895,44.17288788515493,3.810497081321201
AC,2020-07-26,30,primary,24.81762204842977,47.41392223751998,3.879787421894927
AC,2020-08-02,31,primary,25.04278273791086,51.70868028072638,3.9647801531931437
AC,2020-08-09,32,primary,25.516962797693445,47.416821368743044,3.8798473022824145
AC,2020-08-16,33,primary,26.070359254397857,40.62135482342818,3.7286133726564397
AC,2020-08-23,34,primary,25.888317925069348,29.921374640643997,3.431447680707838
AC,2020-08-30,35,primary,26.001918587902566,37.18518839558898,3.6424477020872175
AC,2020-09-06,36,primary,26.846997843724594,23.61414599045738,3.2033213179285163
AC,2020-09-13,37,primary,27.632933048747926,24.715183974052668,3.247081633549048
AC,2020-09-20,38,primary,27.496887759727542,30.871791151479187,3.4617213286535344
AC,2020-09-27,39,primary,27.159288528131924,45.09701346618795,3.8307481640903305
AC,2020-10-04,40,primary,27.333307852542603,44.67393586514849,3.8215278040210974
AC,2020-10-11,41,primary,27.572620679441854,70.57576132039954,4.270756487608009
AC,2020-10-18,42,primary,27.63044310995227,66.82074846047426,4.216868172621178
AC,2020-10-25,43,primary,27.172219846532546,78.47333418479379,4.3754215463355335
AC,2020-11-01,44,primary,26.874471337852118,77.76384172357153,4.3664540301787405
AC,2020-11-08,45,primary,26.736207050840544,107.6107229773956,4.687770140907259
AC,2020-11-15,46,primary,26.61866699834973,85.89901621258176,4.46474671129336
AC,2020-11-22,47,primary,26.54352410344083,121.47720908036798,4.807924964352119
AC,2020-11-29,48,primary,26.13003010470165,137.20755958711334,4.928756610178468
AC,2020-12-06,49,primary,25.725113647923372,171.70617325187408,5.151591730037078
AC,2020-12-13,50,primary,25.515205399586083,178.00172928510355,5.187395466604724
AC,2020-12-20,51,primary,25.528657184697558,236.58164192502056,5.47051131987809
AC,2020-12-27,52,primary,25.439387007957613,214.25040527198672,5.371802026102754
AC,2021-01-03,53,primary,25.059681304644563,258.47499024356705,5.558660321250685
AC,2021-01-10,1,primary,25.02806643260205,319.18395234640286,5.768895681712691
AC,2021-01-17,2,primary,25.05112439147553,324.75220842290423,5.786136995484366
AC,2021-01-24,3,primary,24.909348935172943,315.8214908348389,5.758338494870613
AC,2021-01-31,4,primary,24.774376441916683,366.7442551718895,5.907387737801105
AC,2021-02-07,5,primary,24.634242352017328,358.4335020530771,5.88452918662464
AC,2021-02-14,6,primary,24.72206762287108,352.5847211364062,5.868123120374068
AC,2021-02-21,7,primary,24.75626118219358,400.2355667823239,5.994548703161314
AC,2021-02-28,8,primary,24.893265365245792,421.4719743635611,6.046123111729796
AC,2021-03-07,9,primary,24.889683108746084,427.3565174031535,6.059955833429482
AC,2021-03-14,10,primary,24.756043084342664,403.0864878142539,6.0016289337977184
AC,2021-03-21,11,primary,24.564463521040643,368.6675102018075,5.912603980560107
AC,2021-03-28,12,primary,24.40431162091374,334.2657215675698,5.814923416118385
AC,2021-04-04,13,primary,24.481891590555247,333.2924345745641,5.8120161625225455
AC,2021-04-11,14,primary,24.699641684854473,336.552819195248,5.821721999386784
AC,2021-04-18,15,primary,24.917996484165446,351.1744649407042,5.864126691845732
AC,2021-04-25,16,primary,24.549717201849123,312.73002760978005,5.748532831399178
AC,2021-05-02,17,primary,24.210808764428343,278.78679116598636,5.634027852989759
AC,2021-05-09,18,primary,23.853205812069607,229.423586118491,5.439919293888204
AC,2021-05-16,19,primary,24.318618823459367,173.2162149061658,5.160297142211477
AC,2021-05-23,20,primary,24.43169285991448,124.82781611207304,4.83491443359276
AC,2021-05-30,21,primary,24.709063342250662,102.51282401870365,4.639695508592365
AC,2021-06-06,22,primary,24.356277055282273,89.10105388595142,4.500931861393292
AC,2021-06-13,23,primary,24.15599211612189,83.28896340831645,4.434250936013691
AC,2021-06-20,24,primary,23.963990466890653,87.49661898981734,4.482964347779222
AC,2021-06-27,25,primary,22.690445248800547,79.2025754555153,4.384555627268522
AC,2021-07-04,26,primary,22.901848740195106,71.60196299532504,4.284991959968316
AC,2021-07-11,27,primary,23.418703404879217,63.86010807672018,4.172232767185526
AC,2021-07-18,28,primary,24.613033290040764,47.37834034054734,3.8790521999334246
AC,2021-07-25,29,primary,24.385537424291996,26.938421987210425,3.330002873608585
AC,2021-08-01,30,primary,24.000985751281366,30.361912464322632,3.4455941778167083
AC,2021-08-08,31,primary,24.8309637609063,33.234996043910265,3.5332483970161412
AC,2021-08-15,32,primary,26.09956332105837,20.2679219065074,3.05719992375776
AC,2021-08-22,33,primary,27.321852148851473,18.5924066196456,2.9751420738059555
AC,2021-08-29,34,primary,27.601023696961736,14.783762178881007,2.758981701379294
AC,2021-09-05,35,primary,27.260934187635943,13.173975036817234,2.651407539191172
AC,2021-09-12,36,primary,26.782230654607268,15.96618064972821,2.8312219890789567
AC,2021-09-19,37,primary,26.789453446920607,60.641375233699456,4.1213333209379375
AC,2021-09-26,38,primary,27.215888999337675,75.60046721363601,4.33860317612267
AC,2021-10-03,39,primary,27.16571080451434,94.19963081467648,4.555976063792705
AC,2021-10-10,40,primary,27.47830910749239,98.86633891637707,4.603832681090835
AC,2021-10-17,41,primary,26.934503915561415,136.48717169091873,4.923530615960891
AC,2021-10-24,42,primary,26.49596290610238,114.67459053512981,4.750780994999721
AC,2021-10-31,43,primary,25.81572971755524,130.80034085914065,4.8812882082497415
AC,2021-11-07,44,primary,25.45119951895346,155.33570830914022,5.052005671405677
AC,2021-11-14,45,primary,25.358937792904523,191.25984093100888,5.258847795273388
AC,2021-11-21,46,primary,25.09732407651033,206.26880612047157,5.334016531131341
AC,2021-11-28,47,primary,25.332087843545334,265.4506025460941,5.585188870125463
AC,2021-12-05,48,primary,25.214637857820122,295.9490906956831,5.693560712310972
AC,2021-12-12,49,primary,25.288347225310694,303.3997910997608,5.718341939718441
AC,2021-12-19,50,primary,25.31090413177257,363.29152806604424,5.897954448366793
AC,2021-12-26,51,primary,25.825073539984594,371.2090919959259,5.9194557716258815
AC,2022-01-02,52,primary,26.19333206812126,370.8957871704508,5.918613673011125
AC,2022-01-09,1,primary,26.146425443483995,361.01797922677486,5.891693876964744
AC,2022-01-16,2,primary,25.815901515852058,331.64526275538293,5.80707664515874
AC,2022-01-23,3,primary,25.280241688106308,290.065944017759,5.673549853243806
AC,2022-01-30,4,primary,25.092260737057686,292.45999355189286,5.6817413218066255
AC,2022-02-06,5,primary,24.985952904522765,280.3381290639299,5.639557252218328
AC,2022-02-13,6,primary,24.685414611828513,276.2426682773695,5.624893181434899
AC,2022-02-20,7,primary,24.493465140528052,329.1371185738155,5.79950807898955
AC,2022-02-27,8,primary,24.844353539921816,357.21184438168416,5.881124555472125
AC,2022-03-06,9,primary,24.986855148627587,377.17533574486407,5.935357939250775
AC,2022-03-13,10,primary,24.953799242316283,339.83011313452056,5.8313841511881375
AC,2022-03-20,11,primary,24.478141538893276,382.08060028563875,5.948245411650308
AC,2022-03-27,12,primary,23.97725616662109,368.67522594826676,5.912624852467228
AC,2022-04-03,13,primary,24.150401481633565,362.8921445418768,5.896857517525749
AC,2022-04-10,14,primary,24.25723911843881,342.20197005913826,5.838319107862886
AC,2022-04-17,15,primary,24.874426603263956,342.95444347200254,5.840509216836103
AC,2022-04-24,16,primary,25.051215136214793,294.53398172908715,5.688783827625618
AC,2022-05-01,17,primary,24.69752098377547,253.9165505832819,5.540936238985023
AC,2022-05-08,18,primary,24.636322654456364,196.78152103503822,5.28716299235246
AC,2022-05-15,19,primary,23.50800357085998,153.06502045171152,5.03737472403316
AC,2022-05-22,20,primary,23.712730061460178,140.1426827724236,4.9497713132737395
AC,2022-05-29,21,primary,23.588848764772315,164.8454768208679,5.111056492310078
AC,2022-06-05,22,primary,24.079329265458377,159.69577195350902,5.079512962213832
AC,2022-06-12,23,primary,23.12585070175567,154.26576285911977,5.045138247763384
AC,2022-06-19,24,primary,22.881978552482792,162.9299157735132,5.099438993642791
AC,2022-06-26,25,primary,23.118654410444538,160.19840961040396,5.082635964083437
AC,2022-07-03,26,primary,24.427165948500537,99.03892976546753,4.605559407886095
AC,2022-07-10,27,primary,25.157945818101236,83.42395779951677,4.43585122150508
AC,2022-07-17,28,primary,25.513390234002337,64.29225514705584,4.178873425068504
AC,2022-07-24,29,primary,25.646524555680735,33.07152328455733,3.5284619411094758
AC,2022-07-31,30,primary,25.647659381007536,27.511180865513108,3.350296321411373
AC,2022-08-07,31,primary,25.339079790648796,27.646607058528733,3.355035008871201
AC,2022-08-14,32,primary,25.10102716373,46.77849301326769,3.8665756012844765
AC,2022-08-21,33,primary,24.645300533326346,58.77300918954051,4.090554207721431
AC,2022-08-28,34,primary,25.33927365055067,75.26430968757145,4.334205065913802
AC,2022-09-04,35,primary,26.047870393785068,63.99320166747868,4.174282674694653
AC,2022-09-11,36,primary,26.290928956666445,62.2636009511699,4.147310139292066
AC,2022-09-18,37,primary,26.559986103310514,46.09312999548657,3.8521271304153344
AC,2022-09-25,38,primary,26.363523978944777,58.482001690893576,4.085673774201449
AC,2022-10-02,39,primary,27.07076526384003,55.063038900823976,4.026476752273577
AC,2022-10-09,40,primary,26.846289668810222,71.26823379931285,4.280384666077102
AC,2022-10-16,41,primary,26.453766189859607,84.07368346066006,4.443517745223563
AC,2022-10-23,42,primary,25.812355900098858,125.04750320432741,4.836658845459386
AC,2022-10-30,43,primary,24.685460142120018,148.28050558634652,5.005827123925737
AC,2022-11-06,44,primary,25.13420434027572,212.73719157981526,5.364747183587836
AC,2022-11-13,45,primary,25.47732278485506,212.99843429457573,5.3659686986146
AC,2022-11-20,46,primary,26.2565967432551,213.39027054927845,5.367798048266194
AC,2022-11-27,47,primary,26.155892258472644,206.72440285309492,5.336212214847647
AC,2022-12-04,48,primary,25.961729123996978,213.12206333087244,5.366546241808251
AC,2022-12-11,49,primary,26.166617845814976,176.93368394118986,5.181410918745426
AC,2022-12-18,50,primary,25.833300569042073,191.17473170729292,5.258405019148846
AC,2022-12-25,51,primary,25.65892011527302,217.74758026951082,5.3879184635514505
AC,2023-01-01,52,primary,25.084177371915604,220.13782761299035,5.398786161483614
AC,2023-01-08,1,primary,25.082865591107012,214.2719971368214,5.371902331521158
AC,2023-01-15,2,primary,24.63799086909221,233.05393177649185,5.455551566479118
AC,2023-01-22,3,primary,24.82193377390352,230.74919155877353,5.445655716020348
AC,2023-01-29,4,primary,24.43412953981714,283.33285313976137,5.650145569981913
AC,2023-02-05,5,primary,24.49167748808581,290.93658498419734,5.676536603970786
AC,2023-02-12,6,primary,24.65847427175136,312.6095105463152,5.748148615013577
AC,2023-02-19,7,primary,24.579271899005604,346.4999275985097,5.850764456655213
AC,2023-02-26,8,primary,24.92507472934269,371.9977392548973,5.92157235864662
AC,2023-03-05,9,primary,24.857870344972998,324.5315369050614,5.785459344528479
AC,2023-03-12,10,primary,25.126136686469238,342.61115457463904,5.839510653420877
AC,2023-03-19,11,primary,24.804584532114394,340.64091827025527,5.833760238904375
AC,2023-03-26,12,primary,24.577229108470178,300.22199842871055,5.707847529210637
AC,2023-04-02,13,primary,24.438438120025403,331.4204868476447,5.806400694197709
AC,2023-04-09,14,primary,24.691884408615405,365.5737414789537,5.904199705668826
AC,2023-04-16,15,primary,24.742715873880805,354.88779965917627,5.874615511678991
AC,2023-04-23,16,primary,24.812215811427304,324.4171567841682,5.785107918607576
AC,2023-04-30,17,primary,24.826912845643488,310.11511298319454,5.740162981904614
AC,2023-05-07,18,primary,24.624023737741837,263.30431872457456,5.577101161713499
AC,2023-05-14,19,primary,24.82066928256036,216.2182596695053,5.380902652986195
AC,2023-05-21,20,primary,24.715410382616984,201.27549142250012,5.30963058716815
AC,2023-05-28,21,primary,24.63646594455215,170.0986585028769,5.142240340440041
AC,2023-06-04,22,primary,24.427332629189873,174.23872020025203,5.166149159793328
AC,2023-06-11,23,primary,22.846565173306107,152.11972241155857,5.0312201148213305
AC,2023-06-18,24,primary,22.825037330170968,136.38884914915835,4.92281522037525
AC,2023-06-25,25,primary,23.053203731962455,114.82389220982664,4.752070866912718
AC,2023-07-02,26,primary,24.927639592518045,106.52446788282364,4.677718429881211
AC,2023-07-09,27,primary,25.666778894975398,59.919890703595904,4.109559733928108
AC,2023-07-16,28,primary,25.792003385424216,44.45974093468372,3.8168271196550516
AC,2023-07-23,29,primary,26.11832053236609,25.593564869925082,3.280669264336494
AC,2023-07-30,30,primary,26.438258892364818,10.287073261387905,2.423658111728353
AC,2023-08-06,31,primary,27.021895788153408,8.086936590590357,2.2068378426532473
AC,2023-08-13,32,primary,26.554975788058982,6.573760480790933,2.024689705107223
AC,2023-08-20,33,primary,27.116914081769934,16.522731005301214,2.8634989526583445
AC,2023-08-27,34,primary,27.379278036868286,26.192286093179597,3.3029333335645483
AC,2023-09-03,35,primary,28.445239415303586,23.723630588711412,3.2077594902807522
AC,2023-09-10,36,primary,28.1290571363322,31.277376982449663,3.4743665818116902
AC,2023-09-17,37,primary,28.00967813207712,35.653513750762286,3.6015092968820706
AC,2023-09-24,38,primary,28.22596019950696,37.983309738291915,3.663133599102175
AC,2023-10-01,39,primary,28.821728079815507,41.38585765325487,3.746814760685301
AC,2023-10-08,40,primary,28.927037554444816,57.998537356622194,4.077512653032703
AC,2023-10-15,41,primary,28.62413378338192,55.37351939205868,4.031999533922449
AC,2023-10-22,42,primary,28.463754998386104,84.68404918425426,4.450666684409525
AC,2023-10-29,43,primary,27.904043222607623,84.83475434986993,4.452423986831105
AC,2023-11-05,44,primary,27.603669602104283,83.96809861603838,4.442275875644193
AC,2023-11-12,45,primary,27.40408845465583,123.3736446009411,4.8232902977385015
AC,2023-11-19,46,primary,27.494082202613196,141.17371173704623,4.957049632044347
AC,2023-11-26,47,primary,26.87590891604414,127.48759154781756,4.855832335842474
AC,2023-12-03,48,primary,26.026155311737014,176.30842242604598,5.177890715764898
AC,2023-12-10,49,primary,25.87725663321223,222.53248756080015,5.409556761704013
AC,2023-12-17,50,primary,26.03868395063213,206.40206871186132,5.334659270248388
AC,2023-12-24,51,primary,26.139946544564356,243.59927588223792,5.4996212628326555
AC,2023-12-31,52,primary,26.017520542087112,295.3674311580987,5.691600006001598
AC,2024-01-07,1,primary,26.152521723394205,282.1753217023316,5.64606621714098
AC,2024-01-14,2,primary,26.102320341157426,294.42687725906524,5.688421351940247
AC,2024-01-21,3,primary,26.194450017326492,276.96382903672315,5.627490993846724
AC,2024-01-28,4,primary,26.18283672457095,279.9611288426004,5.638216328244063
AC,2024-02-04,5,primary,26.378894869435882,249.5641322015646,5.523714904530931
AC,2024-02-11,6,primary,26.241579835552027,253.8438006227631,5.540650810897724
AC,2024-02-18,7,primary,26.277528736055046,217.2766960896595,5.385763506092335
AC,2024-02-25,8,primary,25.79096422625018,252.81317661911248,5.536598471265617
AC,2024-03-03,9,primary,25.861769036361952,280.5053773290528,5.640151549809562
AC,2024-03-10,10,primary,26.255553717834648,311.9412580739944,5.746015499042204
AC,2024-03-17,11,primary,26.709956994532938,309.97692315362167,5.739718707347737
AC,2024-03-24,12,primary,26.80085648114306,300.8863076455144,5.710050481744274
AC,2024-03-31,13,primary,26.27066955606632,282.9238702272321,5.648706139645842
AC,2024-04-07,14,primary,26.131156379355257,217.93438217119567,5.3887720601309645
AC,2024-04-14,15,primary,25.957130981243647,195.8856902847861,5.282623307964944
AC,2024-04-21,16,primary,26.00144680890946,176.52547380214028,5.179114112996523
AC,2024-04-28,17,primary,26.0893416801394,204.1467213185314,5.323725436886399
AC,2024-05-05,18,primary,26.344017631588695,206.09751400363623,5.333189764484182
AC,2024-05-12,19,primary,25.999273968696546,208.91557759828777,5.346705438452483
AC,2024-05-19,20,primary,25.603092221330503,169.66267788812485,5.1396889643490065
AC,2024-05-26,21,primary,24.094451382119807,154.854625617619,5.0489236857062965
AC,2024-06-02,22,primary,24.111241607021036,112.2505295610199,4.729602440387707
AC,2024-06-09,23,primary,24.51366799787306,70.69495112769587,4.27242032849714
AC,2024-06-16,24,primary,25.972511542175706,42.466181388190705,3.7719831963800052
AC,2024-06-23,25,primary,26.472292980589724,35.153176533670816,3.587764815661939
