state,week_start,week_of_year,lag_spec,lagged_temp,lagged_precip,log_precip,T_clim,logP_clim,n_years,T_anom,P_anom,T_anom_mean,T_anom_sd,P_anom_mean,P_anom_sd,z_T_anom,z_P_anom
MG,2024-08-04,31,primary,19.927163093532176,3.5759300111826677,1.5208099592014983,19.310069696766913,1.8922828824865958,11,0.617093396765263,-0.3714729232850975,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,0.8052936133243874,-0.7405431585124641
MG,2024-08-11,32,primary,20.131323443690057,4.751060173297425,1.7493842157785007,19.713663859845564,2.002252675278148,11,0.4176595838444932,-0.2528684594996473,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,0.5450367759187547,-0.5041013649932485
MG,2024-08-18,33,primary,21.014733546046873,5.997699055167269,1.9455813886148456,20.18338955200381,2.1396347204820305,11,0.8313439940430634,-0.19405333186718488,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,1.0848860357083505,-0.3868515261622503
MG,2024-08-25,34,primary,20.815966038232386,5.5543295669827355,1.8801258338739524,20.324012209403044,2.217023868922661,11,0.4919538288293417,-0.33689803504870874,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,0.6419891680633982,-0.6716170125275518
MG,2024-09-01,35,primary,22.46246419606252,5.436445537889432,1.8619764526336735,21.01045426017463,2.420526353648479,11,1.4520099358878902,-0.5585499010148056,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,1.8948417435405822,-1.1134870994806692
MG,2024-09-08,36,primary,22.881909591295006,8.43801218808845,2.244745384688025,21.81178580537534,2.6939693791390673,11,1.070123785919666,-0.44922399445104233,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,1.3964885295887042,-0.8955424066669959
MG,2024-09-15,37,primary,24.13890519554052,6.913804769273311,2.0686086736260068,22.800927252669652,2.668787606875667,11,1.337977942870868,-0.6001789332496603,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,1.7460324447008635,-1.1964759072365352
MG,2024-09-22,38,primary,24.508755336881947,3.628337110580897,1.5321976482043058,23.209710580913157,2.8300782349808604,11,1.29904475596879,-1.2978805867765546,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,1.6952254729799616,-2.5873664777603946
MG,2024-09-29,39,primary,24.868496661162858,5.424193476266944,1.8600710939161713,23.3752415508334,2.9485740799778686,11,1.4932551103294571,-1.0885029860616973,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,1.9486658092854934,-2.1699655313227937
MG,2024-10-06,40,primary,25.224722039388062,7.053266945550498,2.086077840848446,23.661211964904684,3.4262982460283458,11,1.5635100744833785,-1.3402204051798998,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,2.0403470268030546,-2.6717722604860272
MG,2024-10-13,41,primary,24.573472270585512,5.220394901921514,1.8278333937906492,23.923084536451412,3.6325502735720883,11,0.6503877341340996,-1.804716879781439,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,0.8487420076574587,-3.5977608450034815
MG,2024-10-20,42,primary,23.8500230208269,39.44505519939737,3.699944391270502,23.705248102292828,4.022544910655592,11,0.14477491853407187,-0.3226005193850896,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,0.1889281555696098,-0.6431144575774244
MG,2024-10-27,43,primary,22.796386872684298,59.831152425077164,4.108102033165114,23.22411054282144,4.1237878059025155,11,-0.42772367013714074,-0.01568577273740157,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,-0.5581701921210634,-0.031270089846492065
MG,2024-11-03,44,primary,22.137895168712525,112.07087918542874,4.728014871502214,22.680403434636005,4.414556917023422,11,-0.5425082659234803,0.31345795447879254,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,-0.7079616213914081,0.6248884619039302
MG,2024-11-10,45,primary,21.761578715170945,152.85495451638567,5.0360103048009455,22.803858199484036,4.703467648235963,11,-1.0422794843130916,0.33254265656498205,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,-1.3601523147324275,0.6629344261620825
MG,2024-11-17,46,primary,21.975121992323288,223.57937290253284,5.414229198828324,22.80830818925279,4.864802282145286,11,-0.8331861969295034,0.5494269166830383,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,-1.0872900708619826,1.0953001383090157
MG,2024-11-24,47,primary,22.329812725648498,241.86715900024566,5.492514623080716,22.847315783138193,5.025450861921185,11,-0.5175030574896944,0.4670637611595305,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,-0.6753303620761627,0.9311065524157565
MG,2024-12-01,48,primary,22.96181465635506,266.32283696907257,5.588457055219627,22.75320741468397,5.251032804807379,11,0.20860724167108913,0.3374242504122478,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,0.27222796466714916,0.6726660396919729
MG,2024-12-08,49,primary,23.45516731900331,222.87917320989655,5.411106501010696,22.83278207019391,5.300213649030565,11,0.6223852488093975,0.11089285198013155,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,0.812199366450474,0.22106844863843744
MG,2024-12-15,50,primary,23.60207707985547,226.71932760981713,5.428113851372642,23.080619973980884,5.355788580117883,11,0.5214571058745854,0.0723252712547593,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,0.6804903101939345,0.14418274242336648
MG,2024-12-22,51,primary,23.161621024132756,178.38408193372143,5.189529216221568,23.234730948061003,5.413639465856534,11,-0.07310992392824645,-0.22411024963496562,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,-0.09540687863241586,-0.4467709534574098
MG,2024-12-29,52,primary,22.52211352177525,184.50451978217882,5.2230792471532395,23.404602203019635,5.429619648312908,11,-0.8824886812443857,-0.20654040115966854,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,-1.1516287527339963,-0.41174489834303457
MG,2025-01-05,1,primary,22.322199202401908,220.53635820407231,5.400586721405656,23.230043560279036,5.417360403248591,10,-0.9078443578771278,-0.016773681842935595,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,-1.184717365512708,-0.03343887145798066
MG,2025-01-12,2,primary,22.248198242562868,293.9729920626291,5.686883799818578,23.257786401027538,5.519355638567166,10,-1.0095881584646698,0.16752816125141212,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,-1.3174908374668477,0.33397274981921454
MG,2025-01-19,3,primary,23.24088150302709,324.9378474945559,5.786706711333141,23.52961488289102,5.46672457045795,10,-0.2887333798639311,0.31998214087519106,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,-0.3767908520441271,0.6378946362382166
MG,2025-01-26,4,primary,23.455235853301684,361.4226721497788,5.892811133331658,23.68953466433647,5.42453955181533,10,-0.23429881103478678,0.4682715815163281,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,-0.3057549102370047,0.9335143809434148
MG,2025-02-02,5,primary,23.927787397893923,314.7011312185324,5.754795978764788,23.504696586774305,5.447627422396977,10,0.4230908111196179,0.30716855636781126,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,0.5521244107242764,0.6123503455290961
MG,2025-02-09,6,primary,23.519185591454782,299.17552233551265,5.704367378018583,23.40255169773856,5.3097355623247635,11,0.11663389371622301,0.39463181569381955,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,0.15220472330310456,0.7867111515396248
MG,2025-02-16,7,primary,24.242018330305587,232.5265431198529,5.453295745679926,23.30790899511957,5.359257009439383,11,0.9341093351860188,0.0940387362405426,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,1.2189925961209613,0.18746922963385124
MG,2025-02-23,8,primary,24.548936804774154,160.95635031126386,5.0873268564031635,23.521142034386244,5.31448795606098,11,1.02779477038791,-0.22716109965781683,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,1.341250074527098,-0.4528529205953918
MG,2025-03-02,9,primary,24.612241097882038,102.05055178301778,4.63521966183953,23.557653091376658,5.2907009121265425,11,1.05458800650538,-0.6554812502870124,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,1.3762146715213168,-1.3067228457474942
MG,2025-03-09,10,primary,24.606050225024862,93.5785482650854,4.549430687817799,23.636304778631096,5.233859329108037,11,0.969745446393766,-0.6844286412902374,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,1.2654969549582877,-1.3644303959362094
MG,2025-03-16,11,primary,24.242892488780267,31.070253796426126,3.46792892750057,23.547332666993775,5.123149546714718,11,0.6955598217864924,-1.6552206192141479,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,0.9076906107014787,-3.2997352661611234
MG,2025-03-23,12,primary,23.91716661739271,29.11609862873533,3.4050598669438403,23.329513994110826,4.886370930764984,11,0.5876526232818833,-1.4813110638211433,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,0.76687403699806,-2.953041002936473
MG,2025-03-30,13,primary,23.337761665898984,64.86532672376605,4.18761215317607,23.090833477906873,4.836276776246378,11,0.24692818799211125,-0.6486646230703084,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,0.3222359755948767,-1.2931336812807592
MG,2025-04-06,14,primary,22.708801767842004,95.72972105477018,4.571920708439343,22.721082253002212,4.739817104080051,11,-0.012280485160207633,-0.16789639564070757,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,-0.016025769064908643,-0.3347068368565959
MG,2025-04-13,15,primary,22.325724198091574,118.5818136717958,4.784000770353929,22.38646638320287,4.667853090650451,11,-0.06074218511129459,0.11614767970347817,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,-0.07926724542168487,0.23154411584258353
MG,2025-04-20,16,primary,21.616606958469344,125.25799486779547,4.838327391835992,21.956302680900873,4.48601055359123,11,-0.3396957224315287,0.3523168382447617,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,-0.44329561324374667,0.7023548900511952
MG,2025-04-27,17,primary,21.36134179692314,146.88742792214487,4.996451362196651,21.534511778680823,4.375440091377604,11,-0.1731699817576846,0.6210112708190465,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,-0.22598310249300999,1.2380058387491772
MG,2025-05-04,18,primary,20.87470305811246,122.59524881674795,4.817012104290806,21.16178527766217,4.240153407983721,11,-0.2870822195497098,0.5768586963070854,3.12402661833644e-17,0.7662961515586815,-1.1996683938569795e-17,0.5016222471506976,-0.3746361233392227,1.1499862687186306
