week,week_start,calendar_year,entrants_total,entrants_susceptible,doses,effective,birth_cohort
1429,2042-05-18,2042,1865.045302312202,1915.3282340378105,1678.540772080982,1379.0363285072237,2030
1430,2042-05-25,2042,1864.988716611972,1915.4595658786614,1678.4898449507748,1379.1308874326364,2030
1431,2042-06-01,2042,1864.932644464946,1915.590512252273,1678.4393800184514,1379.2251688216365,2030
1432,2042-06-08,2042,1864.8770817668824,1915.7210711981631,1678.3893735901943,1379.3191712626776,2030
1433,2042-06-15,2042,1864.8220244395848,1915.8512148903008,1678.3398219956264,1379.4128747210168,2030
1434,2042-06-22,2042,1864.7674684308167,1915.980911398546,1678.290721587735,1379.5062562069531,2030
1435,2042-06-29,2042,1864.713409714218,1916.110159006679,1678.2420687427962,1379.599314484809,2030
1436,2042-07-06,2042,1864.659844289218,1916.238936853753,1678.1938598602962,1379.6920345347023,2030
1437,2042-07-13,2042,1864.606768180952,1916.3672267957036,1678.1460913628569,1379.7844032929067,2030
1438,2042-07-20,2042,1864.5541774401734,1916.4950100456565,1678.098759696156,1379.876407232873,2030
1439,2042-07-27,2042,1864.5020681431638,1916.6222873021047,1678.0518613288475,1379.9680468575157,2030
1440,2042-08-03,2042,1864.4504363916478,1916.749020678272,1678.005392752483,1380.059294888356,2030
1441,2042-08-10,2042,1864.3992783127026,1916.8751781876952,1677.9593504814322,1380.1501282951406,2030
1442,2042-08-17,2042,1864.348590058669,1917.0006525698539,1677.9137310528022,1380.2404698502949,2030
1443,2042-08-24,2042,1864.2983678070614,1917.1254654096758,1677.8685310263552,1380.3303350949668,2030
1444,2042-08-31,2042,1864.248607760476,1917.2495524092137,1677.8237469844285,1380.419677734634,2030
1445,2042-09-07,2042,1864.1993061465007,1917.3727623430234,1677.7793755318507,1380.508388886977,2030
1446,2042-09-14,2042,1864.1504592176223,1917.4951083243125,1677.73541329586,1380.5964779935052,2030
1447,2042-09-21,2042,1864.1020632511347,1917.6164923915508,1677.6918569260213,1380.6838745219168,2030
1448,2042-09-28,2042,1864.0541145490458,1917.7368598200414,1677.6487030941412,1380.77053907043,2030
1449,2042-10-05,2042,1864.0066094379838,1917.8561725549291,1677.6059484941854,1380.856444239549,2030
1450,2042-10-12,2042,1863.9595442691032,1917.97446993857,1677.5635898421929,1380.9416183557707,2030
1451,2042-10-19,2042,1863.91291541799,1918.0916039844376,1677.5216238761911,1381.0259548687952,2030
1452,2042-10-26,2042,1863.8667192845676,1918.2076497425119,1677.4800473561108,1381.1095078146086,2030
1453,2042-11-02,2042,1863.8209522930008,1918.3226117855745,1677.4388570637007,1381.1922804856138,2030
1454,2042-11-09,2042,1863.7756108915999,1918.436517437231,1677.3980498024398,1381.2742925548066,2030
1455,2042-11-16,2042,1863.7306915527238,1918.5495305110276,1677.3576223974515,1381.35566196794,2030
1456,2042-11-23,2042,1863.6861907726845,1918.6618204932763,1677.317571695416,1381.4365107551591,2030
1457,2042-11-30,2042,1863.642105071648,1918.773482322432,1677.2778945644834,1381.5169072721512,2030
1458,2042-12-07,2042,1863.5984309935372,1918.8847801496063,1677.2385878941836,1381.5970417077167,2030
1459,2042-12-14,2042,1863.5575926864788,1918.9972033962504,1677.2018334178308,1381.6779864453003,2030
1460,2042-12-21,2042,1863.5147316801456,1919.1080877492634,1677.163258512131,1381.7578231794698,2030
1461,2042-12-28,2042,1863.4722720979794,1919.2189271011446,1677.1250448881815,1381.8376275128242,2030
1462,2043-01-04,2043,1863.430210576808,1919.3298256822447,1677.0871895191272,1381.9174744912164,2031
1463,2043-01-11,2043,1863.3885437767508,1919.4407731306098,1677.0496893990758,1381.9973566540393,2031
1464,2043-01-18,2043,1863.347268381121,1919.5519263786637,1677.0125415430089,1382.077386992638,2031
1465,2043-01-25,2043,1863.3063810963201,1919.6632117678478,1676.9757429866881,1382.1575124728506,2031
1466,2043-02-01,2043,1863.265878651738,1919.774663966186,1676.9392907865642,1382.237758055654,2031
1467,2043-02-08,2043,1863.2257577996515,1919.8861960346958,1676.9031820196865,1382.3180611449811,2031
1468,2043-02-15,2043,1863.186015315121,1919.9978106398858,1676.867413783609,1382.398423660718,2031
1469,2043-02-22,2043,1863.1466479958876,1920.109410915414,1676.831983196299,1382.4787758590983,2031
1470,2043-03-01,2043,1863.1076526622685,1920.2210146946952,1676.7968873960417,1382.5591305801806,2031
1471,2043-03-08,2043,1863.069026157057,1920.3325437471246,1676.7621235413512,1382.63943149793,2031
1472,2043-03-15,2043,1863.030765345414,1920.4439873615086,1676.7276888108727,1382.7196709002862,2031
1473,2043-03-22,2043,1862.9928671147682,1920.5552969649343,1676.6935804032914,1382.799813814753,2031
1474,2043-03-29,2043,1862.955328374707,1920.6664850115533,1676.6597955372363,1382.8798692083185,2031
1475,2043-04-05,2043,1862.9181460568761,1920.777426232384,1676.6263314511887,1382.9597468873167,2031
1476,2043-04-12,2043,1862.8813171148709,1920.8881333606216,1676.5931854033838,1383.0394560196478,2031
1477,2043-04-19,2043,1862.8448385241318,1920.998576713241,1676.5603546717186,1383.1189752335335,2031
1478,2043-04-26,2043,1862.80870728184,1921.1087294856002,1676.527836553656,1383.1982852296323,2031
1479,2043-05-03,2043,1862.7729204068112,1921.218583470538,1676.4956283661302,1383.2773800987875,2031
1480,2043-05-10,2043,1862.7374749393878,1921.3281365778892,1676.463727445449,1383.3562583360804,2031
1481,2043-05-17,2043,1862.7023679413342,1921.437354463283,1676.4321311472008,1383.434895213564,2031
1482,2043-05-24,2043,1862.6675964957303,1921.546225012862,1676.4008368461573,1383.5132820092608,2031
1483,2043-05-31,2043,1862.6331577068652,1921.65474926117,1676.3698419361788,1383.5914194680427,2031
1484,2043-06-07,2043,1862.59904870013,1921.762900603239,1676.339143830117,1383.6692884343322,2031
1485,2043-06-14,2043,1862.565266621911,1921.8706507206805,1676.3087399597198,1383.74686851889,2031
1486,2043-06-21,2043,1862.5318086394834,1921.9779972009287,1676.2786277755351,1383.8241579846688,2031
1487,2043-06-28,2043,1862.4986719409046,1922.0849208718198,1676.2488047468141,1383.9011430277105,2031
1488,2043-07-05,2043,1862.4658537349064,1922.1914043050929,1676.2192683614157,1383.977811099667,2031
1489,2043-07-12,2043,1862.4333512507892,1922.2974298271356,1676.1900161257104,1384.0541494755378,2031
1490,2043-07-19,2043,1862.401161738314,1922.4029981678918,1676.1610455644825,1384.1301586808822,2031
1491,2043-07-26,2043,1862.3692824675973,1922.5080756198365,1676.1323542208377,1384.2058144462824,2031
1492,2043-08-02,2043,1862.3377107290028,1922.6126303822452,1676.1039396561025,1384.2810938752168,2031
1493,2043-08-09,2043,1862.3064438330352,1922.7165623826313,1676.0757994497317,1384.3559249154946,2031
1494,2043-08-16,2043,1862.2754791102334,1922.8198929367013,1676.04793119921,1384.430322914425,2031
1495,2043-08-23,2043,1862.2448139110638,1922.9225611706122,1676.0203325199575,1384.504244042841,2031
1496,2043-08-30,2043,1862.2144456058156,1923.024424198583,1675.993001045234,1384.5775854229798,2031
1497,2043-09-06,2043,1862.1843715844914,1923.125493225082,1675.9659344260422,1384.6503551220592,2031
1498,2043-09-13,2043,1862.1545892567021,1923.2256784263514,1675.939130331032,1384.7224884669731,2031
1499,2043-09-20,2043,1862.125096051563,1923.3249288197114,1675.9125864464067,1384.7939487501924,2031
1500,2043-09-27,2043,1862.095889417584,1923.4232104688529,1675.8863004758257,1384.8647115375743,2031
1501,2043-10-04,2043,1862.0669668225676,1923.520563115137,1675.8602701403108,1384.9348054428988,2031
1502,2043-10-11,2043,1862.0383257534993,1923.6168476615906,1675.8344931781494,1385.0041303163453,2031
1503,2043-10-18,2043,1862.009963716446,1923.7121383038125,1675.8089673448014,1385.072739578745,2031
1504,2043-10-25,2043,1861.9818782364464,1923.8064405538366,1675.783690412802,1385.1406371987625,2031
1505,2043-11-01,2043,1861.9540668574084,1923.8997807990997,1675.7586601716675,1385.207842175352,2031
1506,2043-11-08,2043,1861.926527142005,1923.992316535368,1675.7338744278045,1385.2744679054651,2031
1507,2043-11-15,2043,1861.899256671565,1924.084205521231,1675.7093310044083,1385.3406279752865,2031
1508,2043-11-22,2043,1861.8722530459718,1924.1755395431203,1675.6850277413746,1385.4063884710467,2031
1509,2043-11-29,2043,1861.8455138835573,1924.2665641516305,1675.6609624952016,1385.4719261891742,2031
1510,2043-12-06,2043,1861.8190368209973,1924.3573740540203,1675.6371331388975,1385.5373093188948,2031
1511,2043-12-13,2043,1861.7952470937505,1924.449453197132,1675.6157223843754,1385.6036063019353,2031
1512,2043-12-20,2043,1861.7692873133988,1924.5401409427193,1675.592358582059,1385.668901478758,2031
1513,2043-12-27,2043,1861.7435826798599,1924.6309118367722,1675.5692244118738,1385.734256522476,2031
1514,2044-01-03,2044,1861.7181309010045,1924.7217538827083,1675.5463178109042,1385.7996627955501,2032
1515,2044-01-10,2044,1861.6929297025556,1924.8128142079536,1675.5236367323,1385.8652262297267,2032
1516,2044-01-17,2044,1861.6679768279857,1924.9040203452782,1675.5011791451873,1385.9308946486005,2032
1517,2044-01-24,2044,1861.6432700384116,1924.995405525122,1675.4789430345704,1385.996691978088,2032
1518,2044-01-31,2044,1861.6188071124895,1925.0868865502202,1675.4569264012407,1386.0625583161586,2032
1519,2044-02-07,2044,1861.594585846313,1925.1784660313865,1675.4351272616818,1386.1284955425986,2032
1520,2044-02-14,2044,1861.5706040533055,1925.2700508886448,1675.413543647975,1386.1944366398245,2032
1521,2044-02-21,2044,1861.546859564119,1925.3616599484426,1675.392173607707,1386.260395162879,2032
1522,2044-02-28,2044,1861.5233502265303,1925.4532175777313,1675.3710152038773,1386.3263166559666,2032
1523,2044-03-06,2044,1861.5000739053357,1925.544714804484,1675.3500665148022,1386.3921946592286,2032
1524,2044-03-13,2044,1861.477028482249,1925.6361066322531,1675.3293256340241,1386.4579967752225,2032
1525,2044-03-20,2044,1861.4542118557972,1925.7274032650967,1675.3087906702176,1386.5237303508698,2032
1526,2044-03-27,2044,1861.4316219412178,1925.8184877664216,1675.288459747096,1386.5893111918238,2032
1527,2044-04-03,2044,1861.4092566703553,1925.909375196084,1675.2683310033199,1386.6547501411808,2032
1528,2044-04-10,2044,1861.3871139915577,1926.0000354344133,1675.248402592402,1386.7200255127777,2032
1529,2044-04-17,2044,1861.365191869576,1926.0904456921999,1675.2286726826185,1386.785120898384,2032
1530,2044-04-24,2044,1861.3434882854583,1926.1805957569172,1675.2091394569125,1386.8500289449805,2032
1531,2044-05-01,2044,1861.3220012364523,1926.270485883755,1675.1898011128071,1386.9147498363038,2032
1532,2044-05-08,2044,1861.3007287358969,1926.360081890012,1675.1706558623073,1386.9792589608087,2032
1533,2044-05-15,2044,1861.2796688131268,1926.4493772485396,1675.1517019318142,1387.0435516189486,2032
1534,2044-05-22,2044,1861.2588195133653,1926.5383681837839,1675.132937562029,1387.1076250923245,2032
1535,2044-05-29,2044,1861.2381788976286,1926.6270327049208,1675.1143610078657,1387.1714635475432,2032
1536,2044-06-05,2044,1861.2177450426186,1926.715343520777,1675.0959705383568,1387.2350473349595,2032
1537,2044-06-12,2044,1861.197516040628,1926.8032998935323,1675.0777644365653,1387.2983759233434,2032
1538,2044-06-19,2044,1861.177489999435,1926.8908830430917,1675.0597409994916,1387.3614357910262,2032
1539,2044-06-26,2044,1861.1576650422064,1926.9780768920787,1675.0418985379858,1387.4242153622968,2032
1540,2044-07-03,2044,1861.138039307398,1927.0648643780148,1675.0242353766582,1387.4867023521708,2032
1541,2044-07-10,2044,1861.1186109486516,1927.1512462406056,1675.0067498537865,1387.5488972932362,2032
