muni6,total_cases,active_months,active_years,peak_year_cases,outbreak_years,active_month_frac,active_year_frac,peak_year_share,episodes,recurrence_index,persistence_index,concentration_index,pattern_class
150565,11,7,4,5,2,0.058333333333333334,0.4,0.45454545454545453,5,0.4,0.058333333333333334,0.45454545454545453,recurrent
150570,21,17,8,5,5,0.14166666666666666,0.8,0.23809523809523808,11,0.8,0.14166666666666666,0.23809523809523808,recurrent
150580,24,14,6,14,3,0.11666666666666667,0.6,0.5833333333333334,9,0.6,0.11666666666666667,0.5833333333333334,recurrent
150590,2,2,2,1,0,0.016666666666666666,0.2,0.5,2,0.2,0.016666666666666666,0.5,sporadic
150600,31,10,6,13,3,0.08333333333333333,0.6,0.41935483870967744,7,0.6,0.08333333333333333,0.41935483870967744,recurrent
150610,41,11,3,36,1,0.09166666666666666,0.3,0.8780487804878049,6,0.3,0.09166666666666666,0.8780487804878049,sporadic
150611,6,6,4,2,0,0.05,0.4,0.3333333333333333,4,0.4,0.05,0.3333333333333333,recurrent
150613,769,65,9,324,3,0.5416666666666666,0.9,0.4213263979193758,14,0.9,0.5416666666666666,0.4213263979193758,recurrent
150616,130,17,7,74,3,0.14166666666666666,0.7,0.5692307692307692,10,0.7,0.14166666666666666,0.5692307692307692,recurrent
150618,247,20,6,160,2,0.16666666666666666,0.6,0.6477732793522267,8,0.6,0.16666666666666666,0.6477732793522267,intermediate
150619,63,31,8,29,6,0.25833333333333336,0.8,0.4603174603174603,16,0.8,0.25833333333333336,0.4603174603174603,recurrent
150620,214,46,9,104,4,0.38333333333333336,0.9,0.48598130841121495,14,0.9,0.38333333333333336,0.48598130841121495,recurrent
150630,83,36,8,35,5,0.3,0.8,0.42168674698795183,22,0.8,0.3,0.42168674698795183,recurrent
150635,86,40,10,29,5,0.3333333333333333,1,0.3372093023255814,17,1,0.3333333333333333,0.3372093023255814,recurrent
150640,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
150650,546,90,9,122,7,0.75,0.9,0.22344322344322345,15,0.9,0.75,0.22344322344322345,recurrent
150655,41,22,7,10,6,0.18333333333333332,0.7,0.24390243902439024,12,0.7,0.18333333333333332,0.24390243902439024,recurrent
150658,16,6,4,13,1,0.05,0.4,0.8125,4,0.4,0.05,0.8125,sporadic
150660,33,25,6,10,5,0.20833333333333334,0.6,0.30303030303030304,12,0.6,0.20833333333333334,0.30303030303030304,recurrent
150670,116,36,8,32,6,0.3,0.8,0.27586206896551724,11,0.8,0.3,0.27586206896551724,recurrent
150680,1520,107,10,508,6,0.8916666666666667,1,0.33421052631578946,7,1,0.8916666666666667,0.33421052631578946,recurrent
150690,133,14,5,116,1,0.11666666666666667,0.5,0.8721804511278195,5,0.5,0.11666666666666667,0.8721804511278195,sporadic
150700,26,17,5,10,4,0.14166666666666666,0.5,0.38461538461538464,13,0.5,0.14166666666666666,0.38461538461538464,recurrent
150710,72,19,6,35,4,0.15833333333333333,0.6,0.4861111111111111,11,0.6,0.15833333333333333,0.4861111111111111,recurrent
150715,729,22,6,623,2,0.18333333333333332,0.6,0.8545953360768176,5,0.6,0.18333333333333332,0.8545953360768176,sporadic
150720,800,87,10,468,2,0.725,1,0.585,13,1,0.725,0.585,recurrent
150730,29,12,7,20,2,0.1,0.7,0.6896551724137931,9,0.7,0.1,0.6896551724137931,intermediate
150740,178,57,9,85,5,0.475,0.9,0.47752808988764045,20,0.9,0.475,0.47752808988764045,recurrent
150745,136,18,7,124,1,0.15,0.7,0.9117647058823529,10,0.7,0.15,0.9117647058823529,sporadic
150746,24,15,7,13,2,0.125,0.7,0.5416666666666666,10,0.7,0.125,0.5416666666666666,recurrent
150747,225,55,9,81,6,0.4583333333333333,0.9,0.36,15,0.9,0.4583333333333333,0.36,recurrent
150750,38,13,6,29,1,0.10833333333333334,0.6,0.7631578947368421,8,0.6,0.10833333333333334,0.7631578947368421,sporadic
150760,210,41,10,99,3,0.3416666666666667,1,0.4714285714285714,18,1,0.3416666666666667,0.4714285714285714,recurrent
150770,14,7,4,8,2,0.058333333333333334,0.4,0.5714285714285714,6,0.4,0.058333333333333334,0.5714285714285714,recurrent
150775,452,7,2,277,2,0.058333333333333334,0.2,0.6128318584070797,4,0.2,0.058333333333333334,0.6128318584070797,sporadic
150780,10,9,6,4,1,0.075,0.6,0.4,7,0.6,0.075,0.4,recurrent
150790,261,16,6,253,1,0.13333333333333333,0.6,0.9693486590038314,9,0.6,0.13333333333333333,0.9693486590038314,sporadic
150795,659,45,9,337,2,0.375,0.9,0.511380880121396,22,0.9,0.375,0.511380880121396,recurrent
150796,100,26,9,78,1,0.21666666666666667,0.9,0.78,17,0.9,0.21666666666666667,0.78,sporadic
150797,2,1,1,2,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
150800,146,49,10,61,5,0.4083333333333333,1,0.4178082191780822,19,1,0.4083333333333333,0.4178082191780822,recurrent
150803,40,15,3,32,2,0.125,0.3,0.8,7,0.3,0.125,0.8,sporadic
150805,9,7,2,8,1,0.058333333333333334,0.2,0.8888888888888888,5,0.2,0.058333333333333334,0.8888888888888888,sporadic
150808,58,8,5,51,1,0.06666666666666667,0.5,0.8793103448275862,6,0.5,0.06666666666666667,0.8793103448275862,sporadic
150810,460,64,9,215,4,0.5333333333333333,0.9,0.4673913043478261,15,0.9,0.5333333333333333,0.4673913043478261,recurrent
150812,140,27,7,93,3,0.225,0.7,0.6642857142857143,10,0.7,0.225,0.6642857142857143,recurrent
150815,12,7,4,6,2,0.058333333333333334,0.4,0.5,5,0.4,0.058333333333333334,0.5,recurrent
150820,124,34,8,77,2,0.2833333333333333,0.8,0.6209677419354839,15,0.8,0.2833333333333333,0.6209677419354839,intermediate
150830,38,11,5,30,1,0.09166666666666666,0.5,0.7894736842105263,7,0.5,0.09166666666666666,0.7894736842105263,sporadic
150835,13,10,6,4,2,0.08333333333333333,0.6,0.3076923076923077,7,0.6,0.08333333333333333,0.3076923076923077,recurrent
150840,1629,20,9,1563,1,0.16666666666666666,0.9,0.9594843462246777,11,0.9,0.16666666666666666,0.9594843462246777,sporadic
160005,246,38,5,117,4,0.31666666666666665,0.5,0.47560975609756095,4,0.5,0.31666666666666665,0.47560975609756095,recurrent
160010,6,5,2,5,1,0.041666666666666664,0.2,0.8333333333333334,2,0.2,0.041666666666666664,0.8333333333333334,sporadic
160015,56,24,8,25,4,0.2,0.8,0.44642857142857145,15,0.8,0.2,0.44642857142857145,recurrent
160020,46,19,5,31,2,0.15833333333333333,0.5,0.6739130434782609,11,0.5,0.15833333333333333,0.6739130434782609,intermediate
160021,4,2,1,4,1,0.016666666666666666,0.1,1,1,0.1,0.016666666666666666,1,sporadic
160023,75,28,6,43,3,0.23333333333333334,0.6,0.5733333333333334,10,0.6,0.23333333333333334,0.5733333333333334,recurrent
160025,4,4,4,1,0,0.03333333333333333,0.4,0.25,4,0.4,0.03333333333333333,0.25,recurrent
160027,393,33,8,210,3,0.275,0.8,0.5343511450381679,15,0.8,0.275,0.5343511450381679,recurrent
160030,2219,117,10,919,5,0.975,1,0.41415051825146465,4,1,0.975,0.41415051825146465,recurrent
160040,346,48,9,247,1,0.4,0.9,0.7138728323699421,19,0.9,0.4,0.7138728323699421,intermediate
160050,1172,48,8,885,1,0.4,0.8,0.7551194539249146,14,0.8,0.4,0.7551194539249146,sporadic
160053,98,35,9,50,3,0.2916666666666667,0.9,0.5102040816326531,17,0.9,0.2916666666666667,0.5102040816326531,recurrent
160060,486,100,10,95,10,0.8333333333333334,1,0.19547325102880658,10,1,0.8333333333333334,0.19547325102880658,recurrent
160070,31,19,7,11,4,0.15833333333333333,0.7,0.3548387096774194,14,0.7,0.15833333333333333,0.3548387096774194,recurrent
160080,3,3,3,1,0,0.025,0.3,0.3333333333333333,3,0.3,0.025,0.3333333333333333,intermediate
170025,18,11,6,11,1,0.09166666666666666,0.6,0.6111111111111112,9,0.6,0.09166666666666666,0.6111111111111112,intermediate
170030,561,77,9,190,5,0.6416666666666667,0.9,0.33868092691622104,13,0.9,0.6416666666666667,0.33868092691622104,recurrent
170035,134,10,5,126,1,0.08333333333333333,0.5,0.9402985074626866,5,0.5,0.08333333333333333,0.9402985074626866,sporadic
170040,9,8,5,3,1,0.06666666666666667,0.5,0.3333333333333333,7,0.5,0.06666666666666667,0.3333333333333333,recurrent
170070,5,4,3,3,1,0.03333333333333333,0.3,0.6,3,0.3,0.03333333333333333,0.6,intermediate
170100,335,41,9,228,2,0.3416666666666667,0.9,0.6805970149253732,13,0.9,0.3416666666666667,0.6805970149253732,intermediate
170105,16,14,8,6,2,0.11666666666666667,0.8,0.375,11,0.8,0.11666666666666667,0.375,recurrent
170110,73,25,7,38,3,0.20833333333333334,0.7,0.5205479452054794,15,0.7,0.20833333333333334,0.5205479452054794,recurrent
170130,131,37,9,45,5,0.30833333333333335,0.9,0.3435114503816794,13,0.9,0.30833333333333335,0.3435114503816794,recurrent
170190,13,12,7,3,1,0.1,0.7,0.23076923076923078,11,0.7,0.1,0.23076923076923078,recurrent
170200,31,23,9,8,5,0.19166666666666668,0.9,0.25806451612903225,13,0.9,0.19166666666666668,0.25806451612903225,recurrent
170210,2656,118,10,1180,5,0.9833333333333333,1,0.4442771084337349,3,1,0.9833333333333333,0.4442771084337349,recurrent
170215,48,18,5,34,2,0.15,0.5,0.7083333333333334,8,0.5,0.15,0.7083333333333334,intermediate
170220,742,56,10,314,4,0.4666666666666667,1,0.42318059299191374,17,1,0.4666666666666667,0.42318059299191374,recurrent
170230,66,17,7,51,1,0.14166666666666666,0.7,0.7727272727272727,9,0.7,0.14166666666666666,0.7727272727272727,sporadic
170240,23,14,5,9,4,0.11666666666666667,0.5,0.391304347826087,9,0.5,0.11666666666666667,0.391304347826087,recurrent
170255,124,32,9,93,1,0.26666666666666666,0.9,0.75,18,0.9,0.26666666666666666,0.75,sporadic
170270,22,17,7,6,4,0.14166666666666666,0.7,0.2727272727272727,9,0.7,0.14166666666666666,0.2727272727272727,recurrent
170290,100,10,5,96,1,0.08333333333333333,0.5,0.96,5,0.5,0.08333333333333333,0.96,sporadic
170300,88,32,9,43,3,0.26666666666666666,0.9,0.48863636363636365,16,0.9,0.26666666666666666,0.48863636363636365,recurrent
170305,20,12,5,8,3,0.1,0.5,0.4,8,0.5,0.1,0.4,recurrent
170307,9,8,7,2,0,0.06666666666666667,0.7,0.2222222222222222,8,0.7,0.06666666666666667,0.2222222222222222,recurrent
170310,246,29,8,217,1,0.24166666666666667,0.8,0.8821138211382114,14,0.8,0.24166666666666667,0.8821138211382114,sporadic
170320,5,4,4,2,0,0.03333333333333333,0.4,0.4,4,0.4,0.03333333333333333,0.4,recurrent
170330,11,8,4,5,2,0.06666666666666667,0.4,0.45454545454545453,6,0.4,0.06666666666666667,0.45454545454545453,recurrent
170360,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
170370,13,10,4,7,2,0.08333333333333333,0.4,0.5384615384615384,6,0.4,0.08333333333333333,0.5384615384615384,recurrent
170380,96,15,5,83,1,0.125,0.5,0.8645833333333334,6,0.5,0.125,0.8645833333333334,sporadic
170382,3,3,2,2,0,0.025,0.2,0.6666666666666666,2,0.2,0.025,0.6666666666666666,sporadic
170384,10,5,3,8,1,0.041666666666666664,0.3,0.8,3,0.3,0.041666666666666664,0.8,sporadic
170386,113,18,7,52,2,0.15,0.7,0.46017699115044247,10,0.7,0.15,0.46017699115044247,recurrent
170388,111,25,8,81,2,0.20833333333333334,0.8,0.7297297297297297,11,0.8,0.20833333333333334,0.7297297297297297,intermediate
170389,28,8,2,21,2,0.06666666666666667,0.2,0.75,3,0.2,0.06666666666666667,0.75,sporadic
170390,9,8,4,4,1,0.06666666666666667,0.4,0.4444444444444444,6,0.4,0.06666666666666667,0.4444444444444444,recurrent
170410,32,13,4,20,2,0.10833333333333334,0.4,0.625,6,0.4,0.10833333333333334,0.625,intermediate
170460,46,8,3,43,1,0.06666666666666667,0.3,0.9347826086956522,5,0.3,0.06666666666666667,0.9347826086956522,sporadic
170510,26,13,5,13,3,0.10833333333333334,0.5,0.5,9,0.5,0.10833333333333334,0.5,recurrent
170550,2211,100,10,1241,2,0.8333333333333334,1,0.561284486657621,10,1,0.8333333333333334,0.561284486657621,recurrent
170555,74,15,5,52,2,0.125,0.5,0.7027027027027027,7,0.5,0.125,0.7027027027027027,intermediate
170560,12,10,6,3,2,0.08333333333333333,0.6,0.25,9,0.6,0.08333333333333333,0.25,recurrent
170600,17,12,7,5,3,0.1,0.7,0.29411764705882354,10,0.7,0.1,0.29411764705882354,recurrent
170610,21,11,6,13,2,0.09166666666666666,0.6,0.6190476190476191,9,0.6,0.09166666666666666,0.6190476190476191,intermediate
170625,3,2,2,2,0,0.016666666666666666,0.2,0.6666666666666666,2,0.2,0.016666666666666666,0.6666666666666666,sporadic
170650,96,17,6,53,2,0.14166666666666666,0.6,0.5520833333333334,9,0.6,0.14166666666666666,0.5520833333333334,recurrent
170700,114,48,8,47,4,0.4,0.8,0.41228070175438597,16,0.8,0.4,0.41228070175438597,recurrent
170710,634,40,9,433,2,0.3333333333333333,0.9,0.6829652996845426,18,0.9,0.3333333333333333,0.6829652996845426,intermediate
170720,31,19,9,17,3,0.15833333333333333,0.9,0.5483870967741935,12,0.9,0.15833333333333333,0.5483870967741935,recurrent
170730,7,7,5,2,0,0.058333333333333334,0.5,0.2857142857142857,5,0.5,0.058333333333333334,0.2857142857142857,recurrent
170740,51,24,7,26,3,0.2,0.7,0.5098039215686274,11,0.7,0.2,0.5098039215686274,recurrent
170755,69,12,5,51,2,0.1,0.5,0.7391304347826086,5,0.5,0.1,0.7391304347826086,intermediate
170765,13,9,6,4,2,0.075,0.6,0.3076923076923077,7,0.6,0.075,0.3076923076923077,recurrent
170770,25,16,6,10,4,0.13333333333333333,0.6,0.4,9,0.6,0.13333333333333333,0.4,recurrent
170820,30,22,7,12,4,0.18333333333333332,0.7,0.4,12,0.7,0.18333333333333332,0.4,recurrent
170825,39,23,7,10,4,0.19166666666666668,0.7,0.2564102564102564,12,0.7,0.19166666666666668,0.2564102564102564,recurrent
170830,9,6,4,4,2,0.05,0.4,0.4444444444444444,4,0.4,0.05,0.4444444444444444,recurrent
170900,62,24,7,31,3,0.2,0.7,0.5,9,0.7,0.2,0.5,recurrent
170930,766,87,10,402,2,0.725,1,0.5248041775456919,12,1,0.725,0.5248041775456919,recurrent
170950,1048,72,9,827,1,0.6,0.9,0.7891221374045801,15,0.9,0.6,0.7891221374045801,sporadic
170980,3,3,3,1,0,0.025,0.3,0.3333333333333333,3,0.3,0.025,0.3333333333333333,intermediate
171050,56,21,6,33,4,0.175,0.6,0.5892857142857143,11,0.6,0.175,0.5892857142857143,recurrent
171070,37,17,5,15,3,0.14166666666666666,0.5,0.40540540540540543,7,0.5,0.14166666666666666,0.40540540540540543,recurrent
171090,16,10,4,9,2,0.08333333333333333,0.4,0.5625,8,0.4,0.08333333333333333,0.5625,recurrent
171110,186,31,8,146,1,0.25833333333333336,0.8,0.7849462365591398,15,0.8,0.25833333333333336,0.7849462365591398,sporadic
171150,3,2,2,2,0,0.016666666666666666,0.2,0.6666666666666666,2,0.2,0.016666666666666666,0.6666666666666666,sporadic
171180,21,6,4,18,1,0.05,0.4,0.8571428571428571,4,0.4,0.05,0.8571428571428571,sporadic
171190,30,20,8,10,3,0.16666666666666666,0.8,0.3333333333333333,14,0.8,0.16666666666666666,0.3333333333333333,recurrent
171195,6,6,4,2,0,0.05,0.4,0.3333333333333333,6,0.4,0.05,0.3333333333333333,recurrent
171200,16,13,8,5,3,0.10833333333333334,0.8,0.3125,13,0.8,0.10833333333333334,0.3125,recurrent
171215,20,8,4,17,1,0.06666666666666667,0.4,0.85,4,0.4,0.06666666666666667,0.85,sporadic
171240,7,6,4,3,1,0.05,0.4,0.42857142857142855,5,0.4,0.05,0.42857142857142855,recurrent
171245,4,4,3,2,0,0.03333333333333333,0.3,0.5,4,0.3,0.03333333333333333,0.5,intermediate
171250,15,10,5,5,2,0.08333333333333333,0.5,0.3333333333333333,9,0.5,0.08333333333333333,0.3333333333333333,recurrent
171270,4,4,3,2,0,0.03333333333333333,0.3,0.5,4,0.3,0.03333333333333333,0.5,intermediate
171280,6,3,3,3,1,0.025,0.3,0.5,3,0.3,0.025,0.5,intermediate
171320,156,57,9,34,7,0.475,0.9,0.21794871794871795,18,0.9,0.475,0.21794871794871795,recurrent
171330,124,36,9,44,5,0.3,0.9,0.3548387096774194,15,0.9,0.3,0.3548387096774194,recurrent
171360,12,11,6,3,2,0.09166666666666666,0.6,0.25,8,0.6,0.09166666666666666,0.25,recurrent
171370,19,15,7,10,2,0.125,0.7,0.5263157894736842,10,0.7,0.125,0.5263157894736842,recurrent
171380,5,5,4,2,0,0.041666666666666664,0.4,0.4,5,0.4,0.041666666666666664,0.4,recurrent
171395,3,3,3,1,0,0.025,0.3,0.3333333333333333,3,0.3,0.025,0.3333333333333333,intermediate
171420,84,33,7,23,7,0.275,0.7,0.27380952380952384,12,0.7,0.275,0.27380952380952384,recurrent
171430,43,9,5,39,1,0.075,0.5,0.9069767441860465,5,0.5,0.075,0.9069767441860465,sporadic
171488,221,53,10,107,3,0.44166666666666665,1,0.4841628959276018,18,1,0.44166666666666665,0.4841628959276018,recurrent
171500,38,16,7,25,2,0.13333333333333333,0.7,0.6578947368421053,10,0.7,0.13333333333333333,0.6578947368421053,intermediate
171510,12,11,5,3,2,0.09166666666666666,0.5,0.25,9,0.5,0.09166666666666666,0.25,recurrent
171515,152,14,5,91,2,0.11666666666666667,0.5,0.5986842105263158,5,0.5,0.11666666666666667,0.5986842105263158,recurrent
171525,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
171550,19,6,4,16,1,0.05,0.4,0.8421052631578947,4,0.4,0.05,0.8421052631578947,sporadic
171570,12,10,6,3,2,0.08333333333333333,0.6,0.25,8,0.6,0.08333333333333333,0.25,recurrent
171575,6,5,3,3,1,0.041666666666666664,0.3,0.5,3,0.3,0.041666666666666664,0.5,intermediate
171610,6337,95,10,4783,2,0.7916666666666666,1,0.7547735521540161,9,1,0.7916666666666666,0.7547735521540161,sporadic
171620,5,5,4,2,0,0.041666666666666664,0.4,0.4,5,0.4,0.041666666666666664,0.4,recurrent
171630,10,8,4,4,1,0.06666666666666667,0.4,0.4,5,0.4,0.06666666666666667,0.4,recurrent
171650,41,27,7,15,6,0.225,0.7,0.36585365853658536,14,0.7,0.225,0.36585365853658536,recurrent
171660,134,33,9,91,1,0.275,0.9,0.6791044776119403,19,0.9,0.275,0.6791044776119403,intermediate
171665,48,17,5,35,2,0.14166666666666666,0.5,0.7291666666666666,9,0.5,0.14166666666666666,0.7291666666666666,intermediate
171670,36,19,6,18,3,0.15833333333333333,0.6,0.5,9,0.6,0.15833333333333333,0.5,recurrent
171700,10,8,4,4,2,0.06666666666666667,0.4,0.4,8,0.4,0.06666666666666667,0.4,recurrent
171720,13,9,3,9,1,0.075,0.3,0.6923076923076923,8,0.3,0.075,0.6923076923076923,intermediate
171750,282,18,8,270,1,0.15,0.8,0.9574468085106383,12,0.8,0.15,0.9574468085106383,sporadic
171780,6,3,2,5,1,0.025,0.2,0.8333333333333334,2,0.2,0.025,0.8333333333333334,sporadic
171790,33,21,7,15,4,0.175,0.7,0.45454545454545453,12,0.7,0.175,0.45454545454545453,recurrent
171800,2,2,2,1,0,0.016666666666666666,0.2,0.5,2,0.2,0.016666666666666666,0.5,sporadic
171820,1255,99,10,506,3,0.825,1,0.40318725099601593,9,1,0.825,0.40318725099601593,recurrent
171830,362,16,5,301,2,0.13333333333333333,0.5,0.8314917127071824,9,0.5,0.13333333333333333,0.8314917127071824,sporadic
171840,88,31,7,55,2,0.25833333333333336,0.7,0.625,16,0.7,0.25833333333333336,0.625,intermediate
171845,214,20,8,178,1,0.16666666666666666,0.8,0.8317757009345794,10,0.8,0.16666666666666666,0.8317757009345794,sporadic
171850,6,6,4,3,1,0.05,0.4,0.5,5,0.4,0.05,0.5,recurrent
171855,54,22,6,21,3,0.18333333333333332,0.6,0.3888888888888889,11,0.6,0.18333333333333332,0.3888888888888889,recurrent
171865,9,9,6,3,1,0.075,0.6,0.3333333333333333,9,0.6,0.075,0.3333333333333333,recurrent
171870,69,13,6,56,1,0.10833333333333334,0.6,0.8115942028985508,9,0.6,0.10833333333333334,0.8115942028985508,sporadic
171875,16,13,6,7,2,0.10833333333333334,0.6,0.4375,10,0.6,0.10833333333333334,0.4375,recurrent
171880,91,17,8,44,3,0.14166666666666666,0.8,0.4835164835164835,8,0.8,0.14166666666666666,0.4835164835164835,recurrent
171884,15,12,7,5,2,0.1,0.7,0.3333333333333333,11,0.7,0.1,0.3333333333333333,recurrent
171886,42,25,9,11,5,0.20833333333333334,0.9,0.2619047619047619,19,0.9,0.20833333333333334,0.2619047619047619,recurrent
171888,6,2,2,5,1,0.016666666666666666,0.2,0.8333333333333334,2,0.2,0.016666666666666666,0.8333333333333334,sporadic
171889,67,7,3,62,1,0.058333333333333334,0.3,0.9253731343283582,3,0.3,0.058333333333333334,0.9253731343283582,sporadic
171890,20,11,6,11,2,0.09166666666666666,0.6,0.55,8,0.6,0.09166666666666666,0.55,recurrent
171900,29,14,7,10,3,0.11666666666666667,0.7,0.3448275862068966,12,0.7,0.11666666666666667,0.3448275862068966,recurrent
172000,12,7,4,5,2,0.058333333333333334,0.4,0.4166666666666667,4,0.4,0.058333333333333334,0.4166666666666667,recurrent
172010,7,6,4,3,1,0.05,0.4,0.42857142857142855,6,0.4,0.05,0.42857142857142855,recurrent
172015,5,5,4,2,0,0.041666666666666664,0.4,0.4,5,0.4,0.041666666666666664,0.4,recurrent
172020,41,11,3,21,3,0.09166666666666666,0.3,0.5121951219512195,3,0.3,0.09166666666666666,0.5121951219512195,intermediate
172025,6,3,2,5,1,0.025,0.2,0.8333333333333334,3,0.2,0.025,0.8333333333333334,sporadic
172030,38,13,5,12,4,0.10833333333333334,0.5,0.3157894736842105,10,0.5,0.10833333333333334,0.3157894736842105,recurrent
172049,23,13,7,7,4,0.10833333333333334,0.7,0.30434782608695654,10,0.7,0.10833333333333334,0.30434782608695654,recurrent
172065,37,15,5,22,2,0.125,0.5,0.5945945945945946,11,0.5,0.125,0.5945945945945946,recurrent
172080,25,11,4,15,2,0.09166666666666666,0.4,0.6,5,0.4,0.09166666666666666,0.6,intermediate
172085,9,7,6,4,1,0.058333333333333334,0.6,0.4444444444444444,6,0.6,0.058333333333333334,0.4444444444444444,recurrent
172090,435,34,7,269,3,0.2833333333333333,0.7,0.6183908045977011,9,0.7,0.2833333333333333,0.6183908045977011,recurrent
172093,59,12,5,52,1,0.1,0.5,0.8813559322033898,7,0.5,0.1,0.8813559322033898,sporadic
172097,5,5,3,2,0,0.041666666666666664,0.3,0.4,5,0.3,0.041666666666666664,0.4,intermediate
172100,14411,119,10,5679,4,0.9916666666666667,1,0.39407397127194504,2,1,0.9916666666666667,0.39407397127194504,recurrent
172110,146,45,10,73,4,0.375,1,0.5,20,1,0.375,0.5,recurrent
172120,596,70,10,210,5,0.5833333333333334,1,0.3523489932885906,19,1,0.5833333333333334,0.3523489932885906,recurrent
172125,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
172130,7,6,4,3,1,0.05,0.4,0.42857142857142855,4,0.4,0.05,0.42857142857142855,recurrent
172208,333,60,9,212,1,0.5,0.9,0.6366366366366366,19,0.9,0.5,0.6366366366366366,intermediate
172210,13,12,5,4,2,0.1,0.5,0.3076923076923077,9,0.5,0.1,0.3076923076923077,recurrent
210005,589,62,9,260,4,0.5166666666666667,0.9,0.44142614601018676,18,0.9,0.5166666666666667,0.44142614601018676,recurrent
