week_start,variable,q025,q25,median,q75,q975
2020-10-18,posterior_predictive_cases,0,1,3,5,12
2020-10-25,posterior_predictive_cases,0,1,2,4,10
2020-11-01,posterior_predictive_cases,0,1,2,4,11
2020-11-08,posterior_predictive_cases,0,1,2,4,10
2020-11-15,posterior_predictive_cases,0,1,2,4,10
2020-11-22,posterior_predictive_cases,0,1,2,4,11
2020-11-29,posterior_predictive_cases,0,1,2,5,10.025000000000091
2020-12-06,posterior_predictive_cases,0,1,3,5,11
2020-12-13,posterior_predictive_cases,0,1,3,5,12
2020-12-20,posterior_predictive_cases,0,1,3,6,14
2020-12-27,posterior_predictive_cases,0,2,3,6,14
2021-01-03,posterior_predictive_cases,0,2,5,8,19
2021-01-10,posterior_predictive_cases,0,3,6,10,22
2021-01-17,posterior_predictive_cases,0,4,7,12,28.02500000000009
2021-01-24,posterior_predictive_cases,0,5,9,15,35
2021-01-31,posterior_predictive_cases,1,6,12,20,42
2021-02-07,posterior_predictive_cases,1,8,15,24,53
2021-02-14,posterior_predictive_cases,2,10,19,31,68
2021-02-21,posterior_predictive_cases,2,13,24,40,86
2021-02-28,posterior_predictive_cases,3,16,29,50,111
2021-03-07,posterior_predictive_cases,4,20,37,61,138.0250000000001
2021-03-14,posterior_predictive_cases,5,25,45,77,170.0250000000001
2021-03-21,posterior_predictive_cases,6,31,57,95,205
2021-03-28,posterior_predictive_cases,9,37,70,115,249
2021-04-04,posterior_predictive_cases,9,44,82,135,287
2021-04-11,posterior_predictive_cases,11,51,95,159,340.0250000000001
2021-04-18,posterior_predictive_cases,13,60,109.5,182,391.0250000000001
2021-04-25,posterior_predictive_cases,15.975000000000009,68,124,204,432
2021-05-02,posterior_predictive_cases,16,73,135,224,482
2021-05-09,posterior_predictive_cases,17,78,145,240,528.0250000000001
2021-05-16,posterior_predictive_cases,18,87.75,159,261,570.0250000000001
2021-05-23,posterior_predictive_cases,20,88,161,264,587.0500000000002
2021-05-30,posterior_predictive_cases,19.97500000000001,87,162,270,601
2021-06-06,posterior_predictive_cases,21,93,164,272,577.0750000000003
2021-06-13,posterior_predictive_cases,20,90,166,273,567.0250000000001
2021-06-20,posterior_predictive_cases,20,86,156,259,557.0250000000001
2021-06-27,posterior_predictive_cases,17,82,148,244,538.0250000000001
2021-07-04,posterior_predictive_cases,17,77,139.5,229,514.0250000000001
2021-07-11,posterior_predictive_cases,14,70,126,207,462.0250000000001
2021-07-18,posterior_predictive_cases,14,64,118,197,427
2021-07-25,posterior_predictive_cases,13,58,107,177,383.0250000000001
2021-08-01,posterior_predictive_cases,11,54,99,161,334
2021-08-08,posterior_predictive_cases,11,49,90,148,324.0750000000003
2021-08-15,posterior_predictive_cases,10,43,81,134,289.0250000000001
2021-08-22,posterior_predictive_cases,9,40,72,121,262
2021-08-29,posterior_predictive_cases,8,36,66,111,245
2021-09-05,posterior_predictive_cases,8,33,60,101,220
2021-09-12,posterior_predictive_cases,7,31,57,93,201
2021-09-19,posterior_predictive_cases,6,28.75,53,88,192
2021-09-26,posterior_predictive_cases,5,27,50,84,186
2021-10-03,posterior_predictive_cases,5,25,48,79,182
2021-10-10,posterior_predictive_cases,5,26,48,78,166
2021-10-17,posterior_predictive_cases,5,25,47,78,169
2021-10-24,posterior_predictive_cases,5,26,47,77,173
2021-10-31,posterior_predictive_cases,5,26,48,81,175
2021-11-07,posterior_predictive_cases,6,28,52,84,182
2021-11-14,posterior_predictive_cases,6,30,55,92,197.0250000000001
2021-11-21,posterior_predictive_cases,7,33,59,98,225
2021-11-28,posterior_predictive_cases,8,37,67,110,250.0250000000001
2021-12-05,posterior_predictive_cases,8,42,76,121,280.0250000000001
2021-12-12,posterior_predictive_cases,10,48,88,144,323.0250000000001
2021-12-19,posterior_predictive_cases,11,55,102,167,389.0750000000003
2021-12-26,posterior_predictive_cases,14,69,123,203,444
2022-01-02,posterior_predictive_cases,14.975000000000009,73,128,207,449
2022-01-09,posterior_predictive_cases,18,84,154,253,541.0250000000001
2022-01-16,posterior_predictive_cases,21,93,173,288,640.0250000000001
2022-01-23,posterior_predictive_cases,28,113,202,335,728.0250000000001
2022-01-30,posterior_predictive_cases,29,134,237,385.5,869.0750000000003
2022-02-06,posterior_predictive_cases,33,151.75,279,449,1010.0750000000003
2022-02-13,posterior_predictive_cases,44,176.75,328,540,1150.275000000001
2022-02-20,posterior_predictive_cases,45,209,386,649,1381.1000000000004
2022-02-27,posterior_predictive_cases,58.97500000000001,252,459,722,1599.2250000000008
2022-03-06,posterior_predictive_cases,68,280,497.5,835.75,1800.0500000000002
2022-03-13,posterior_predictive_cases,79.97500000000001,327,595,973.25,2150.1250000000005
2022-03-20,posterior_predictive_cases,83,380,673.5,1117.25,2417.250000000001
2022-03-27,posterior_predictive_cases,94.97500000000001,414,767.5,1243.25,2688.025
2022-04-03,posterior_predictive_cases,98,467,835.5,1384.25,2944.05
2022-04-10,posterior_predictive_cases,107,494,882,1509.25,3166.250000000001
2022-04-17,posterior_predictive_cases,121,532.75,952,1554.25,3313.1250000000005
2022-04-24,posterior_predictive_cases,117,532,984,1640.5,3455.1250000000005
2022-05-01,posterior_predictive_cases,122,550,991,1614,3338.0750000000003
2022-05-08,posterior_predictive_cases,126.97500000000001,568.75,1009,1666.25,3761.3500000000013
2022-05-15,posterior_predictive_cases,118,554,993,1603.25,3557.325000000001
2022-05-22,posterior_predictive_cases,117,526,948,1578.25,3354.0750000000003
2022-05-29,posterior_predictive_cases,126,525,920.5,1496.25,3241.0750000000003
2022-06-05,posterior_predictive_cases,112.97500000000001,494,870.5,1453,2981.025
2022-06-12,posterior_predictive_cases,88.97500000000001,416,772.5,1296.25,2793.1000000000004
2022-06-19,posterior_predictive_cases,90.97500000000001,374,689.5,1124,2405.1500000000005
2022-06-26,posterior_predictive_cases,77.97500000000001,337,615.5,997,2168.025
