mode,draw,case_loglik,serology_loglik,q_prior_logdensity,other_priors_logdensity,lp__,q,alpha_R
low_q,506,-1222.6653187902277,-4.313400574271725,-1.1434495988237234,-9.400188151531063,-1453.4384655452845,0.046984614291669814,0.2220569649831226
low_q,507,-1222.379928991636,-4.312759247879569,-1.1492413985242391,-9.554310575519523,-1453.298942595417,0.04335482450219214,0.21955997081831738
low_q,508,-1223.4040635428062,-4.278612236853917,-1.1482630007781196,-9.576122780010422,-1454.3911181525489,0.0437964224902932,0.22306561646806575
low_q,509,-1225.4298161777513,-4.832545234840978,-1.1479379887234917,-9.971555787737948,-1457.2916969373493,0.043951774199222096,0.25739527273648943
low_q,510,-1224.2105865336712,-4.209432158630108,-1.1517872093238635,-9.600471542010766,-1455.016997139931,0.058951026672472366,0.18500290709655537
low_q,511,-1226.6837724226896,-4.197800283152105,-1.1752137339984332,-9.763352423886179,-1457.9150901391577,0.06769370281644517,0.19870395200042773
low_q,512,-1227.5737932325799,-4.810934021773818,-1.142450855400507,-9.573208144074025,-1458.8591870574592,0.04841192268781093,0.26032586355131676
low_q,513,-1223.4802272416755,-4.215567333525712,-1.1435904963688486,-10.091064983410185,-1454.708121547546,0.053363814693641556,0.18597940872665963
low_q,514,-1223.250991475605,-4.293948928698342,-1.1444611786058907,-9.754510296782179,-1454.3334359050134,0.04605966501551565,0.2203071080061451
low_q,515,-1224.7409388385897,-4.200730177440676,-1.1499719145500107,-9.569024735230828,-1455.6017007509279,0.04304705606886178,0.20752130355524626
low_q,516,-1223.22980976257,-4.20527387193502,-1.1424017237020057,-9.532127867789203,-1453.907432146847,0.05152276516767354,0.20290493972965043
low_q,517,-1225.816887123269,-4.2049265099330455,-1.1503556737219272,-9.537717161710116,-1456.6963314300283,0.05821443932856008,0.19913225297375198
low_q,518,-1223.1825733685516,-4.252447728038135,-1.1437225423477417,-9.526720376407772,-1454.0059688598142,0.04670656293334421,0.2181210916897127
low_q,519,-1227.4503154010936,-4.85704193212797,-1.184144799522067,-9.501888660646095,-1458.8705805803932,0.03533203922134631,0.26273908274918606
low_q,520,-1227.8980338191468,-4.2085525463464535,-1.1572896251357623,-9.59516565764888,-1458.867856883093,0.04060397490185353,0.19215050994222146
low_q,521,-1225.6176700229041,-4.199724558025309,-1.1462666105748933,-9.464827267623356,-1456.287104702631,0.0557198820720913,0.19729350479111318
low_q,522,-1224.0426468544838,-4.243584788427171,-1.1452041517690685,-9.861095364348643,-1455.1098080094184,0.054905874281352435,0.21384967671223482
low_q,523,-1225.0851662302407,-4.196779100375295,-1.1505911958524409,-9.540023268251087,-1455.838102074128,0.05833916053793391,0.19660485391610089
low_q,524,-1221.469196050895,-4.3100714366055115,-1.1539318812106159,-9.7449887193015,-1452.5554219241965,0.04161167046332997,0.22639941351183496
low_q,525,-1224.2145955499234,-4.3014720744174895,-1.161140768524096,-11.16870911937497,-1456.8368336011968,0.039601365182081745,0.22221088886074752
low_q,526,-1228.4167218599457,-4.713905530793596,-1.146091891468881,-9.493564497268856,-1459.7841592451914,0.05559306905883797,0.2529010384900799
low_q,527,-1221.741881482927,-4.562366334046686,-1.1503814704048916,-9.786985181486497,-1453.2368015021468,0.042881600787206105,0.2450628615231763
low_q,528,-1225.1873457406589,-4.520925056339735,-1.1421858239025167,-11.22931566075103,-1457.749290068951,0.049151651687992924,0.24217386518474668
low_q,529,-1225.1839901174767,-4.431667797713089,-1.1426107747121423,-9.487903897592759,-1456.3132126048793,0.05196641684893704,0.23506063056860002
low_q,530,-1221.7314283778587,-4.631798114960191,-1.1508835899159093,-12.809324793413067,-1456.2014297558649,0.04268502117367801,0.2490016743276585
low_q,531,-1222.2852637785556,-4.26084097672765,-1.1525373876960328,-9.350347429919498,-1452.9040163207894,0.042079857634239604,0.21846418695115932
low_q,532,-1224.8656639821743,-4.239297600697938,-1.1420952406236728,-10.218340064634154,-1456.4651218185963,0.0496963106906654,0.21307379833141687
low_q,533,-1224.2840919791847,-4.747489385807796,-1.1463738851046923,-9.925874060535762,-1455.9933253675456,0.044777067127127916,0.2518509481262015
low_q,534,-1225.653891050394,-4.197123615571542,-1.14929355307378,-9.584400884638551,-1456.4615705142592,0.0576319090235133,0.196786290431045
low_q,535,-1229.0174064839057,-4.205743263153977,-1.1904995120430584,-10.205280671135634,-1460.7417382208398,0.07206051702801947,0.18160627368330196
low_q,536,-1225.674450519469,-4.647455822907773,-1.1460905444728684,-9.85797303612943,-1457.2854441081024,0.04494366348099925,0.2495717926587002
low_q,537,-1221.60885824138,-4.348309829736934,-1.1444916865326245,-11.348937282980854,-1454.3849626246692,0.046035457533367755,0.2247404716963491
low_q,538,-1224.05015886364,-4.869642420472928,-1.1585668040855113,-9.265922042780183,-1455.219593839387,0.04025599748127182,0.26451885273888653
low_q,539,-1228.1412842300058,-4.533089129646868,-1.1539396214441398,-9.701654615088234,-1459.621114747171,0.05997702535541233,0.2400563280259967
low_q,540,-1227.1843007162072,-4.230593253687147,-1.1450578928905322,-10.310516163626646,-1458.9474502682651,0.05478450311497197,0.21218891803857196
low_q,541,-1225.9799197222944,-4.198465577756281,-1.1427875318992584,-11.009807166701957,-1458.0195128179323,0.052277947855016334,0.203702185959416
low_q,542,-1226.0499000880661,-4.860285391459541,-1.1908494225847321,-9.355596625517691,-1457.2567034316808,0.03439576013780125,0.26627398909308386
low_q,543,-1223.7576033496548,-4.462795811305085,-1.1425585659606048,-9.551417389440966,-1454.8405023226899,0.051865066399657114,0.22987320155549204
low_q,544,-1222.697815092327,-4.313123391352889,-1.1489929128124152,-9.285041344840433,-1453.3169642223882,0.04346356387717201,0.22502995929769934
low_q,545,-1222.8561036309266,-4.644340247827671,-1.1534428560199326,-9.343217979013914,-1453.9621785097656,0.041771986911827416,0.24983505147411464
low_q,546,-1224.0689688531759,-4.196558815036667,-1.145355481600703,-10.495473609388725,-1455.723370916538,0.055028753968720846,0.19288646637020732
low_q,547,-1223.9640418799838,-4.355419691072399,-1.142930816285518,-11.000243093773086,-1456.5060154021216,0.05250373812918545,0.2267091065458702
low_q,548,-1223.8322710774069,-4.354956546080871,-1.1515130979856278,-10.438632040437643,-1455.5090420187012,0.042447487159503916,0.2285643167783312
low_q,549,-1227.746701829716,-4.946605286715197,-1.3342209437101116,-10.428167824575123,-1460.4689706800004,0.10251730210286718,0.1264273019615969
low_q,550,-1227.9292468181363,-4.619712053636761,-1.1492565958040966,-9.6191763201344,-1459.0959842439765,0.05761099439719755,0.1558072737935621
low_q,551,-1222.801849478508,-4.399634777992503,-1.1423369615454992,-9.428229049664287,-1453.7939027279776,0.04867634530626758,0.23251634112789954
low_q,552,-1222.1385241805413,-4.196560320550589,-1.1422537187918822,-9.51429855892718,-1452.8709622793353,0.048911323765041086,0.20048602934280868
low_q,553,-1223.0852583480869,-4.346417315336424,-1.147350360276351,-9.716990212205157,-1454.1980526232728,0.044245449173069835,0.22924614215643688
low_q,554,-1223.444437922669,-4.564899749762901,-1.1623821181522835,-10.046585066168563,-1455.054735991246,0.03930492579414535,0.24802891698735138
low_q,555,-1223.4345227116721,-4.1985268737636545,-1.1422471941735257,-11.090933970107976,-1455.9351751945653,0.04893200388840865,0.19313225816404042
low_q,556,-1224.0750452429986,-5.133206444825333,-1.1698091481457524,-9.374896967420643,-1455.7279462741928,0.03773151811806552,0.2762139544262191
low_q,557,-1224.910765869672,-4.641595951327076,-1.167296307937727,-10.1296145065579,-1456.8364381896947,0.06514745991547231,0.14990892142030335
low_q,558,-1225.5117721928475,-4.198798671587497,-1.1518209083309856,-10.76122786061919,-1457.457836183915,0.04233467382572384,0.20239154545939714
low_q,559,-1228.6739031466007,-4.4417875829452385,-1.1528710705418164,-9.836072552932638,-1460.2086306182234,0.059478424917263295,0.22718024426806147
low_q,560,-1223.145453042141,-4.411645156963061,-1.1577957929378189,-9.717574463190967,-1454.3386301696823,0.04046403574395454,0.23733268562847099
low_q,561,-1225.08827045568,-4.221391913775818,-1.1562997422687273,-9.593633070529151,-1455.8894020726266,0.061016459125428385,0.18092479284224464
low_q,562,-1223.269037355132,-4.20803455690924,-1.145631088886903,-9.687407067106799,-1454.1837012010474,0.05524609178553462,0.18798851955192106
low_q,563,-1222.7877667702464,-4.271227068448468,-1.1463839297274359,-9.379483982604505,-1453.5165854801237,0.044771274326250665,0.21988733877967215
low_q,564,-1223.8196830344616,-4.5654637275400205,-1.147721425478355,-9.512306988644184,-1455.0259842046912,0.04405799541666853,0.24456048341398745
low_q,565,-1225.5285482776824,-4.433673381980384,-1.1596576248192827,-9.426035799124472,-1456.4301079949087,0.0399714817399846,0.23620155108718965
low_q,566,-1222.098124667468,-4.19865683639722,-1.1423393372675084,-11.92688741412338,-1455.2668133472166,0.05136409931676057,0.1997104103599462
low_q,567,-1227.642113230827,-4.28477372044523,-1.1442643655393288,-9.74502503652996,-1459.0395468848258,0.0540715921140437,0.21723275081679463
low_q,568,-1225.1776626336261,-4.514379665436564,-1.1799691706150663,-10.073786387487875,-1456.8711296344138,0.03596685559053534,0.24531040080631017
low_q,569,-1221.2832666155903,-4.74200726744084,-1.1528086500230608,-9.489916168508934,-1452.548656296232,0.041986043874474466,0.2550927736245097
low_q,570,-1225.604703824778,-4.512222610909362,-1.14227611681257,-10.010017998649076,-1457.256986550495,0.04884322731482014,0.24496985309968985
low_q,571,-1228.0815882280938,-4.248232485385955,-1.1475241810277392,-9.762424519333196,-1459.4102546019096,0.056570723249998324,0.2162080476185889
low_q,572,-1221.2425309730947,-4.252418056186343,-1.1431040986877992,-10.113194948161457,-1452.5935460029089,0.047382854468166605,0.21418443188917374
low_q,573,-1224.8738929144192,-4.251299178315776,-1.143046833010781,-9.593969122292224,-1456.0001896638826,0.0526734947455871,0.21319917207304875
low_q,574,-1224.8162855091048,-4.197086155444538,-1.145265714122768,-10.352564169310424,-1456.4772207311796,0.05495618320984696,0.19950443351958067
low_q,575,-1224.8908186584938,-4.700482613124791,-1.19349854656692,-10.268073568303912,-1457.0215299960262,0.034049947316572654,0.25520994496548344
low_q,576,-1223.508199819833,-4.197036908562069,-1.1426554119611818,-10.01616834684873,-1454.6877704094027,0.05204930184310816,0.1965024428649444
low_q,577,-1227.4363679249243,-4.248102370343048,-1.14304630517348,-9.51504703633749,-1458.3770179465164,0.052672745133884924,0.21558052879104517
low_q,578,-1221.742227460385,-4.457130557600152,-1.1511647323087149,-9.428080961402848,-1452.667406016614,0.04257776456485567,0.23523052746812162
low_q,579,-1227.3596153865683,-4.406556564872204,-1.142282955466248,-9.88252180220986,-1458.965049384644,0.05120358969128902,0.22630304116002292
low_q,580,-1223.0752484991224,-4.536778003764255,-1.1453319253370438,-10.369225637317378,-1454.9921228435596,0.04542451730087287,0.24076711453020913
low_q,581,-1225.0142582942244,-4.278091638219678,-1.1506249552000283,-9.199947887618274,-1455.4671906480032,0.04278544749057868,0.2231772128656371
low_q,582,-1225.4333209949996,-4.219213506627483,-1.1433375495952285,-10.905189495502842,-1457.690133905936,0.053060496581451795,0.18083888303473267
low_q,583,-1223.8230104342358,-4.229972633730199,-1.142085866874083,-10.50836445091402,-1455.7319635221706,0.05016355799017186,0.2143133012597452
low_q,584,-1226.5772970088722,-4.338257883227669,-1.158263138522032,-9.389244129322107,-1457.3690311677153,0.06182836994123652,0.16851927038340517
low_q,585,-1224.6909555134753,-4.534775120050796,-1.142255165287786,-9.371065567119409,-1455.7445040735995,0.04890679364814037,0.2443404590142215
low_q,586,-1229.8171016742253,-4.408199064264863,-1.1650323458224496,-9.358017282116403,-1460.3986297308652,0.03870754776140036,0.22998551882499835
low_q,587,-1224.0575861594093,-4.299925136179667,-1.1431201863049938,-9.634892789091865,-1455.1228031692144,0.052775840114347175,0.21642926988047034
low_q,588,-1225.0218191419744,-4.309047507928199,-1.1424644946405815,-9.510248814512934,-1455.8672418391343,0.051667817133795736,0.21693012491785005
low_q,589,-1225.254018318728,-4.303158155456259,-1.1422984867885417,-9.760900121832307,-1456.2821340304718,0.05124978971109064,0.22071678320028237
low_q,590,-1223.2661830355314,-4.196843119380418,-1.1427603410741485,-9.618273036572898,-1454.2179500663228,0.05223269420365672,0.1972535038980294
low_q,591,-1224.212692749606,-4.240641284305553,-1.1503957273271659,-9.649313590593856,-1455.1712244570954,0.05823575614361534,0.2106909543073309
low_q,592,-1222.780285725752,-4.26380331781678,-1.142959552861731,-9.604584554930753,-1453.6830791075683,0.0475704697602227,0.21587443871233855
low_q,593,-1222.6348238754942,-4.3788942953887044,-1.1513148546476304,-9.389106539242842,-1453.4689587508071,0.042521275876145986,0.23256613338834103
low_q,594,-1223.791040248374,-4.217483204594032,-1.1542470064680597,-9.57670238669419,-1454.6922617523496,0.04151041592094403,0.20967914325836154
low_q,595,-1226.6168702317434,-4.381013342260843,-1.1645400046542325,-11.07625217782104,-1459.0557016531568,0.038815155960626666,0.22946550592176648
low_q,596,-1225.3174442273476,-4.287366865577837,-1.1643289165526567,-9.896156515708043,-1456.80134897504,0.06411765804875047,0.17203646446691823
low_q,597,-1224.051595481559,-4.248180861724933,-1.1505544535348,-10.011395795732067,-1455.5665173003852,0.04281312524242501,0.21903443086410784
low_q,598,-1226.6756243250575,-4.217804979462784,-1.144165067101687,-10.232680964140588,-1458.3256520572038,0.05397445878438958,0.20816705354664705
low_q,599,-1228.2442000388055,-4.267347392350786,-1.1545523562424722,-9.316911218115697,-1458.6351224693149,0.06025450269400895,0.17481888646731927
low_q,600,-1224.281923710514,-4.297459271592487,-1.1713263525744988,-9.753646906751051,-1455.4858939605685,0.03744406281552666,0.22667678503023594
high_q,1,-1198.691151066364,-16.477133594977232,-11.635337898006025,-14.05795920605717,-1456.7068430795446,0.9416920968771522,-0.2645201736203924
high_q,2,-1204.3931928104541,-16.095962429023558,-6.290485341323377,-16.072855494971286,-1458.6035431676132,0.7439575447442265,-0.2964540038044891
high_q,3,-1197.0585684220903,-16.650353782626325,-12.49271070596339,-14.193543911702864,-1455.9374326130696,0.9530815985032313,-0.284012134178497
high_q,4,-1204.8889846931556,-15.722145610806535,-6.291473838609392,-12.32842015408496,-1455.1150869105645,0.7440308833602648,-0.1822324276906425
high_q,5,-1207.0595220187297,-15.481585203944206,-6.472177163565413,-14.943033296657756,-1459.6756402046915,0.757092431006872,-0.21131223528479745
high_q,6,-1199.3631798934948,-16.61298212200711,-18.288829577691505,-13.203833103778477,-1463.133577553402,0.9875762288954321,-0.24187776809573402
high_q,7,-1203.466091177271,-16.431050290665326,-9.108977386006742,-16.44562354719901,-1461.1498209897313,0.8854622211910712,-0.26366235927530746
high_q,8,-1200.9347037609866,-16.320529471716668,-7.483880267766641,-15.564171689341787,-1455.8699216309165,0.8186630462865321,-0.24454459498157163
high_q,9,-1207.4488742425524,-15.42093450304094,-6.2927581014279745,-13.991268022340455,-1459.1203364456358,0.7441261343279849,-0.21003155107876437
high_q,10,-1202.2951690953146,-16.325864746025474,-7.5536028989919055,-12.023914936580596,-1453.8989833525957,0.8222578858760666,-0.18646181891780295
high_q,11,-1205.5291982793863,-16.11287501063771,-7.431963831508597,-13.669137945628798,-1458.4037685798007,0.8159365872923949,-0.21065232298573328
high_q,12,-1202.8776963542812,-16.144821265163813,-8.292895422278173,-12.551775248929271,-1455.4215569261075,0.8560357907734432,-0.21163780257440565
high_q,13,-1201.4363512407976,-16.33690610309128,-7.4721501340972365,-12.958686684059815,-1453.9942502655774,0.8180507606976715,-0.2146192241664129
high_q,14,-1198.716042844223,-16.863473518969187,-11.814913933750347,-13.650606538585787,-1456.5851177501916,0.9443141053839204,-0.2288423323046817
high_q,15,-1202.2200579584064,-16.82487067511815,-9.515732790797921,-16.600123156614334,-1460.6684893836243,0.8976143890442505,-0.23248798898823217
high_q,16,-1204.537573729505,-16.87988206289583,-8.186402839242724,-16.863201643997616,-1462.1684467073565,0.851626576959759,-0.22859867980175416
