segmentation_definition,state,wave_id,onset_week,peak_week,end_week,wave_end_censored,peak_incidence_raw,peak_incidence_smooth,peak_cases,preceding_trough_week,preceding_trough_incidence,trough_ratio,trough_duration_weeks,duration_weeks,weeks_onset_to_peak,total_cases,cumulative_incidence_per_100k,first4_cases,first6_cases,first8_cases,first4_nonzero_weeks,first6_nonzero_weeks,first8_nonzero_weeks,re4_prefit_eligible,re6_prefit_eligible,re8_prefit_eligible,early_peak_flag,reporting_anomaly_flag,n_candidate_peaks_in_segment,qc_duration_gt104,qc_peak_late_gt52,qc_multiple_peaks,qc_no_meaningful_fall,reason_re6_not_eligible,candidate_wave,major_epidemic_abs50,major_epidemic_abs100,major_epidemic_abs200,major_epidemic_inc2,major_epidemic_inc5,major_epidemic_inc10,major_epidemic_primary,reason_not_major,wave_order,is_recurrence
strict,AL,AL_wave_02,2016-02-07,2016-05-29,2016-11-20,FALSE,17.62912708216616,19.3439413416414,562,2015-08-23,0,0,7,42,16,9109,285.736154077316,326,530,770,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,13,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,1,FALSE
strict,AL,AL_wave_03,2017-01-01,2019-07-07,2020-01-05,FALSE,2.3062270623902985,2.60749095792777,74,2016-11-20,0.3032293507608652,0.11629162119965632,6,158,131,2141,66.80653891408048,73,108,113,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,5,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,2,TRUE
strict,AL,AL_wave_04,2020-04-05,2020-07-26,2020-11-22,FALSE,0.27995320426661124,0.24884729268143221,9,2020-01-05,0.031125684581066643,0.12507945835244802,4,34,16,125,3.8882389481473787,17,33,36,4,6,8,FALSE,TRUE,FALSE,FALSE,FALSE,5,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,cumulative incidence below 5/100k,NA,NA
strict,AL,AL_wave_05,2021-02-21,2021-11-07,2022-01-02,FALSE,1.3673857976474126,0.9737444316580061,44,2020-11-22,0,0,14,46,37,526,16.346443111568323,16,17,18,4,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,4,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,3,TRUE
strict,AL,AL_wave_06,2022-04-03,2022-06-26,2025-01-12,FALSE,21.470422550965843,20.041132482450028,691,2022-01-02,0.1346505029478569,0.1382811532165436,4,146,12,11599,360.3897988213726,580,1284,2227,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,14,TRUE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,4,TRUE
strict,AL,AL_wave_07,2025-04-27,2025-08-03,2025-12-28,FALSE,7.016785641545332,7.699835571253285,226,2025-01-12,0.041396965436845616,0.005376344086021505,134,36,14,3777,117.26725384122442,117,179,254,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,5,TRUE
strict,AM,AM_wave_01,2016-04-17,2016-12-04,2017-09-17,FALSE,0.20436492832155598,0.19584972297482448,8,2016-02-14,0,NA,NA,75,33,180,4.569871474247236,10,15,20,4,6,8,FALSE,FALSE,FALSE,FALSE,FALSE,10,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,cumulative incidence below 5/100k,NA,NA
strict,AM,AM_wave_02,2017-10-22,2017-11-26,2017-12-17,FALSE,0.02521221118151481,0.016808140787676538,1,2017-09-17,0,0,5,9,5,3,0.07563663354454442,1,2,3,1,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
strict,AM,AM_wave_03,2018-03-11,2018-03-25,2018-04-22,FALSE,0,0.008295004192709869,0,2017-12-17,0,0,12,7,2,2,0.049770025156259216,1,2,2,1,2,2,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
strict,AM,AM_wave_04,2018-07-01,2018-07-29,2018-08-19,FALSE,0.049770025156259216,0.024885012578129608,2,2018-04-22,0,0,10,8,4,4,0.09954005031251843,1,4,4,1,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
strict,AM,AM_wave_05,2018-09-16,2018-09-23,2018-10-07,FALSE,0.024885012578129608,0.008295004192709869,1,2018-08-19,0,0,4,4,1,1,0.024885012578129608,1,1,1,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
strict,AM,AM_wave_06,2018-12-30,2019-05-26,2019-07-14,FALSE,0.12275119805169298,0.1309346112551392,5,2018-10-07,0,0,12,29,21,44,1.0802105428548983,2,2,6,1,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
strict,AM,AM_wave_07,2019-12-01,2019-12-15,2020-03-01,FALSE,0,0.0163668264068924,0,2019-07-14,0,0,20,14,2,4,0.09762972755600265,2,2,3,2,2,3,FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
strict,AM,AM_wave_08,2020-03-29,2020-04-05,2020-04-19,FALSE,0.024264624167662726,0.008088208055887575,1,2020-03-01,0,0,4,4,1,1,0.024264624167662726,1,1,1,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
strict,AM,AM_wave_09,2020-05-24,2020-07-19,2020-08-09,FALSE,0.024264624167662726,0.024264624167662726,1,2020-04-19,0,0,5,12,8,5,0.12132312083831363,1,2,2,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
strict,AM,AM_wave_10,2020-09-20,2020-09-27,2020-10-11,FALSE,0.024264624167662726,0.008088208055887575,1,2020-08-09,0,0,6,4,1,1,0.024264624167662726,1,1,1,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
strict,AM,AM_wave_11,2020-12-13,2020-12-27,2021-02-07,FALSE,0,0.032126594474391555,0,2020-10-11,0,0,9,9,2,6,0.14445655626018264,4,5,6,2,3,4,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
strict,AM,AM_wave_12,2021-03-14,2021-06-06,2021-11-07,FALSE,0.16826870492952786,0.1842942958751972,7,2021-02-07,0,0,4,35,12,115,2.764414438127958,6,7,12,4,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,4,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,cumulative incidence below 5/100k,NA,NA
strict,AM,AM_wave_13,2022-01-30,2022-04-24,2022-07-03,FALSE,0.11905354337870623,0.33334992146037745,5,2021-11-07,0,0,14,23,12,121,2.881095749764691,13,21,34,3,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,5,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,cumulative incidence below 5/100k,NA,NA
strict,AM,AM_wave_14,2022-07-17,2023-04-02,2023-12-03,FALSE,0.3301442187856305,0.22795672249484011,14,2022-07-03,0.007936902891913749,0.03481758644820577,8,73,37,209,4.932932148358355,7,7,9,4,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,7,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,cumulative incidence below 5/100k,NA,NA
strict,AM,AM_wave_15,2024-01-07,2025-02-09,2025-12-28,FALSE,0.06941847679201484,0.19282910220004124,3,2023-12-03,0,0,17,104,57,204,4.730065830884252,6,7,7,4,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,10,FALSE,TRUE,TRUE,FALSE,fewer than 30 raw cases,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,cumulative incidence below 5/100k,NA,NA
strict,AP,AP_wave_01,2015-11-15,2015-11-22,2016-01-03,FALSE,0.13385984873837092,0.044619949579456974,1,2015-11-08,0,NA,NA,8,1,2,0.26771969747674185,1,2,2,1,2,2,FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
strict,AP,AP_wave_02,2016-04-10,2016-10-02,2017-11-19,FALSE,1.5853136543065045,1.36513120231949,12,2016-01-03,0,0,5,85,25,378,49.62982046498241,11,19,26,4,6,8,FALSE,FALSE,FALSE,FALSE,FALSE,12,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,1,FALSE
strict,AP,AP_wave_03,2017-11-26,2018-04-15,2019-04-28,FALSE,1.2940226505724757,1.207754473867644,10,2017-11-19,0,0,5,75,20,201,25.998767055277927,6,10,15,3,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,6,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,2,TRUE
strict,AP,AP_wave_04,2019-06-09,2019-06-23,2019-08-11,FALSE,0,0.08552842023876113,0,2019-04-28,0,0,6,10,2,4,0.5131705214325668,2,2,4,2,2,4,FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
strict,AP,AP_wave_05,2019-10-20,2019-10-27,2019-11-10,FALSE,0.1282926303581417,0.042764210119380565,1,2019-08-11,0,0,10,4,1,1,0.1282926303581417,1,1,1,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
strict,AP,AP_wave_06,2019-12-22,2020-01-19,2020-03-01,FALSE,0.2546041986778404,0.1273020993389202,2,2019-11-10,0,0,6,11,4,6,0.7648031270527427,2,5,5,2,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
strict,AP,AP_wave_07,2020-11-01,2020-11-08,2020-11-22,FALSE,0.2546041986778404,0.0848680662259468,2,2020-03-01,0,0,35,4,1,2,0.2546041986778404,2,2,2,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
strict,AP,AP_wave_08,2020-12-27,2021-01-10,2021-02-07,FALSE,0.25288574242828477,0.2107381186902373,2,2020-11-22,0,0,5,7,2,6,0.7586572272848543,5,6,6,3,4,4,FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
strict,AP,AP_wave_09,2021-02-28,2021-08-01,2021-10-10,FALSE,0.8851000984989966,1.1379858409272814,7,2021-02-07,0,0,4,33,22,68,8.598115242561683,4,6,10,2,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,fewer than 100 total cases,NA,NA
strict,AP,AP_wave_10,2021-12-12,2022-05-15,2022-07-24,FALSE,0.25142779559423073,0.2933324281932692,2,2021-10-10,0,0,11,33,22,25,3.143576418344911,2,3,4,2,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
strict,AP,AP_wave_11,2022-11-20,2022-11-27,2022-12-11,FALSE,0.12571389779711536,0.041904632599038455,1,2022-07-24,0,0,17,4,1,1,0.12571389779711536,1,1,1,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
strict,AP,AP_wave_12,2023-01-15,2023-02-26,2023-03-19,FALSE,0.12513702504242144,0.0834246833616143,1,2022-12-11,0,0,5,10,6,3,0.37541107512726435,1,1,3,1,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
strict,AP,AP_wave_13,2023-04-16,2023-05-14,2023-07-09,FALSE,0.12513702504242144,0.20856170840403573,1,2023-03-19,0,0,4,13,4,8,1.0010962003393715,3,6,7,2,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
strict,AP,AP_wave_14,2023-12-31,2024-02-25,2025-04-27,FALSE,3.363073699891759,2.698762845592152,27,2023-07-09,0,0,6,70,8,279,34.73475302326676,34,45,73,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,14,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,3,TRUE
strict,AP,AP_wave_15,2025-05-18,2025-08-10,2025-10-19,FALSE,0.12398994689510574,0.2479798937902115,1,2025-04-27,0,0,5,23,12,22,2.7277788316923264,2,3,5,2,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
strict,AP,AP_wave_16,2025-11-16,2025-11-23,NA,TRUE,0.12398994689510574,0.12398994689510574,1,2025-10-19,0,0,4,7,1,4,0.495959787580423,3,3,NA,2,2,NA,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,TRUE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
strict,BA,BA_wave_01,2016-01-31,2016-03-06,2016-08-28,FALSE,3.4624999552559643,3.5841119483829136,503,2015-03-15,0.00460709103641834,NA,NA,31,5,5834,40.15949252278986,384,1411,2402,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,8,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,1,FALSE
strict,BA,BA_wave_02,2016-12-18,2017-01-22,2017-10-22,FALSE,2.414482725885148,2.5539556863766197,352,2016-08-28,0.10555003177055956,0.04132805918817912,26,45,5,6321,43.36123560061383,693,1467,2165,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,4,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,2,TRUE
strict,BA,BA_wave_03,2017-12-31,2018-05-27,2018-12-16,FALSE,1.0251046768555694,1.1412832068992005,150,2017-10-22,0.0342966296290504,0.030050936894298417,17,51,21,3281,22.423113961836915,145,220,315,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,5,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,3,TRUE
strict,BA,BA_wave_04,2019-03-31,2019-05-26,2019-12-15,FALSE,2.4569104861075663,2.5499237178069296,361,2018-12-16,0.029614135109160892,0.025948103792415172,28,38,8,5514,37.52743606758205,347,615,1131,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,4,TRUE
strict,BA,BA_wave_05,2020-02-02,2020-05-17,2020-12-20,FALSE,7.994005648419292,8.079889791659307,1179,2019-12-15,0.3085316953930093,0.12099644128113879,16,47,15,18528,125.62590046981565,768,1403,2027,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,5,TRUE
strict,BA,BA_wave_06,2021-01-10,2021-03-14,2021-10-24,FALSE,5.612556438312257,5.2248617767099645,830,2020-12-20,0.1039650155010708,0.019898137011872565,23,42,9,9449,63.89523588628014,726,1318,2354,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,6,TRUE
strict,BA,BA_wave_07,2021-12-19,2022-03-06,2022-10-02,FALSE,6.839354632285441,6.107933027977191,1013,2021-10-24,0.08565347174934368,0.01639344262295082,28,42,11,13700,92.49878671071967,655,1392,2376,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,7,TRUE
strict,BA,BA_wave_08,2022-11-20,2023-05-07,2023-12-24,FALSE,2.92673597591067,3.003163797094205,434,2022-10-02,0.16878960099421125,0.0562039277236654,19,58,24,12518,84.42346464451646,592,841,1508,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,5,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,8,TRUE
strict,BA,BA_wave_09,2024-02-04,2024-03-10,2025-12-28,FALSE,9.669699625864776,9.431772940548697,1436,2023-12-24,0.1416162568989034,0.047155688622754495,21,100,5,14627,98.4801845761774,2054,4757,7207,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,7,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,9,TRUE
strict,CE,CE_wave_01,2015-02-22,2015-04-19,2015-06-28,FALSE,0.022685464447453545,0.022685464447453545,2,2015-02-15,0,NA,NA,19,8,20,0.22685464447453546,5,7,9,3,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
strict,CE,CE_wave_02,2016-03-27,2016-05-29,2016-12-18,FALSE,25.19959635566052,23.580480966678756,2236,2015-06-28,0,0,25,39,9,30218,340.5551890319095,1747,4378,8369,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,1,FALSE
strict,CE,CE_wave_03,2017-02-26,2017-04-23,2018-12-16,FALSE,97.28620566317323,107.92770147575024,8682,2016-12-18,1.483876052547094,0.06292815039031384,22,95,8,105187,1178.5793855768688,10433,23970,42550,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,8,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,2,TRUE
strict,CE,CE_wave_04,2019-01-06,2019-04-28,2019-11-03,FALSE,0.6529704455615772,0.6455922484365877,59,2018-12-16,0.06312689649907144,0.09778137307556595,17,44,16,1157,12.804861110419406,71,126,174,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,4,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,3,TRUE
strict,CE,CE_wave_05,2020-01-12,2020-08-02,2020-12-20,FALSE,0.429093460846707,0.40342120250545105,39,2019-11-03,0.04426918274993744,0.10973439788241987,5,50,29,1005,11.05740841412668,52,88,151,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,5,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,4,TRUE
strict,CE,CE_wave_06,2022-02-06,2022-05-15,2023-12-17,FALSE,38.42646831726228,36.23285282968212,3521,2020-12-20,0.03667465477322282,0.0909090909090909,11,98,14,52299,570.685390986396,2798,5535,8650,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,7,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,5,TRUE
strict,CE,CE_wave_07,2024-01-07,2024-04-07,2024-12-15,FALSE,0.6931165726771714,0.5884270903457237,64,2023-12-17,0.03986949482015523,0.06775604909136722,18,50,13,882,9.552012767207268,51,96,176,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,5,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,6,TRUE
strict,CE,CE_wave_08,2025-02-02,2025-05-04,2025-12-28,FALSE,0.4315536492392356,0.4639201729321783,40,2024-12-15,0.021659892896161607,0.04668883605397371,31,48,13,665,7.174579418602293,30,51,74,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,4,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,7,TRUE
strict,DF,DF_wave_01,2016-02-21,2016-03-20,2016-07-17,FALSE,0.10624847267820525,0.16527540194387483,3,2015-12-27,0,NA,NA,22,4,56,1.983304823326498,10,17,26,3,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
strict,DF,DF_wave_02,2016-09-11,2016-09-18,2016-11-20,FALSE,0.0708323151188035,0.023610771706267835,2,2016-07-17,0,0,8,11,1,4,0.141664630237607,2,2,3,1,1,2,FALSE,FALSE,FALSE,TRUE,TRUE,2,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
strict,DF,DF_wave_03,2016-12-18,2017-01-01,2017-08-06,FALSE,0.10525156175775721,0.08219462945173829,3,2016-11-20,0,0,4,34,2,40,1.4043510676905444,7,10,13,3,4,6,FALSE,FALSE,FALSE,TRUE,FALSE,6,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
strict,DF,DF_wave_04,2017-09-24,2017-10-01,2017-10-15,FALSE,0.07016770783850482,0.023389235946168273,2,2017-08-06,0,0,7,4,1,2,0.07016770783850482,2,2,2,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
