week_start,week_of_year,t,year,cases,Tmean,PRCP,population
2020-01-05,1,263,2020,7,25.8866785085566,52.081854300445436,3611987
2020-01-12,2,264,2020,6,27.52001243915071,21.772953161774044,3611987
2020-01-19,3,265,2020,8,26.82155687720761,47.79287428118959,3611987
2020-01-26,4,266,2020,14,26.407206537991264,32.28088946184595,3611987
2020-02-02,5,267,2020,10,25.919262414303798,73.94218078570925,3611987
2020-02-09,6,268,2020,13,25.436517170937,64.26281866134771,3611987
2020-02-16,7,269,2020,8,26.25984982656033,73.54911468416628,3611987
2020-02-23,8,270,2020,4,25.05061276207407,82.20453226608593,3611987
2020-03-01,9,271,2020,17,26.01682763445873,29.92232235535205,3611987
2020-03-08,10,272,2020,15,26.8348046438311,24.63524018452702,3611987
2020-03-15,11,273,2020,5,26.33533055317207,43.17939676258124,3611987
2020-03-22,12,274,2020,7,25.36731878631834,52.354784093492825,3611987
2020-03-29,13,275,2020,3,26.868226913945858,13.309817027064076,3611987
2020-04-05,14,276,2020,7,26.655187460711247,16.836820209547593,3611987
2020-04-12,15,277,2020,7,24.878663326952164,36.400729643259254,3611987
2020-04-19,16,278,2020,2,25.50512042607579,20.167247011951414,3611987
2020-04-26,17,279,2020,8,26.307698949494753,2.1094080397913415,3611987
2020-05-03,18,280,2020,8,24.32751298303172,13.302652571345899,3611987
2020-05-10,19,281,2020,3,24.729143750172067,15.323116734606526,3611987
2020-05-17,20,282,2020,7,24.62853084022366,7.899484683527265,3611987
2020-05-24,21,283,2020,8,21.42278132842727,0.3855326307751769,3611987
2020-05-31,22,284,2020,3,24.594999278333674,0.8073087471417962,3611987
2020-06-07,23,285,2020,3,25.91859495477306,0.3639985077893643,3611987
2020-06-14,24,286,2020,3,25.156269377028057,0.21092714911728463,3611987
2020-06-21,25,287,2020,0,25.003615080836024,0.061457369500669344,3611987
2020-06-28,26,288,2020,0,24.2674769135533,0.23951786975816963,3611987
2020-07-05,27,289,2020,0,25.015823627100485,0.096962095082838,3611987
2020-07-12,28,290,2020,1,26.027415660205058,0.022082232979535574,3611987
2020-07-19,29,291,2020,0,25.198781956944924,0.006179551994468157,3611987
2020-07-26,30,292,2020,1,24.979759609303123,0.007495345534754289,3611987
2020-08-02,31,293,2020,1,25.103522376002864,0.0017159220193085245,3611987
2020-08-09,32,294,2020,0,27.109998931644782,0.006706852116208412,3611987
2020-08-16,33,295,2020,2,26.41934206912592,0.2869606748118019,3611987
2020-08-23,34,296,2020,2,27.994135066845594,0.06577762840439276,3611987
2020-08-30,35,297,2020,1,29.07487087095857,0.01848242305870744,3611987
2020-09-06,36,298,2020,1,30.001875780815002,0.02828227783259515,3611987
2020-09-13,37,299,2020,0,30.221481720557065,0.0352627903317974,3611987
2020-09-20,38,300,2020,0,28.86889323557431,7.57154595067412,3611987
2020-09-27,39,301,2020,0,30.837585597323265,1.028095872436704,3611987
2020-10-04,40,302,2020,0,32.0381289525374,0.9676798181868437,3611987
2020-10-11,41,303,2020,0,29.35571507599886,9.110654638000566,3611987
2020-10-18,42,304,2020,0,28.68386572979209,26.81135568645828,3611987
2020-10-25,43,305,2020,0,27.028759580693766,41.141942732222475,3611987
2020-11-01,44,306,2020,0,27.650943590877716,12.868777502359144,3611987
2020-11-08,45,307,2020,0,27.988059475428397,19.381700293291633,3611987
2020-11-15,46,308,2020,2,26.436424024439425,42.970418963081215,3611987
2020-11-22,47,309,2020,0,28.272890865142315,11.358705323014476,3611987
2020-11-29,48,310,2020,1,28.77652953927526,15.956989064692143,3611987
2020-12-06,49,311,2020,0,25.61519040308453,73.71008046489472,3611987
2020-12-13,50,312,2020,0,27.513987661755674,16.397075464412843,3611987
2020-12-20,51,313,2020,0,25.920282124275538,76.66924791064338,3611987
2020-12-27,52,314,2020,0,26.098879411191678,29.367559492611395,3611987
2021-01-03,53,315,2021,1,26.925001623336716,30.2330611126662,3666669
2021-01-10,1,316,2021,0,25.97323836619426,66.98012061787601,3666669
2021-01-17,2,317,2021,2,24.915977287317077,61.967475685134126,3666669
2021-01-24,3,318,2021,2,25.863825919613415,48.6086796036596,3666669
2021-01-31,4,319,2021,1,26.39859857739239,44.382101914994976,3666669
2021-02-07,5,320,2021,2,25.483871949883497,46.422563267403284,3666669
2021-02-14,6,321,2021,1,24.86739943931199,67.61092548232243,3666669
2021-02-21,7,322,2021,1,25.82068542685754,46.44852968799004,3666669
2021-02-28,8,323,2021,2,24.356750745507362,60.85949202309792,3666669
2021-03-07,9,324,2021,2,24.852185705477932,59.713450582616844,3666669
2021-03-14,10,325,2021,3,24.633705414457697,75.43529610221384,3666669
2021-03-21,11,326,2021,1,25.530597032964586,21.117497357542266,3666669
2021-03-28,12,327,2021,1,26.42071383973836,15.616758233856823,3666669
2021-04-04,13,328,2021,2,25.737036163632506,37.02580062897391,3666669
2021-04-11,14,329,2021,4,25.722299184790373,21.703415399010108,3666669
2021-04-18,15,330,2021,6,25.29046873516042,14.121318592853143,3666669
2021-04-25,16,331,2021,4,24.322892272333515,20.116914465499494,3666669
2021-05-02,17,332,2021,7,23.98143543714826,3.4839490218655405,3666669
2021-05-09,18,333,2021,2,24.683570182928648,0.8173018822613682,3666669
2021-05-16,19,334,2021,3,25.676585511856146,5.627052938426027,3666669
2021-05-23,20,335,2021,3,25.20524012744894,6.205881244319528,3666669
2021-05-30,21,336,2021,1,25.59205797749366,0.10535928460974917,3666669
2021-06-06,22,337,2021,4,25.50309404363483,2.41482597429873,3666669
2021-06-13,23,338,2021,3,24.2557460179425,0.6547398952357606,3666669
2021-06-20,24,339,2021,2,25.216471746831417,0.20546668241661709,3666669
2021-06-27,25,340,2021,1,20.492361427935442,0.3724217043383166,3666669
2021-07-04,26,341,2021,3,23.813363756189194,0.005247321716997607,3666669
2021-07-11,27,342,2021,1,24.79610988335809,0.006729006265744182,3666669
2021-07-18,28,343,2021,4,24.109055950935126,0.059806951596985555,3666669
2021-07-25,29,344,2021,5,22.974362306716298,0.05882541357130944,3666669
2021-08-01,30,345,2021,3,25.205467974386476,0.004374310532448269,3666669
2021-08-08,31,346,2021,2,25.871482972505003,0.01010871205735091,3666669
2021-08-15,32,347,2021,2,27.622764301376534,0.008978118430224113,3666669
2021-08-22,33,348,2021,2,28.83013667256702,0.09246797810433789,3666669
2021-08-29,34,349,2021,1,28.67813071183765,1.0742393079489343,3666669
2021-09-05,35,350,2021,0,29.130722883521038,5.566559060298721,3666669
2021-09-12,36,351,2021,1,29.5610630073629,5.098889230741535,3666669
2021-09-19,37,352,2021,0,30.232421110309872,3.3289790060447273,3666669
2021-09-26,38,353,2021,1,29.02326907464779,11.707155986185445,3666669
2021-10-03,39,354,2021,1,29.57498863889642,7.139832908013749,3666669
2021-10-10,40,355,2021,1,28.411812768385737,27.405781249344543,3666669
2021-10-17,41,356,2021,1,26.97409638472948,24.46616421443773,3666669
2021-10-24,42,357,2021,1,26.774771199949832,31.19070784634517,3666669
2021-10-31,43,358,2021,1,26.17424076390265,60.889376004076226,3666669
2021-11-07,44,359,2021,1,24.65861449353384,75.26219859664238,3666669
2021-11-14,45,360,2021,3,24.2870376987708,100.37895314726724,3666669
2021-11-21,46,361,2021,3,26.00664463240931,46.97855966728931,3666669
2021-11-28,47,362,2021,1,26.287369348565793,50.91278896404568,3666669
2021-12-05,48,363,2021,0,26.555669132292635,36.36969111749619,3666669
2021-12-12,49,364,2021,0,25.131868631404373,82.54879618222017,3666669
2021-12-19,50,365,2021,1,25.05434098506405,93.57547814973033,3666669
2021-12-26,51,366,2021,0,25.801411004572124,49.48607898815085,3666669
2022-01-02,52,367,2022,2,25.64840103902931,48.30661844674615,3720967
2022-01-09,1,368,2022,1,25.256139809016968,43.11791617207193,3720967
2022-01-16,2,369,2022,4,26.811485219072797,16.518310943948304,3720967
2022-01-23,3,370,2022,0,26.000882238768625,57.998096475688634,3720967
2022-01-30,4,371,2022,3,24.679999477181166,69.37681109156024,3720967
2022-02-06,5,372,2022,0,24.866192425619328,80.49542055728057,3720967
2022-02-13,6,373,2022,3,24.785202452138503,77.97775648619022,3720967
2022-02-20,7,374,2022,0,25.454435997252784,43.997516189246504,3720967
2022-02-27,8,375,2022,6,25.91781844692391,40.86011705863744,3720967
2022-03-06,9,376,2022,7,25.165583811670047,49.12460219105994,3720967
2022-03-13,10,377,2022,3,25.176173784781312,54.23390768480336,3720967
2022-03-20,11,378,2022,6,25.92644489357578,27.737489641364835,3720967
2022-03-27,12,379,2022,10,24.01946154033534,42.662853474251555,3720967
2022-04-03,13,380,2022,13,26.527102853545937,8.294728651619266,3720967
