muni7,muni6,lon,lat
2515500,251550,-36.70788364397354,-7.5352903490769085
2515609,251560,-35.452813123003324,-6.705197330173525
2515708,251570,-38.37950749375146,-7.229239191998848
2515807,251580,-35.66326823653931,-7.171541700949745
2515906,251590,-35.644142538718974,-6.833175224554759
2515930,251593,-35.42141701516727,-6.742393364995363
2515971,251597,-35.25598544254156,-7.179799198438632
2516003,251600,-35.72487186710444,-6.7522261403009995
2516102,251610,-36.370605006135115,-7.1003827701189834
2516151,251615,-36.20991156779252,-6.723735365505173
2516201,251620,-38.22521411381643,-6.7397278491204595
2516300,251630,-36.90062903329009,-7.678359709198557
2516409,251640,-35.51823132438488,-6.537821561867526
2516508,251650,-36.83069603856905,-7.220849147148557
2516607,251660,-37.89210751167329,-7.599826727482889
2516706,251670,-37.240326199451545,-7.2455399804629534
2516755,251675,-36.626479077320376,-6.961253759649752
2516805,251680,-38.57225952159527,-6.605598677937414
2516904,251690,-38.39163856030446,-6.510845250178389
2517001,251700,-35.737831159924596,-7.680855079211829
2517100,251710,-37.03142186660577,-6.788524457965111
2517209,251720,-38.26823329067827,-6.560227963371658
2517407,251740,-37.0962516566257,-8.076611595761563
2600054,260005,-35.019154043828934,-7.879665239242556
2600104,260010,-37.62000440783182,-7.737096422079831
2600203,260020,-41.00537936487985,-8.618919781558997
2600302,260030,-35.945248180273545,-8.456607741486755
2600401,260040,-35.481776000354486,-8.728805396921093
2600500,260050,-37.03862796561204,-9.087021431246113
2600609,260060,-36.755430181610485,-8.493975176710709
2600708,260070,-35.19303741656353,-7.602571620309386
2600807,260080,-36.09896594777935,-8.490501795278512
2600906,260090,-35.46573863578043,-8.365377695956042
2601003,260100,-36.27674533337587,-8.891539777358394
2601052,260105,-35.07612609438216,-7.793232816128175
2601102,260110,-40.484800555843215,-7.607908087941338
2601201,260120,-37.01032559405041,-8.38483969731987
2601300,260130,-35.63205915566581,-8.416388409958492
2601409,260140,-35.2585955232602,-8.820190854563885
2601508,260150,-35.81506262188517,-8.605055826685927
2601607,260160,-38.981938542783595,-8.583559588058309
2601706,260170,-36.405181334223265,-8.258927340595838
2601805,260180,-37.987634735570225,-8.265279884332564
2601904,260190,-35.78214125263993,-8.218024895154011
2602001,260200,-39.965170630229224,-7.656309342453066
2602100,260210,-36.68403968738868,-9.202699847096225
2602209,260220,-35.588514397873624,-7.786784730397852
2602308,260230,-35.70751775330814,-8.49548519960532
2602407,260240,-36.52987012825239,-9.026745755996398
2602506,260250,-37.320744968443094,-7.336554647107796
2602605,260260,-36.28141281052431,-8.075637681226317
2602704,260270,-35.34723785628611,-7.737920141974166
2602803,260280,-37.12088933980729,-8.649009896878955
2602902,260290,-35.085914847824355,-8.269233172523428
2603009,260300,-39.32942935104799,-8.386469870285111
2603108,260310,-36.29094650078961,-8.484923457872426
2603207,260320,-36.659193677564474,-8.803951373728566
2603306,260330,-36.32175849548272,-8.750572457297517
2603405,260340,-38.078692616254735,-8.003908466773247
2603454,260345,-34.995812988965405,-7.986773853041902
2603504,260350,-35.77206881703332,-8.349985398264389
2603603,260360,-35.29918607464373,-7.433911257102261
2603702,260370,-36.17691041753653,-8.893214112801683
2603801,260380,-36.599068034105045,-8.687045442636618
2603900,260390,-37.727167026759226,-7.796214665796749
2603926,260392,-38.721539926557725,-8.409181439401037
2604007,260400,-35.305921945718964,-7.819469449355315
2604106,260410,-36.01665150496367,-8.180500910647016
2604155,260415,-35.72138182235832,-7.756379488840125
2604205,260420,-35.73048269732454,-8.675852373204751
2604304,260430,-39.203738884120384,-7.743824263055493
2604403,260440,-35.222085934339546,-7.999040722772572
2604502,260450,-35.473976952380994,-8.229521226253803
2604601,260460,-35.098675666989116,-7.59631162415673
2604700,260470,-36.33867742530688,-9.114709551650357
2604809,260480,-35.530762606709416,-8.4330119959925
2604908,260490,-35.72076700962542,-8.039951642449921
2605004,260500,-35.931377148364646,-8.583010392911438
2605103,260510,-37.68152871106863,-8.173811279199972
2605152,260515,-40.620081261389494,-8.496161018391302
2605202,260520,-35.264498164145465,-8.369812762744479
2605301,260530,-39.748234635777806,-7.5160112246937185
2605400,260540,-35.38323903959115,-7.952893260722353
2605459,260545,-32.424089535909886,-3.854335112157365
2605509,260550,-35.24458933617585,-7.478457259195115
2605608,260560,-37.894764945710456,-7.939917748418173
2605707,260570,-38.30576015052513,-8.566587013748954
2605806,260580,-35.88499468759819,-7.935085625834804
2605905,260590,-35.39261198383866,-8.612927552597048
2606002,260600,-36.501140864567645,-8.929080515016288
2606101,260610,-35.33841028039913,-8.012524392739511
2606200,260620,-34.94250259700357,-7.596875578981762
2606309,260630,-39.69434174720985,-7.788459389069131
2606408,260640,-35.56354409293094,-8.198340481271872
2606507,260650,-36.90102918012979,-9.143436891941928
2606606,260660,-37.60785833875733,-8.592457523669138
2606705,260670,-36.20141912165601,-8.613397527974634
2606804,260680,-34.960324488107794,-7.8175075110951
2606903,260690,-37.40312383209761,-7.845564773628273
2607000,260700,-37.8464389869061,-8.80823467598812
2607109,260710,-37.416134921431855,-7.713885832156523
2607208,260720,-35.0889332814091,-8.437171947513637
2607307,260730,-40.21741299427741,-7.497837334737836
2607406,260740,-38.72856310124237,-8.749271224751004
2607505,260750,-37.295839485435536,-8.984316071576218
2607604,260760,-34.854411187592866,-7.759543368542874
2607653,260765,-35.1342720948437,-7.449905448701035
2607703,260770,-37.143248557096335,-7.397544436111823
2607752,260775,-34.90679784366129,-7.74514799666248
2607802,260780,-35.032564154299564,-7.686385210851501
2607901,260790,-35.00335238387362,-8.15215684537023
2607950,260795,-35.80782728921396,-8.743309584350254
2608008,260800,-36.53385190572282,-8.055200007626894
2608057,260805,-38.213788925206515,-9.207750984974991
2608107,260810,-35.59238264514415,-7.860988896355121
2608206,260820,-35.544460226638726,-8.56188388833684
2608255,260825,-36.45955688524111,-8.744064649581599
2608305,260830,-36.39397351520589,-8.715466935340721
2608404,260840,-36.142747690016684,-8.7554270136019
2608453,260845,-35.336724742310736,-7.852588677951486
2608503,260850,-35.29484454636663,-7.909241131898779
2608602,260860,-36.46516070751058,-9.16218742043773
2608701,260870,-35.89558191010714,-8.682364601553111
2608750,260875,-40.22306820731663,-8.777150540146806
2608800,260880,-36.28629858923211,-8.677951137498294
2608909,260890,-35.44786986541574,-7.847733772629193
2609006,260900,-35.45021172568836,-7.527662935014458
2609105,260910,-35.50026245052228,-7.704600589708856
2609154,260915,-37.554207870498026,-8.892921953182373
2609204,260920,-35.76171237330453,-8.834207491518278
2609303,260930,-38.736083952520424,-8.157507277991225
2609402,260940,-35.14690538068453,-8.143837175773237
2609501,260950,-35.23316698603844,-7.737195280239158
2609600,260960,-34.86636494756228,-7.993100147551263
2609709,260970,-35.59859698735733,-7.7058212978000755
2609808,260980,-39.59107915183322,-8.47209281599506
2609907,260990,-40.16448239759469,-7.965977381040491
2610004,261000,-35.62994413699449,-8.656551764522462
2610103,261010,-36.27785353210377,-9.011415076756677
2610202,261020,-36.04914196477295,-8.66509813903883
2610301,261030,-36.707116961759674,-8.893943607933878
2610400,261040,-39.76997127414824,-8.160034311097927
2610509,261050,-35.54645949953629,-8.012385409826239
2610608,261060,-35.15507398086331,-7.905582192957406
2610707,261070,-34.88340872381075,-7.928156537345006
2610806,261080,-36.89995302284333,-8.697341635278658
2610905,261090,-36.73948531137598,-8.390738332163043
2611002,261100,-38.30787391901525,-8.8993073508333
2611101,261110,-40.57240057062246,-9.019698976341004
2611200,261120,-36.711715946424,-8.224774662979451
2611309,261130,-35.38729851343933,-8.181676640061607
2611408,261140,-35.39093947112411,-8.326939604164354
2611507,261150,-36.02868074768799,-8.836063328465999
2611533,261153,-37.849069556581235,-7.717608284851006
2611606,261160,-34.93308859026082,-8.039338557850833
2611705,261170,-35.88289001709479,-8.081945152279532
2611804,261180,-35.36651978287357,-8.504610185969364
2611903,261190,-35.218152365687914,-8.675074065783086
2612000,261200,-35.68447495819258,-8.302735549677692
2612109,261210,-35.59381876251624,-7.9161464380003785
2612208,261220,-39.08984582116635,-8.129149672841542
2612307,261230,-36.73894446719764,-8.991600252341362
2612406,261240,-36.54956615003872,-8.365301552420908
2612455,261245,-40.30231584657765,-8.291192252286661
2612471,261247,-38.17571076036414,-7.84948951990499
2612505,261250,-36.325300039446034,-7.889568155735447
2612554,261255,-40.57146275290472,-8.223638572676485
2612604,261260,-39.91430739336153,-8.629681790797255
2612703,261270,-35.882897507642966,-7.82474715767718
2612802,261280,-37.43651693970502,-7.4304404168775084
2612901,261290,-35.90670780536705,-8.809264937771715
2613008,261300,-36.45063142168907,-8.53591306076067
2613107,261310,-36.147998641384625,-8.328824591477657
2613206,261320,-36.37758670563026,-8.879952942354409
2613305,261330,-35.84272809077503,-8.455066175671043
2613404,261340,-35.185189236482856,-8.865499501737572
2613503,261350,-38.745677204881055,-7.865742720497285
2613602,261360,-37.27289469319805,-7.526015015947017
2613701,261370,-35.10408202557751,-8.023094239609629
2613800,261380,-35.489956300296,-7.606150128315714
2613909,261390,-38.369742964231,-8.036057750989487
2614006,261400,-39.38157105320189,-7.850003882094499
2614105,261410,-37.33708061669427,-8.210538460248792
2614204,261420,-35.17208861161675,-8.571891980797279
2614303,261430,-39.5225443378117,-7.618131642271938
2614402,261440,-37.65133019072138,-7.5848513193189895
2614501,261450,-35.75451709327931,-7.891851069226555
2614600,261460,-37.51316265678386,-7.577630728892398
2614709,261470,-36.27015554723745,-8.347992008545187
2614808,261480,-38.076494458562394,-8.956766184861475
2614857,261485,-35.23002769153646,-8.745750523998625
2615003,261500,-36.13045867037532,-7.869435975674587
2615102,261510,-36.63084179924152,-9.077555958350487
2615201,261520,-39.39745414305409,-8.157688798171028
2615300,261530,-35.34153951794645,-7.534547751779643
2615409,261540,-36.055724962968256,-7.999022056350635
2615508,261550,-35.161106760647826,-7.759839470683219
2615607,261560,-40.29500277948159,-7.7277905660434945
2615706,261570,-38.06662612245546,-7.8498508811319745
2615805,261580,-37.280318668674504,-8.68381709109999
2615904,261590,-37.26340118991156,-7.686343952590162
2616001,261600,-36.80532989660359,-8.615006981032028
2616100,261610,-38.989088721600424,-7.97585430669056
2616183,261618,-35.81546901476823,-7.777649365948547
2616209,261620,-35.98229466211908,-7.890053267114417
2616308,261630,-35.35722266730081,-7.659527398306856
2616407,261640,-35.28762990491469,-8.150010867282425
2616506,261650,-35.653304649509494,-8.836204130607213
2700102,270010,-37.89858486604717,-9.266542302732539
2700201,270020,-36.31351870575677,-9.662967117372387
2700300,270030,-36.641015543390374,-9.74928250712737
2700409,270040,-36.07247491884389,-9.504745816938089
2700508,270050,-35.56464118618921,-9.381976927767738
2700607,270060,-35.946780855085386,-9.812371458508032
2700706,270070,-37.10090258815025,-9.706701015311337
2700805,270080,-36.491778137919155,-9.55742759400484
2700904,270090,-37.18889291846455,-9.817204339138822
2701001,270100,-36.17823413738244,-9.668908111990508
2701100,270110,-36.04193162777861,-9.2230246649465
2701209,270120,-36.92181825269529,-9.446870089827218
2701308,270130,-36.160213472062196,-9.393301274435473
2701357,270135,-35.54049168791437,-8.893550552756881
2701407,270140,-36.282931542784695,-9.814850269245508
2701506,270150,-36.74632483950266,-9.967197478439141
2701605,270160,-37.52844274017209,-9.125396887433652
2701704,270170,-36.09328221003092,-9.345904347545957
2701803,270180,-37.36802730966119,-9.462883140744562
2701902,270190,-36.28178521934395,-9.24240246970025
2702009,270200,-36.582239897385044,-9.629876136048507
2702108,270210,-35.76003668048483,-8.941845749028229
2702207,270220,-35.808739770672794,-9.64226191034425
2702306,270230,-36.23059673200661,-10.082424613656064
2702355,270235,-36.78811500113221,-9.629529613592776
2702405,270240,-38.04714646052898,-9.39758518823706
2702504,270250,-37.070188619695564,-9.383659689877625
2702553,270255,-36.77026855959546,-9.393432270384341
2702603,270260,-36.66289030661502,-9.889317581366802
2702702,270270,-36.335915465888476,-10.283332005969093
2702801,270280,-35.763895953629834,-9.245132853151139
2702900,270290,-36.850114201637886,-9.793300797517272
2703007,270300,-35.89616494111493,-8.954200898643549
2703106,270310,-36.68198176756126,-9.54337500914884
2703205,270320,-36.62002666790761,-10.139700279934967
2703304,270330,-37.69220066560771,-9.271781773814416
2703403,270340,-37.22799646908329,-9.652149766183872
2703502,270350,-35.44713803772244,-8.883654822182226
2703601,270360,-35.29816902002778,-9.083370362243635
2703700,270370,-36.993759034725635,-9.657898114101602
2703759,270375,-36.09727143758118,-9.921481145605359
2703809,270380,-35.77844471200645,-9.079378905834767
2703908,270390,-35.53669619140357,-8.96233919841334
2704005,270400,-36.44071652735018,-9.856497952830589
2704104,270410,-36.73597426263814,-9.799923390848512
2704203,270420,-36.46772813730961,-9.732388091397484
2704302,270430,-35.71138499220075,-9.522382459524971
2704401,270440,-37.0106340155056,-9.542698590819125
2704500,270450,-35.269222718361625,-8.951744946481172
2704609,270460,-37.39901297036734,-9.244016478928163
2704708,270470,-35.90962417518076,-9.71529734546717
2704807,270480,-36.29558691359977,-9.559323903897369
2704906,270490,-36.40314734411717,-9.47286984065753
2705002,270500,-37.75661459666227,-9.052106997896008
2705101,270510,-35.58161000377916,-9.104498121100841
2705200,270520,-35.81234968227287,-9.343604848103817
2705309,270530,-36.86353685969171,-9.336912223632662
2705408,270540,-37.296126092217214,-9.60061111134483
2705507,270550,-35.92395532368721,-9.290858046072243
2705606,270560,-35.62905406196266,-8.963025202027685
2705705,270570,-37.258788483090086,-9.532039427817734
2705804,270580,-37.81308257469137,-9.435784283841873
2705903,270590,-36.793437417589246,-10.056185151065318
2706000,270600,-37.17758381885043,-9.489270546249507
2706109,270610,-37.36376641729612,-9.127795717365846
2706208,270620,-37.30250914364312,-9.6893413101088
2706307,270630,-36.605717029814016,-9.418243037785242
2706406,270640,-37.48555748670367,-9.670585531447664
2706422,270642,-38.047522267784544,-9.240503913868036
2706448,270644,-35.593682671867306,-9.435541924694013
2706505,270650,-35.49994310121696,-9.256024747649658
2706604,270660,-36.40940763831862,-9.377622847080808
2706703,270670,-36.48229860681477,-10.231313491091054
2706802,270680,-36.40173346060053,-10.386935851979677
2706901,270690,-36.00462996752945,-9.61532142818876
2707008,270700,-36.28564439982443,-9.475982852715235
2707107,270710,-37.72505952609622,-9.526092514293767
2707206,270720,-37.32028246356228,-9.298765824163391
2707305,270730,-35.426841450913734,-9.02599354236578
2707404,270740,-35.40677067313992,-9.143596935339842
2707503,270750,-36.73623937576941,-10.119946167876433
2707602,270760,-36.4612215352803,-9.303268217776642
