uf,state_name,ensemble_id,foi_pwmean,foi_equiv
ES,Espirito Santo,55,0.01863278422085907,0.018626066850908108
RJ,Rio de Janeiro,55,0.017400755010759748,0.017389494968890588
SP,Sao Paulo,55,0.020415566859875993,0.020410145245269164
PR,Parana,55,0.017404519981442233,0.017402612815644484
SC,Santa Catarina,55,0.0179721688260199,0.017970214794473183
RS,Rio Grande do Sul,55,0.017685983516553233,0.017683294420342152
MS,Mato Grosso do Sul,55,0.012322754495848348,0.012311411820836976
MT,Mato Grosso,55,0.009263410704066449,0.009240941203029493
GO,Goias,55,0.012803445552542652,0.012785974212391728
DF,Distrito Federal,55,0.019312444771701322,0.019308178753173692
RO,Rondonia,56,0.007445901889483381,0.007443725020389109
AC,Acre,56,0.005844870485890913,0.005843986115562737
AM,Amazonas,56,0.010978620029738751,0.010975115349285572
RR,Roraima,56,0.014540932562894923,0.014535950883925012
PA,Para,56,0.009430251453735479,0.009424884845909207
AP,Amapa,56,0.00820074164639654,0.008194263841170718
TO,Tocantins,56,0.007757603964916214,0.0077558013792672215
MA,Maranhao,56,0.012614388313027408,0.012607504769194169
PI,Piaui,56,0.013581762330092955,0.013574277091548702
CE,Ceara,56,0.010498677332980669,0.010491970485399963
RN,Rio Grande do Norte,56,0.010942719730039076,0.010939685077399815
PB,Paraiba,56,0.011794683791896755,0.011782365958557918
PE,Pernambuco,56,0.01204005766497084,0.012028380315494535
AL,Alagoas,56,0.008557587537603594,0.008552854660471476
SE,Sergipe,56,0.009553974580684396,0.009552482193744641
BA,Bahia,56,0.010590312221738032,0.010580523238668638
MG,Minas Gerais,56,0.017910716996168766,0.017900780414982533
ES,Espirito Santo,56,0.012503476709462029,0.012495496363197101
RJ,Rio de Janeiro,56,0.013237669640637257,0.013229372842817055
SP,Sao Paulo,56,0.020501417487171006,0.020494228794327777
PR,Parana,56,0.020213575721058488,0.02020968786316481
SC,Santa Catarina,56,0.020800192166244427,0.020797068098212926
RS,Rio Grande do Sul,56,0.01970444754090323,0.019699739201393666
MS,Mato Grosso do Sul,56,0.011388097831607403,0.011384200371479275
MT,Mato Grosso,56,0.00886358002424114,0.008860776064468499
GO,Goias,56,0.010512218594226847,0.010503044528534606
DF,Distrito Federal,56,0.017695938661330044,0.01769566466507721
RO,Rondonia,57,0.005944180419222525,0.005939027301141012
AC,Acre,57,0.005808251760057003,0.005804378469528996
AM,Amazonas,57,0.008999723352396091,0.008994867544702174
RR,Roraima,57,0.011407175844504002,0.01140379896480128
PA,Para,57,0.007819624147239256,0.007812755873949827
AP,Amapa,57,0.006710262562461019,0.006704008221839755
TO,Tocantins,57,0.005225963636831931,0.005223039651895504
MA,Maranhao,57,0.009681334777339942,0.009672377803823056
PI,Piaui,57,0.010084175150736268,0.010076790547291162
CE,Ceara,57,0.009451891585992505,0.009446183414813987
RN,Rio Grande do Norte,57,0.008065551171878802,0.008061093579798522
PB,Paraiba,57,0.007757664143941655,0.00775367714352012
PE,Pernambuco,57,0.007214075184139212,0.007208746892958069
AL,Alagoas,57,0.006729652619703418,0.006724292616681347
SE,Sergipe,57,0.010241498876529885,0.010235392080694133
BA,Bahia,57,0.007168719876774708,0.007160616648163032
MG,Minas Gerais,57,0.008962681061534545,0.008958767261233484
ES,Espirito Santo,57,0.012398127189529148,0.012394460404540182
RJ,Rio de Janeiro,57,0.01014669088078098,0.010143728704256692
SP,Sao Paulo,57,0.012223345045398184,0.01221972881963209
PR,Parana,57,0.008393480678049476,0.00839152159376685
SC,Santa Catarina,57,0.009950983306022081,0.009948544366146226
RS,Rio Grande do Sul,57,0.008521158306996965,0.008518507905428458
MS,Mato Grosso do Sul,57,0.008431545962251843,0.00842743740012851
MT,Mato Grosso,57,0.005749370477631242,0.005740182970969322
GO,Goias,57,0.006667511971340345,0.0066623615608430815
DF,Distrito Federal,57,0.006693209792170415,0.006690209637299188
RO,Rondonia,58,0.007580132099918422,0.007577718816486068
AC,Acre,58,0.0067997149286926515,0.006797227076137525
AM,Amazonas,58,0.009061784398241448,0.009054484136695864
RR,Roraima,58,0.012609612177581202,0.012602294982021164
PA,Para,58,0.012157540497218294,0.012146887907422658
AP,Amapa,58,0.011219754931847967,0.011203698045628907
TO,Tocantins,58,0.008453674249560294,0.008449480543231585
MA,Maranhao,58,0.012314210863232226,0.01230500222158604
PI,Piaui,58,0.010941132399070595,0.010928222550590706
CE,Ceara,58,0.012229613932960908,0.01222005442297532
RN,Rio Grande do Norte,58,0.011888162379160294,0.011879783370106362
PB,Paraiba,58,0.009807927941131478,0.009801169246633018
PE,Pernambuco,58,0.008865083048805495,0.00886096935405587
AL,Alagoas,58,0.007612853147992597,0.00760981773172072
SE,Sergipe,58,0.012015943356559968,0.01200809646649347
BA,Bahia,58,0.00848815543579649,0.008482551152192704
MG,Minas Gerais,58,0.010071354915646273,0.010068770481620854
ES,Espirito Santo,58,0.012337370338548469,0.01233329675819239
RJ,Rio de Janeiro,58,0.00980566565047222,0.009802234490811735
SP,Sao Paulo,58,0.011366375168886568,0.01136475912845987
PR,Parana,58,0.009191161177843996,0.009187897122031653
SC,Santa Catarina,58,0.010006050337543461,0.010002153296072232
RS,Rio Grande do Sul,58,0.008816795829146885,0.008814391336303422
MS,Mato Grosso do Sul,58,0.008109436844901782,0.008103989156184783
MT,Mato Grosso,58,0.009021420403245791,0.009016028362390127
GO,Goias,58,0.00811152627275841,0.00810896070620636
DF,Distrito Federal,58,0.009287608486858803,0.009285860276379416
RO,Rondonia,59,0.008152674496171993,0.008149459793433752
AC,Acre,59,0.007846760011121732,0.007843040692770338
AM,Amazonas,59,0.008770101336503557,0.008764220868921166
RR,Roraima,59,0.010808901494085097,0.010805276203840364
PA,Para,59,0.0091375158059412,0.009131981047226633
AP,Amapa,59,0.00743676794916354,0.007429628122243273
TO,Tocantins,59,0.007292736403811012,0.007290631834758776
MA,Maranhao,59,0.010348235280720697,0.010340907256101218
PI,Piaui,59,0.011009444894339878,0.011000387704981643
CE,Ceara,59,0.010742138862070004,0.010734150446693817
RN,Rio Grande do Norte,59,0.010567647063736503,0.010563454745082405
PB,Paraiba,59,0.010889682425167023,0.010884847200652694
PE,Pernambuco,59,0.009930097342346646,0.009925883696037072
AL,Alagoas,59,0.008143177634695886,0.008140400132667333
SE,Sergipe,59,0.010147161719711657,0.010144936376028646
BA,Bahia,59,0.009649930759074958,0.009644866752955597
MG,Minas Gerais,59,0.012784125449474514,0.012781593198592222
ES,Espirito Santo,59,0.011883830374007129,0.01187934165253831
RJ,Rio de Janeiro,59,0.011344924282376394,0.01134178883187289
SP,Sao Paulo,59,0.014287735149736986,0.01428530198820731
PR,Parana,59,0.012688523969242877,0.0126872952074247
SC,Santa Catarina,59,0.013230102355488629,0.013227969269995036
RS,Rio Grande do Sul,59,0.012857789299117987,0.012855840570022594
MS,Mato Grosso do Sul,59,0.00936143444400249,0.00935431688689479
MT,Mato Grosso,59,0.008298228693398411,0.008293670546282205
GO,Goias,59,0.009207701249509358,0.009204182719632702
DF,Distrito Federal,59,0.011401539385528544,0.01140017339127164
RO,Rondonia,60,0.010455570136492924,0.010450970541066452
AC,Acre,60,0.009007784541771948,0.009003331553968926
AM,Amazonas,60,0.011759805092672859,0.011745217316279026
RR,Roraima,60,0.017744147331146563,0.017733374243209626
PA,Para,60,0.012510312955269446,0.012498213427285854
AP,Amapa,60,0.012125860231592492,0.012112332032037763
TO,Tocantins,60,0.012439462755701102,0.012435651489819772
MA,Maranhao,60,0.017103075169395195,0.017093720422881736
PI,Piaui,60,0.01564650645143653,0.015632996331484583
CE,Ceara,60,0.014287478661405428,0.014275132466941216
RN,Rio Grande do Norte,60,0.013613666874896138,0.013607335322570113
PB,Paraiba,60,0.014126226379882475,0.0141141857793493
PE,Pernambuco,60,0.013181989739119505,0.013170942012206241
AL,Alagoas,60,0.01112408739223238,0.011115546127204765
SE,Sergipe,60,0.012193776018559341,0.012190379473304144
BA,Bahia,60,0.01283035406390435,0.012820226023496828
MG,Minas Gerais,60,0.018323313428137804,0.018319357439362277
ES,Espirito Santo,60,0.014333245056117693,0.014324751224471922
RJ,Rio de Janeiro,60,0.015624617158055822,0.015616301315616865
SP,Sao Paulo,60,0.019130870028254962,0.019128560654722838
PR,Parana,60,0.01893737906724815,0.018935789766457333
SC,Santa Catarina,60,0.018772589153157868,0.01876887760664862
RS,Rio Grande do Sul,60,0.017975477016520577,0.01797403263493943
MS,Mato Grosso do Sul,60,0.014170651275609056,0.014162097529196907
MT,Mato Grosso,60,0.012880636173650074,0.012875854071378617
GO,Goias,60,0.013388462374242016,0.01337874737665417
DF,Distrito Federal,60,0.020068302859884063,0.020067485042130566
RO,Rondonia,61,0.007409888625187598,0.007405806909218173
AC,Acre,61,0.007083618124176903,0.007081774665599111
AM,Amazonas,61,0.014107349884939792,0.01409624120187565
RR,Roraima,61,0.01821271558111396,0.01820441748708813
PA,Para,61,0.011478364295065314,0.011461045133043971
AP,Amapa,61,0.010677180513714364,0.010664237402967324
TO,Tocantins,61,0.007899471552856693,0.00789428313493573
MA,Maranhao,61,0.015616216362018804,0.015599703878824882
PI,Piaui,61,0.017194013158591686,0.017181685375213758
CE,Ceara,61,0.012991158478417619,0.012974589719924023
RN,Rio Grande do Norte,61,0.013027609197114176,0.013010055620956
PB,Paraiba,61,0.010666348647727135,0.010658075127289716
PE,Pernambuco,61,0.009481766635787264,0.009478446583297214
AL,Alagoas,61,0.008176148394806999,0.008173352853545885
SE,Sergipe,61,0.009581895998094883,0.00957935988818568
BA,Bahia,61,0.009425442348848139,0.009420485778340372
MG,Minas Gerais,61,0.012057205754947623,0.012054812779286675
ES,Espirito Santo,61,0.011760234358702475,0.011757059657132278
RJ,Rio de Janeiro,61,0.011591943267508021,0.011587535902076649
SP,Sao Paulo,61,0.014233489778252546,0.014230666021622177
PR,Parana,61,0.012378685837514353,0.012377002404059867
SC,Santa Catarina,61,0.012819353545911778,0.01281711650154923
RS,Rio Grande do Sul,61,0.012778128303428208,0.01277614032042233
MS,Mato Grosso do Sul,61,0.008693603590084592,0.008690202098741278
MT,Mato Grosso,61,0.008236374145222363,0.008228649946986145
GO,Goias,61,0.009161952551896703,0.009157382820084327
DF,Distrito Federal,61,0.010470522142689849,0.010469379930716855
RO,Rondonia,62,0.007263332491013551,0.007256288756959295
AC,Acre,62,0.0073872212690825065,0.0073818845053764855
AM,Amazonas,62,0.012851836015515329,0.012837823760437442
RR,Roraima,62,0.0142944873553901,0.01428264897974354
PA,Para,62,0.008432621765045126,0.008414960953098082
AP,Amapa,62,0.0061813988963525445,0.0061602948249322494
TO,Tocantins,62,0.00620729165040422,0.006201800440039235
MA,Maranhao,62,0.010065949313093283,0.010056512483557331
PI,Piaui,62,0.014612931433328796,0.014592358444666734
CE,Ceara,62,0.012772501511387428,0.012766740654101886
RN,Rio Grande do Norte,62,0.012590597516252485,0.012584778562273287
PB,Paraiba,62,0.012968185454230953,0.012959346688373083
PE,Pernambuco,62,0.012963672576972922,0.012954670818105142
AL,Alagoas,62,0.009404603193846525,0.00939936068855615
SE,Sergipe,62,0.013223208912161213,0.013216914523350444
BA,Bahia,62,0.011350002448342918,0.011340143617382925
MG,Minas Gerais,62,0.015126436232773547,0.015120195632266971
ES,Espirito Santo,62,0.016249594549927325,0.01624424493839601
RJ,Rio de Janeiro,62,0.01450460746753562,0.014496391539866335
SP,Sao Paulo,62,0.017581382795635148,0.017575833822880246
PR,Parana,62,0.015647994115996967,0.015643762561364117
SC,Santa Catarina,62,0.01635909894173542,0.01635291461347536
RS,Rio Grande do Sul,62,0.015879416572246074,0.015871937056943296
MS,Mato Grosso do Sul,62,0.009754666928552378,0.009749932786211854
MT,Mato Grosso,62,0.008340262660855262,0.008325968497158625
GO,Goias,62,0.01027798345433775,0.010269325697389593
DF,Distrito Federal,62,0.013028828959611516,0.01302664445255631
RO,Rondonia,63,0.007531411907832868,0.007529133036853888
AC,Acre,63,0.005975804361621934,0.0059731784342052716
AM,Amazonas,63,0.011024895977928799,0.01102181468830409
RR,Roraima,63,0.013845043152172594,0.013841725555617154
PA,Para,63,0.010408115714203891,0.010403976787709454
AP,Amapa,63,0.009017993432453745,0.009013562821047892
TO,Tocantins,63,0.008831670024372861,0.008828139397665654
MA,Maranhao,63,0.014622234804093128,0.014610946353675911
PI,Piaui,63,0.018771525377118514,0.01876202179869105
CE,Ceara,63,0.017478478427304125,0.01746402900233511
RN,Rio Grande do Norte,63,0.01647051975299275,0.016459981763003104
PB,Paraiba,63,0.01579081512837193,0.015763403051640423
PE,Pernambuco,63,0.015409055165268588,0.01539105577143393
AL,Alagoas,63,0.010337801686106584,0.010328258438855478
SE,Sergipe,63,0.013316092274621584,0.013313739992596694
BA,Bahia,63,0.013696083566777182,0.013681205381574637
MG,Minas Gerais,63,0.019499218636972328,0.01948989157808123
ES,Espirito Santo,63,0.01651448040809538,0.0165063933807912
RJ,Rio de Janeiro,63,0.014443839987546859,0.01443111016888436
SP,Sao Paulo,63,0.019425724581264753,0.019420398557867556
PR,Parana,63,0.01836976162871959,0.018365892247373946
SC,Santa Catarina,63,0.017808599924622293,0.01780674572354308
RS,Rio Grande do Sul,63,0.017231298606132886,0.017229175403002082
MS,Mato Grosso do Sul,63,0.012385552670313814,0.012378850408384507
MT,Mato Grosso,63,0.010503102108404286,0.010492337572936862
GO,Goias,63,0.011504563132386554,0.01149174077865605
DF,Distrito Federal,63,0.020457383147847067,0.020455475821501257
RO,Rondonia,64,0.009449006808388692,0.009445959729833796
AC,Acre,64,0.0066552972113159475,0.006652783765172624
AM,Amazonas,64,0.010967770000646592,0.010965786809648279
RR,Roraima,64,0.013286088983303287,0.013283386304177356
PA,Para,64,0.011929899260912983,0.01192550630128425
AP,Amapa,64,0.010446628926584487,0.010440763339919456
TO,Tocantins,64,0.011463631419316512,0.011459723469760602
MA,Maranhao,64,0.013528021241691012,0.013525567147895854
PI,Piaui,64,0.013486346985233006,0.013481775651032198
CE,Ceara,64,0.013851272446707506,0.013846452842975353
RN,Rio Grande do Norte,64,0.011870580089149808,0.011867468786112226
PB,Paraiba,64,0.012468964654751549,0.012459155749853002
PE,Pernambuco,64,0.012520220970335541,0.012512197742937313
AL,Alagoas,64,0.009271264602227259,0.009268172479339962
SE,Sergipe,64,0.011057972271332152,0.01105636429553232
BA,Bahia,64,0.011496892066005375,0.011489989898600951
MG,Minas Gerais,64,0.016744180144513687,0.016737720590730556
ES,Espirito Santo,64,0.013590536808771174,0.013582704100054634
RJ,Rio de Janeiro,64,0.012626801588100187,0.012618140987115486
SP,Sao Paulo,64,0.019222908490632996,0.019218230815924782
PR,Parana,64,0.01797248161862716,0.017968785684509426
SC,Santa Catarina,64,0.018397378143675206,0.018392911235316778
RS,Rio Grande do Sul,64,0.017280385582057176,0.01727676311219612
MS,Mato Grosso do Sul,64,0.010753449527415554,0.010750660981998856
MT,Mato Grosso,64,0.01059104635023939,0.010585894074781483
GO,Goias,64,0.010886988696793718,0.010881888909311351
DF,Distrito Federal,64,0.014662277234854677,0.01466154046235351
RO,Rondonia,65,0.00800852738755428,0.008004744811670964
AC,Acre,65,0.006511600682757244,0.006506451440617838
AM,Amazonas,65,0.011907644245474453,0.011903513913954637
RR,Roraima,65,0.014610222239652108,0.01460648544249156
PA,Para,65,0.011878211239758634,0.01187138623290112
AP,Amapa,65,0.01185363894994027,0.011843882284436162
TO,Tocantins,65,0.007594025434381869,0.0075913253119900765
MA,Maranhao,65,0.015079111219517086,0.015069337575557017
PI,Piaui,65,0.016403734994892203,0.01639044575052745
CE,Ceara,65,0.014325284447633618,0.014311673065095825
RN,Rio Grande do Norte,65,0.012729236779991042,0.012713808048495253
PB,Paraiba,65,0.011273809461356275,0.011266778091463849
PE,Pernambuco,65,0.010054183973956127,0.010049073637067469
AL,Alagoas,65,0.007848461170847261,0.007844780837631356
SE,Sergipe,65,0.0107104368032544,0.010705682755995479
BA,Bahia,65,0.00969075749497106,0.009685558942968832
MG,Minas Gerais,65,0.011397055987540906,0.011394797058664051
ES,Espirito Santo,65,0.012322356083763659,0.012319258139943693
RJ,Rio de Janeiro,65,0.009855325125175654,0.009851799154377654
SP,Sao Paulo,65,0.012993150888699092,0.012991505915708855
PR,Parana,65,0.011597804116806346,0.01159616052363149
SC,Santa Catarina,65,0.012276643962260048,0.012275121373099624
RS,Rio Grande do Sul,65,0.011349813551824382,0.011347759961112336
MS,Mato Grosso do Sul,65,0.008428318204659571,0.008421899948938254
MT,Mato Grosso,65,0.008336590608858604,0.008330538118672216
GO,Goias,65,0.0076340202348628506,0.007631438301990267
DF,Distrito Federal,65,0.009348418936624863,0.009347190982965273
RO,Rondonia,66,0.0055967887650211715,0.005593751499208462
AC,Acre,66,0.004934301125089801,0.0049318002984343615
AM,Amazonas,66,0.010313672740712279,0.010306604935783104
RR,Roraima,66,0.012840391618182088,0.012832294585559408
PA,Para,66,0.007863038445596876,0.007850478895803379
AP,Amapa,66,0.005884135085063684,0.005870328183369806
TO,Tocantins,66,0.004578267118455263,0.004574909584075009
MA,Maranhao,66,0.010088563770269085,0.010079005838278208
PI,Piaui,66,0.012777718488481268,0.012764244264813056
CE,Ceara,66,0.010241952381013185,0.010232717694148082
RN,Rio Grande do Norte,66,0.00934381741057244,0.00933661809856643
PB,Paraiba,66,0.009832866143374332,0.009821746760661483
PE,Pernambuco,66,0.009228205633836334,0.009219122725711055
AL,Alagoas,66,0.0066476310640294365,0.0066423748016866315
SE,Sergipe,66,0.01029028428119414,0.010285497248361735
BA,Bahia,66,0.008826074620936396,0.008816712933631846
