"week_start","variable","observed","median","q2.5","q97.5"
2015-01-04,"Ceara posterior-predicted cases",0,2,0,10.05
2015-01-11,"Ceara posterior-predicted cases",0,1,0,12.025
2015-01-18,"Ceara posterior-predicted cases",0,1,0,7
2015-01-25,"Ceara posterior-predicted cases",0,2,0,10.025
2015-02-01,"Ceara posterior-predicted cases",0,1,0,9.44999999999985
2015-02-08,"Ceara posterior-predicted cases",0,2,0,21.125
2015-02-15,"Ceara posterior-predicted cases",0,3.5,0,21.075
2015-02-22,"Ceara posterior-predicted cases",0,2,0,11.4249999999999
2015-03-01,"Ceara posterior-predicted cases",2,2,0,10
2015-03-08,"Ceara posterior-predicted cases",2,2,0,10.05
2015-03-15,"Ceara posterior-predicted cases",1,2,0,8.02499999999999
2015-03-22,"Ceara posterior-predicted cases",1,2,0,7
2015-03-29,"Ceara posterior-predicted cases",1,2,0,6.02499999999999
2015-04-05,"Ceara posterior-predicted cases",1,1,0,5
2015-04-12,"Ceara posterior-predicted cases",1,1,0,5
2015-04-19,"Ceara posterior-predicted cases",2,1,0,3
2015-04-26,"Ceara posterior-predicted cases",3,1,0,4
2015-05-03,"Ceara posterior-predicted cases",0,1,0,4
2015-05-10,"Ceara posterior-predicted cases",3,0,0,3.02499999999999
2015-05-17,"Ceara posterior-predicted cases",0,0,0,4
2015-05-24,"Ceara posterior-predicted cases",1,0,0,2
2015-05-31,"Ceara posterior-predicted cases",1,0,0,3
2015-06-07,"Ceara posterior-predicted cases",0,0,0,2.02499999999999
2015-06-14,"Ceara posterior-predicted cases",1,0,0,2
2015-06-21,"Ceara posterior-predicted cases",0,0,0,1.02499999999999
2015-06-28,"Ceara posterior-predicted cases",0,0,0,2
2015-07-05,"Ceara posterior-predicted cases",0,0,0,1.02499999999999
2015-07-12,"Ceara posterior-predicted cases",0,0,0,1.02499999999999
2015-07-19,"Ceara posterior-predicted cases",0,0,0,1
2015-07-26,"Ceara posterior-predicted cases",0,0,0,1
2015-08-02,"Ceara posterior-predicted cases",0,0,0,1
2015-08-09,"Ceara posterior-predicted cases",0,0,0,1
2015-08-16,"Ceara posterior-predicted cases",0,0,0,0.0249999999999915
2015-08-23,"Ceara posterior-predicted cases",0,0,0,1
2015-08-30,"Ceara posterior-predicted cases",0,0,0,1
2015-09-06,"Ceara posterior-predicted cases",0,0,0,1
2015-09-13,"Ceara posterior-predicted cases",0,0,0,1
2015-09-20,"Ceara posterior-predicted cases",0,0,0,1
2015-09-27,"Ceara posterior-predicted cases",0,0,0,1
2015-10-04,"Ceara posterior-predicted cases",0,0,0,1
2015-10-11,"Ceara posterior-predicted cases",0,0,0,1
2015-10-18,"Ceara posterior-predicted cases",0,0,0,1
2015-10-25,"Ceara posterior-predicted cases",0,0,0,0.0249999999999915
2015-11-01,"Ceara posterior-predicted cases",0,0,0,1
2015-11-08,"Ceara posterior-predicted cases",0,0,0,2
2015-11-15,"Ceara posterior-predicted cases",0,0,0,2
2015-11-22,"Ceara posterior-predicted cases",0,0,0,3
2015-11-29,"Ceara posterior-predicted cases",1,0,0,3
2015-12-06,"Ceara posterior-predicted cases",0,1,0,3
2015-12-13,"Ceara posterior-predicted cases",4,1,0,3.02499999999999
2015-12-20,"Ceara posterior-predicted cases",0,1,0,5
2015-12-27,"Ceara posterior-predicted cases",0,1,0,7.02499999999999
2016-01-03,"Ceara posterior-predicted cases",4,2,0,8.04999999999998
2016-01-10,"Ceara posterior-predicted cases",7,3,0,10.025
2016-01-17,"Ceara posterior-predicted cases",5,4,0,12
2016-01-24,"Ceara posterior-predicted cases",6,7,0,23.025
2016-01-31,"Ceara posterior-predicted cases",22,10.5,2.975,29.2499999999999
2016-02-07,"Ceara posterior-predicted cases",7,15.5,1,52.1999999999999
2016-02-14,"Ceara posterior-predicted cases",20,29,8,91.8499999999997
2016-02-21,"Ceara posterior-predicted cases",20,33.5,11,112.95
2016-02-28,"Ceara posterior-predicted cases",55,60,14.975,162.049999999999
2016-03-06,"Ceara posterior-predicted cases",113,98,46.625,453.825
2016-03-13,"Ceara posterior-predicted cases",132,161,28.95,548.074999999999
2016-03-20,"Ceara posterior-predicted cases",166,232,75.125,593.949999999999
2016-03-27,"Ceara posterior-predicted cases",231,401,98,1321.075
2016-04-03,"Ceara posterior-predicted cases",353,558.5,103.4,1589.075
2016-04-10,"Ceara posterior-predicted cases",484,1058,210.325,3156.65
2016-04-17,"Ceara posterior-predicted cases",679,1190,304.425,3657.875
2016-04-24,"Ceara posterior-predicted cases",1046,1771.5,429.925,7482.65
2016-05-01,"Ceara posterior-predicted cases",1585,2127.5,278.85,10033.65
2016-05-08,"Ceara posterior-predicted cases",2067,2916,695.35,12497.75
2016-05-15,"Ceara posterior-predicted cases",1924,2799,665.45,13267.6
2016-05-22,"Ceara posterior-predicted cases",2005,2651,475.6,17646.125
2016-05-29,"Ceara posterior-predicted cases",2236,2264,448.05,12056.1499999999
2016-06-05,"Ceara posterior-predicted cases",2036,2017.5,552.9,8755.55
2016-06-12,"Ceara posterior-predicted cases",1872,1798,421.975,9840.175
2016-06-19,"Ceara posterior-predicted cases",1490,1378.5,324.65,5942.025
2016-06-26,"Ceara posterior-predicted cases",1426,1113.5,321.7,4291.69999999999
2016-07-03,"Ceara posterior-predicted cases",1238,888,226.75,2649.325
2016-07-10,"Ceara posterior-predicted cases",1224,641,104.375,2443.125
2016-07-17,"Ceara posterior-predicted cases",961,597,167.8,1717.575
2016-07-24,"Ceara posterior-predicted cases",838,489,105.525,1476
2016-07-31,"Ceara posterior-predicted cases",706,377.5,93.9,910.399999999997
2016-08-07,"Ceara posterior-predicted cases",563,301.5,70.825,717.524999999999
2016-08-14,"Ceara posterior-predicted cases",510,250,55.925,681.125
2016-08-21,"Ceara posterior-predicted cases",435,210.5,67.8,566
2016-08-28,"Ceara posterior-predicted cases",360,198.5,30.975,467.999999999999
2016-09-04,"Ceara posterior-predicted cases",268,135.5,34.775,426.9
2016-09-11,"Ceara posterior-predicted cases",270,129,22.8,406.275
2016-09-18,"Ceara posterior-predicted cases",205,134,42.8,467.15
2016-09-25,"Ceara posterior-predicted cases",203,103,27,394.1
2016-10-02,"Ceara posterior-predicted cases",193,120.5,21.675,389.874999999999
