state,wave_id,onset_week,peak_week,end_week,wave_end_censored,wave_order,is_recurrence,peak_incidence_raw,peak_incidence_smooth,peak_cases,preceding_trough_week,preceding_trough_incidence,trough_ratio,trough_duration_weeks,duration_weeks,weeks_onset_to_peak,total_cases,cumulative_incidence_per_100k,first4_cases,first6_cases,first8_cases,first4_nonzero_weeks,first6_nonzero_weeks,first8_nonzero_weeks,candidate_wave,major_epidemic_primary,major_epidemic_abs50,major_epidemic_abs100,major_epidemic_abs200,major_epidemic_inc2,major_epidemic_inc5,major_epidemic_inc10,re4_prefit_eligible,re6_prefit_eligible,re8_prefit_eligible,early_peak_flag,reporting_anomaly_flag,wave_definition_stable,major_wave_definition_stable,reason_not_major,reason_re6_not_eligible
MA,MA_wave_05,12/30/2018,3/17/2019,11/3/2019,FALSE,4,TRUE,0.705368357,0.729360478,49,12/9/2018,0.03855227,0.101265823,26,45,11,589,8.479310185,45,54,76,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA
MA,MA_wave_06,12/22/2019,2/2/2020,6/14/2020,FALSE,NA,NA,0.114761351,0.119543074,8,11/3/2019,0.019193697,0.160558836,8,26,6,113,1.621204496,18,27,47,4,6,8,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,cumulative incidence below 5/100k,fewer than 30 raw cases
MA,MA_wave_07,7/5/2020,6/27/2021,8/29/2021,FALSE,NA,NA,0.057239723,0.081089608,4,6/14/2020,0.019126892,0.235873527,4,61,51,110,1.575642861,8,15,21,4,6,8,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,cumulative incidence below 5/100k,fewer than 30 raw cases
MA,MA_wave_08,9/19/2021,3/13/2022,11/6/2022,FALSE,5,TRUE,1.057431838,0.957404502,74,8/29/2021,0.009539954,0.117647059,5,60,25,1770,25.29490127,23,25,36,4,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,fewer than 30 raw cases
MA,MA_wave_09,11/27/2022,4/30/2023,12/17/2023,FALSE,6,TRUE,1.956239075,1.737292609,137,11/6/2022,0.109553749,0.114427861,13,56,22,2780,39.69656581,53,84,142,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
MA,MA_wave_10,1/7/2024,4/7/2024,12/29/2024,FALSE,7,TRUE,0.984173351,0.903347521,69,12/17/2023,0.038077646,0.042151714,22,52,13,793,11.31086185,30,75,159,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
MA,MA_wave_11,1/5/2025,5/4/2025,7/6/2025,FALSE,8,TRUE,0.34196749,0.365715232,24,12/29/2024,0.028516939,0.077975805,35,27,17,361,5.143760996,23,36,53,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA
MG,MG_wave_01,1/18/2015,1/18/2015,2/8/2015,FALSE,NA,NA,0,0.003256766,0,1/11/2015,0.001628383,NA,NA,4,0,1,0.004885149,1,1,1,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases; too few nonzero renewal infectiousness contributions; one week contains >=80% of early-window cases (backlog screen)
MG,MG_wave_02,5/3/2015,5/10/2015,5/24/2015,FALSE,NA,NA,0.004885149,0.001628383,1,2/8/2015,0,0,12,4,1,1,0.004885149,1,1,1,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen)
MG,MG_wave_03,8/2/2015,8/9/2015,8/23/2015,FALSE,NA,NA,0.004885149,0.001628383,1,5/24/2015,0,0,10,4,1,1,0.004885149,1,1,1,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen)
MG,MG_wave_04,11/29/2015,2/21/2016,7/31/2016,FALSE,NA,NA,0.03885727,0.046952534,8,8/23/2015,0,0,10,36,12,148,0.719027437,5,9,21,4,6,8,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,cumulative incidence below 5/100k,fewer than 30 raw cases
MG,MG_wave_05,1/8/2017,3/12/2017,10/1/2017,FALSE,1,FALSE,6.112586695,6.478214411,1265,7/31/2016,0,0,24,39,9,13438,64.93354942,611,1635,3561,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
MG,MG_wave_06,12/24/2017,4/8/2018,10/28/2018,FALSE,2,TRUE,5.124694982,4.836250612,1066,10/1/2017,0.069259876,0.014320986,43,45,15,11098,53.35641884,566,933,1180,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
MG,MG_wave_07,11/11/2018,5/12/2019,10/13/2019,FALSE,3,TRUE,0.401592006,0.470117626,84,10/28/2018,0.036856781,0.078399061,22,49,26,1805,8.632526958,66,88,116,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA
MG,MG_wave_08,12/1/2019,5/3/2020,8/9/2020,FALSE,4,TRUE,0.451692466,0.453277351,95,10/13/2019,0.027091524,0.059768096,28,37,22,1477,7.023965358,40,75,134,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA
MG,MG_wave_09,9/27/2020,4/25/2021,10/3/2021,FALSE,5,TRUE,1.25964761,1.265961633,266,8/9/2020,0.060225662,0.132867133,13,54,30,5920,28.05342194,112,168,303,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
MG,MG_wave_10,1/2/2022,4/3/2022,8/28/2022,FALSE,6,TRUE,2.5308804,2.548193637,536,10/3/2021,0.02999161,0.023690773,32,35,13,6046,28.54795317,237,393,588,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
MG,MG_wave_11,11/27/2022,4/2/2023,8/27/2023,FALSE,7,TRUE,16.88206478,18.25635051,3587,8/28/2022,0.103879419,0.040765905,25,40,18,77900,366.695654,3051,6253,11212,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
MG,MG_wave_12,11/12/2023,2/18/2024,10/13/2024,FALSE,8,TRUE,51.33498394,50.34855435,10946,8/27/2023,0.467508159,0.025607975,25,49,14,157143,737.1852338,3868,7381,12623,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
MG,MG_wave_13,11/17/2024,2/9/2025,12/28/2025,FALSE,9,TRUE,4.412567385,3.934227629,944,10/13/2024,0.54714795,0.139073791,23,59,12,19257,90.03548527,837,1185,1849,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
MS,MS_wave_01,11/8/2015,12/13/2015,4/3/2016,FALSE,NA,NA,0.188470221,0.251293628,5,11/1/2015,0,NA,NA,22,5,49,1.842094341,13,25,38,3,5,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,fewer than 30 raw cases
MS,MS_wave_02,4/10/2016,7/24/2016,8/14/2016,FALSE,NA,NA,0.037247333,0.04966311,1,4/3/2016,0,0,15,19,15,9,0.335225994,1,2,3,1,2,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases
MS,MS_wave_03,8/28/2016,1/1/2017,2/12/2017,FALSE,NA,NA,0.110474573,0.073649715,3,8/14/2016,0,0,4,25,18,16,0.591732573,2,3,3,2,3,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases
MS,MS_wave_04,3/5/2017,10/15/2017,12/3/2017,FALSE,NA,NA,0.368248577,0.270048956,10,2/12/2017,0,0,3,40,32,95,3.498361478,8,12,13,4,6,7,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,fewer than 30 raw cases
MS,MS_wave_05,12/10/2017,3/11/2018,7/29/2018,FALSE,1,FALSE,0.36414471,0.546217064,10,12/3/2017,0.012274953,0.045454545,3,34,13,187,6.814841098,13,17,24,3,5,7,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,fewer than 30 raw cases
MS,MS_wave_06,8/5/2018,9/9/2018,7/21/2019,FALSE,NA,NA,0.218486826,0.145657884,6,7/29/2018,0.024276314,0.166666667,4,51,5,97,3.510751869,4,14,20,4,6,8,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,fewer than 30 raw cases
MS,MS_wave_07,9/15/2019,9/29/2019,11/24/2019,FALSE,NA,NA,0.072019439,0.0600162,2,7/21/2019,0,0,8,11,2,8,0.288077758,5,6,7,3,4,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,fewer than 30 raw cases
MS,MS_wave_08,12/1/2019,2/2/2020,9/13/2020,FALSE,NA,NA,0.498776928,0.273139746,14,11/24/2019,0,0,3,42,9,77,2.74556988,5,16,19,3,5,7,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,fewer than 30 raw cases
MS,MS_wave_09,1/17/2021,3/21/2021,5/16/2021,FALSE,NA,NA,0.247180116,0.282491561,7,9/13/2020,0,0,44,18,9,66,2.330555382,11,18,26,3,5,7,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,fewer than 30 raw cases
