state,anchor_week,temperature_summary,precipitation_summary,S_week,climate_in_training_support,R_climate_hat,R_climate_lower,R_climate_upper,S_pre_median,S_pre_lower,S_pre_upper,first_wave_end,R_pred_median,opportunity_id,state_name,outcome_followup_start,outcome_followup_end_6w,outcome_followup_end_8w,outcome_followup_complete_8w,major_wave_onset_next_6w,major_wave_onset_next_8w,n_major_wave_onsets_next_8w,outcome_episode_id,outcome_episode_onset,outcome_episode_end,outcome_Re_early_6_median,outcome_Re_early_6_lower,outcome_Re_early_6_upper,outcome_reported_cumulative_incidence_per_100k,outcome_status_8w
BA,2018-01-07,26.12541440643498,80.72289841528644,2017-11-26,TRUE,2.160866613707073,1.8808502216230105,2.482571163058712,0.9930878374812779,0.986408571556639,0.9964065246497632,2016-08-28,2.1459303524918494,BA_20180107,Bahia,2018-01-14,2018-02-18,2018-03-04,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-01-14,26.095279600667265,84.99051675420769,2017-12-03,TRUE,2.1683144958174285,1.8903195491116707,2.4871920490805035,0.9930801987769965,0.9863951521755784,0.9964026562115083,2016-08-28,2.153310190517415,BA_20180114,Bahia,2018-01-21,2018-02-25,2018-03-11,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-01-21,25.925226512175115,79.99249661327833,2017-12-10,TRUE,2.153926339015502,1.8766234296765456,2.4722054518440975,0.9930732866896372,0.9863799008875183,0.9963982822186291,2016-08-28,2.1390067087735023,BA_20180121,Bahia,2018-01-28,2018-03-04,2018-03-18,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-01-28,26.3946399884718,44.25528005052658,2017-12-17,TRUE,2.098572087402109,1.7984558701376587,2.4487700138486863,0.9930655765155318,0.9863634197373822,0.996393349272709,2016-08-28,2.0840196998353786,BA_20180128,Bahia,2018-02-04,2018-03-11,2018-03-25,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-02-04,26.299964352702617,40.250506516305016,2017-12-24,TRUE,2.0885179064557815,1.7886987026515775,2.438592390725349,0.9930563005310319,0.986348272723221,0.9963877154708445,2016-08-28,2.074015865777794,BA_20180204,Bahia,2018-02-11,2018-03-18,2018-04-01,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-02-11,25.94703704952635,55.76903802649343,2017-12-31,TRUE,2.1082371481028583,1.8208465212437739,2.4409876509552477,0.9930428665093296,0.9863309340517346,0.9963811794825345,2016-08-28,2.0935698608335165,BA_20180211,Bahia,2018-02-18,2018-03-25,2018-04-08,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-02-18,25.74022331397861,90.27896664287255,2018-01-07,TRUE,2.168743068666466,1.8966893576958876,2.479819101005881,0.9930316001438577,0.9863114322524295,0.9963737098868015,2016-08-28,2.153630399778761,BA_20180218,Bahia,2018-02-25,2018-04-01,2018-04-15,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-02-25,25.849960811083566,86.58661812811305,2018-01-14,TRUE,2.1646129490078128,1.890467257741142,2.478513817060715,0.9930148437952435,0.9862852211213993,0.9963634514071709,2016-08-28,2.1494927894361546,BA_20180225,Bahia,2018-03-04,2018-04-08,2018-04-22,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-03-04,26.51606057108386,88.47599683811902,2018-01-21,TRUE,2.1868466138101232,1.89956653240006,2.51757336779906,0.9929941249807825,0.9862550621989585,0.9963534698361901,2016-08-28,2.1715258397475705,BA_20180304,Bahia,2018-03-11,2018-04-15,2018-04-29,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-03-11,26.60456700170247,89.6731483005922,2018-01-28,TRUE,2.191676410098751,1.9018059589907481,2.5257284865867415,0.9929719837014888,0.9862184484012725,0.996343112076531,2016-08-28,2.1762732725675145,BA_20180311,Bahia,2018-03-18,2018-04-22,2018-05-06,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-03-18,26.52176963553499,96.13952585855493,2018-02-04,TRUE,2.2020857814442296,1.9166891002944961,2.5299782776944757,0.9929436450226754,0.9861726062194978,0.9963299091020404,2016-08-28,2.18654708247984,BA_20180318,Bahia,2018-03-25,2018-04-29,2018-05-13,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-03-25,25.686682632683322,79.04274287403564,2018-02-11,TRUE,2.1455326439012152,1.8696441057716342,2.4621318634039575,0.9929066886963631,0.9861062883962098,0.9963082529232685,2016-08-28,2.1303137129459087,BA_20180325,Bahia,2018-04-01,2018-05-06,2018-05-20,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-04-01,25.50921074002746,89.2193662825959,2018-02-18,TRUE,2.160287091815614,1.8882174274178487,2.471558757641117,0.9928586225286418,0.9860359811388967,0.9962837661515443,2016-08-28,2.144859666246456,BA_20180401,Bahia,2018-04-08,2018-05-13,2018-05-27,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-04-08,25.101330802929294,97.05965589911861,2018-02-25,TRUE,2.164199955889735,1.8908697581204066,2.477040752785088,0.9928141725832942,0.9859308928891993,0.9962565903497307,2016-08-28,2.148648388511469,BA_20180408,Bahia,2018-04-15,2018-05-20,2018-06-03,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-04-15,24.922485086102757,93.08448838844491,2018-03-04,TRUE,2.1515695425645425,1.8735521961146624,2.470842021957782,0.9927662752148503,0.9858155209551097,0.9962315572207804,2016-08-28,2.13600568063752,BA_20180415,Bahia,2018-04-22,2018-05-27,2018-06-10,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-04-22,24.340038690995453,93.27275768878451,2018-03-11,TRUE,2.135951259793524,1.8405629192446917,2.478745896981213,0.992713361097878,0.9856914014821523,0.9962053282894887,2016-08-28,2.1203873542508758,BA_20180422,Bahia,2018-04-29,2018-06-03,2018-06-17,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-04-29,24.256033407907026,98.6936431684603,2018-03-18,TRUE,2.1440519947901575,1.8468244828586944,2.4891152348424757,0.9926623555740961,0.9855671480602933,0.996177239680504,2016-08-28,2.128319703621737,BA_20180429,Bahia,2018-05-06,2018-06-10,2018-06-24,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-05-06,24.067777178140716,98.95358365252602,2018-03-25,TRUE,2.1393910300014034,1.83437606425325,2.495123038532286,0.9925999563540091,0.9854503874919891,0.9961442801872539,2016-08-28,2.123559443003552,BA_20180506,Bahia,2018-05-13,2018-06-17,2018-07-01,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-05-13,24.07428032632982,97.77896837833822,2018-04-01,TRUE,2.137316906543679,1.8323214454393166,2.4930797870469665,0.9925302498799459,0.9853423141963004,0.996111574361993,2016-08-28,2.1213516833244306,BA_20180513,Bahia,2018-05-20,2018-06-24,2018-07-08,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-05-20,23.953687070254546,106.93930278097737,2018-04-08,TRUE,2.151620513173757,1.8430586128951632,2.51184134911364,0.9924562581385208,0.9852068026429792,0.9960710159392073,2016-08-28,2.1353892434385107,BA_20180520,Bahia,2018-05-27,2018-07-01,2018-07-15,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-05-27,23.574235613943834,93.82353318338109,2018-04-15,TRUE,2.116164105200855,1.7866766299273509,2.506413553034846,0.9923899577337298,0.9850832020151193,0.9960295982757958,2016-08-28,2.100060006917913,BA_20180527,Bahia,2018-06-03,2018-07-08,2018-07-22,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-06-03,23.369958848000085,78.83651484054245,2018-04-22,TRUE,2.0824663853739738,1.7397030974437975,2.492762272243206,0.9923269792043705,0.984935920134736,0.9959941080503312,2016-08-28,2.0664875774927998,BA_20180603,Bahia,2018-06-10,2018-07-15,2018-07-29,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-06-10,23.04010565189197,85.94558220615568,2018-04-29,TRUE,2.086954136450039,1.7277177949618343,2.5208848229418965,0.992265843156771,0.984794611640169,0.9959578855021031,2016-08-28,2.0708133058341085,BA_20180610,Bahia,2018-06-17,2018-07-22,2018-08-05,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-06-17,22.984640567889652,88.6541508297922,2018-05-06,TRUE,2.090544132763836,1.728549065754503,2.528348692911215,0.9922006027126984,0.9846612612586453,0.9959264527001077,2016-08-28,2.0742391485257734,BA_20180617,Bahia,2018-06-24,2018-07-29,2018-08-12,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-06-24,22.540331732205676,85.0177636747776,2018-05-13,TRUE,2.0719239830251177,1.6840581734037083,2.5491215560316443,0.9921349058852305,0.9845371726703824,0.9958957568254158,2016-08-28,2.055628105899977,BA_20180624,Bahia,2018-07-01,2018-08-05,2018-08-19,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-07-01,22.29559492570824,89.15213454029951,2018-05-20,TRUE,2.073115374593469,1.6709469129041663,2.572078935114746,0.9920865850895673,0.9844224624902751,0.9958679660983741,2016-08-28,2.0567099524771137,BA_20180701,Bahia,2018-07-08,2018-08-12,2018-08-26,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-07-08,22.354535976930013,82.9100339537602,2018-05-27,TRUE,2.0631005659024058,1.6641955097264323,2.5576225390287886,0.9920352231557622,0.9843179537301799,0.9958426073195583,2016-08-28,2.0466684302877725,BA_20180708,Bahia,2018-07-15,2018-08-19,2018-09-02,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-07-15,22.361621200138966,66.08779163618576,2018-06-03,TRUE,2.0324000548792718,1.6327214381423567,2.5299171595204566,0.9919887171805986,0.9842272284582801,0.9958181634430683,2016-08-28,2.016117923237467,BA_20180715,Bahia,2018-07-22,2018-08-26,2018-09-09,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-07-22,22.20368727865148,54.11239887606804,2018-06-10,TRUE,2.0066340170663906,1.596980774368163,2.5213704153959484,0.9919461610954966,0.9841440891745309,0.9957957452616091,2016-08-28,1.9904729099526413,BA_20180722,Bahia,2018-07-29,2018-09-02,2018-09-16,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-07-29,22.209081986529277,52.70589136344212,2018-06-17,TRUE,2.0042433925632146,1.594757960665113,2.5188722525379146,0.9919017245960227,0.9840679186945478,0.9957710360021129,2016-08-28,1.9880124775936359,BA_20180729,Bahia,2018-08-05,2018-09-09,2018-09-23,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-08-05,22.713084536008363,46.077358987369095,2018-06-24,TRUE,2.0052595898683445,1.6220877791577124,2.478944773782184,0.9918594296613602,0.9839985641560308,0.9957546929608752,2016-08-28,1.9889356331297892,BA_20180805,Bahia,2018-08-12,2018-09-16,2018-09-30,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-08-12,23.375639304453887,39.31969553928747,2018-07-01,TRUE,2.0101187961312155,1.6580484825578317,2.436947783533268,0.9918241133171217,0.9839357460100825,0.9957410361680381,2016-08-28,1.993684292634923,BA_20180812,Bahia,2018-08-19,2018-09-23,2018-10-07,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-08-19,23.515255766046977,32.33009437093197,2018-07-08,TRUE,2.001133129954584,1.653201968396065,2.4222895207940165,0.9917951188162298,0.9838791230799778,0.9957269658602786,2016-08-28,1.9847140703904003,BA_20180819,Bahia,2018-08-26,2018-09-30,2018-10-14,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-08-26,23.08441842760348,35.25140577623387,2018-07-15,TRUE,1.9953491028168564,1.6285224681940567,2.4448038758269086,0.9917686450367329,0.983828575432224,0.995714124887232,2016-08-28,1.9789246760759343,BA_20180826,Bahia,2018-09-02,2018-10-07,2018-10-21,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-09-02,22.943868423494468,37.01809738281418,2018-07-22,TRUE,1.9949207460409035,1.6216639265701969,2.4540897270875597,0.9917450459041914,0.9837835587596445,0.9957027078770492,2016-08-28,1.9784527668575598,BA_20180902,Bahia,2018-09-09,2018-10-14,2018-10-28,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-09-09,22.96240987956402,42.32764052852632,2018-07-29,TRUE,2.004916260699113,1.6337590407738143,2.460392941735048,0.9917244986572864,0.983743944016526,0.9956926588839909,2016-08-28,1.9883245734916692,BA_20180909,Bahia,2018-09-16,2018-10-21,2018-11-04,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-09-16,23.890490579793163,48.69651860520983,2018-08-05,TRUE,2.0404909895659626,1.713627936796113,2.4297009806483247,0.9917067248108375,0.9837093409233435,0.9956838424165478,2016-08-28,2.0235686362684855,BA_20180916,Bahia,2018-09-23,2018-10-28,2018-11-11,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-09-23,24.491843487704944,51.47940992302671,2018-08-12,TRUE,2.0613928818503413,1.7567877697834007,2.418812725379554,0.9916912296865965,0.9836793318443657,0.9956761282258934,2016-08-28,2.044265241869362,BA_20180923,Bahia,2018-09-30,2018-11-04,2018-11-18,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-09-30,25.27878634421239,44.31546236414648,2018-08-19,TRUE,2.0689268562349596,1.776684419662227,2.4092395301491134,0.9916779317992538,0.9836534749236243,0.9956693912939723,2016-08-28,2.051709105835017,BA_20180930,Bahia,2018-10-07,2018-11-11,2018-11-25,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-10-07,25.289022300977397,36.03537682053749,2018-08-26,TRUE,2.053892769344687,1.7577959764485311,2.3998664034317776,0.9916664848399463,0.9836311032342876,0.995663456684997,2016-08-28,2.0367766228142283,BA_20181007,Bahia,2018-10-14,2018-11-18,2018-12-02,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-10-14,25.69948055937945,26.47848511681936,2018-09-02,TRUE,2.047093788607514,1.7475005381502318,2.398049607350221,0.9916571042394995,0.9836123093567518,0.9956583577855997,2016-08-28,2.030015098517193,BA_20181014,Bahia,2018-10-21,2018-11-25,2018-12-09,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-10-21,25.589841950763876,19.661158367887772,2018-09-09,TRUE,2.0317659375119494,1.7288628420862935,2.387738763505546,0.9916491654315065,0.9835962844477448,0.9956538934959152,2016-08-28,2.014798996285887,BA_20181021,Bahia,2018-10-28,2018-12-02,2018-12-16,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-10-28,25.86496276336137,22.2675413447075,2018-09-16,TRUE,2.0437030377860927,1.7411943677546875,2.39876844538734,0.9916423432686492,0.9835827705792481,0.9956500104305595,2016-08-28,2.0266224693354578,BA_20181028,Bahia,2018-11-04,2018-12-09,2018-12-23,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-11-04,25.527702209273567,39.72297395281849,2018-09-23,TRUE,2.0669994326774503,1.7739687328848628,2.40843402450555,0.9916365572488246,0.9835716025279468,0.9956466794738005,2016-08-28,2.0497122012555407,BA_20181104,Bahia,2018-11-11,2018-12-16,2018-12-30,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-11-11,25.701058204270847,49.54137764343006,2018-09-30,TRUE,2.0899081475387615,1.8014251420095775,2.424589267293393,0.9916314090334888,0.9835617949460219,0.9956436524273319,2016-08-28,2.0724185610944303,BA_20181111,Bahia,2018-11-18,2018-12-23,2019-01-06,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-11-18,25.55146646384249,63.28269208028228,2018-10-07,TRUE,2.111769914930254,1.8295759804325122,2.437489462749882,0.9916266211460136,0.983553227988965,0.9956409078220334,2016-08-28,2.0940872653800926,BA_20181118,Bahia,2018-11-25,2018-12-30,2019-01-13,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-11-25,25.188499582902278,77.09431724956447,2018-10-14,TRUE,2.128175242126081,1.849096925256153,2.449373961600736,0.9916221213685197,0.9835452901386399,0.9956382908968997,2016-08-28,2.1103456482410277,BA_20181125,Bahia,2018-12-02,2019-01-06,2019-01-20,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-12-02,25.020690142611066,76.97825695979361,2018-10-21,TRUE,2.1233885359829103,1.8416693269572884,2.4482021874104944,0.9916179917493348,0.9835382721734065,0.995635883060753,2016-08-28,2.105590275754934,BA_20181202,Bahia,2018-12-09,2019-01-13,2019-01-27,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2018-12-09,24.59000583675597,93.76869613607175,2018-10-28,TRUE,2.1437484597708107,1.8570817681006095,2.4746661874076126,0.9916137134965881,0.9835316689251422,0.9956335519254547,2016-08-28,2.125770370995925,BA_20181209,Bahia,2018-12-16,2019-01-20,2019-02-03,TRUE,FALSE,TRUE,1,BA_wave_05,2019-02-03,2019-12-15,1.0722555596883585,0.7318522067965211,1.6286951722682403,38.86818777,Major wave within 8 weeks
BA,2018-12-16,24.910741917258523,148.44756162150532,2018-11-04,TRUE,2.260728941240301,1.9930636673205098,2.5643412348350214,0.9916089822022384,0.9835251302604665,0.9956312036594692,2016-08-28,2.2417591244584387,BA_20181216,Bahia,2018-12-23,2019-01-27,2019-02-10,TRUE,FALSE,TRUE,1,BA_wave_05,2019-02-03,2019-12-15,1.0722555596883585,0.7318522067965211,1.6286951722682403,38.86818777,Major wave within 8 weeks
BA,2018-12-23,25.29362540955994,154.99859880952127,2018-11-11,TRUE,2.2852179355086624,2.0244033079538686,2.579634696432473,0.9916049355334364,0.9835184684041643,0.9956287852767949,2016-08-28,2.26603338361992,BA_20181223,Bahia,2018-12-30,2019-02-03,2019-02-17,TRUE,TRUE,TRUE,1,BA_wave_05,2019-02-03,2019-12-15,1.0722555596883585,0.7318522067965211,1.6286951722682403,38.86818777,Major wave within 8 weeks
BA,2018-12-30,26.02846412464684,139.31098090978588,2018-11-18,TRUE,2.2745908196792346,2.0096866399087245,2.574412992666376,0.9916009392123781,0.9835112081373133,0.9956261656850341,2016-08-28,2.255486393117782,BA_20181230,Bahia,2019-01-06,2019-02-10,2019-02-24,TRUE,TRUE,TRUE,1,BA_wave_05,2019-02-03,2019-12-15,1.0722555596883585,0.7318522067965211,1.6286951722682403,38.86818777,Major wave within 8 weeks
BA,2019-01-06,26.20426215712543,137.388214939617,2018-11-25,TRUE,2.275787386666724,2.0067611636256086,2.580879241231727,0.991596289401708,0.9835027207087924,0.9956232803261604,2016-08-28,2.256662328085934,BA_20190106,Bahia,2019-01-13,2019-02-17,2019-03-03,TRUE,TRUE,TRUE,1,BA_wave_05,2019-02-03,2019-12-15,1.0722555596883585,0.7318522067965211,1.6286951722682403,38.86818777,Major wave within 8 weeks
BA,2019-01-13,26.280555668186334,104.98062913308503,2018-12-02,TRUE,2.212769782743643,1.9366190366764842,2.5282980383308566,0.9915894258051959,0.9834892781489106,0.9956199717094902,2016-08-28,2.194159118309857,BA_20190113,Bahia,2019-01-20,2019-02-24,2019-03-10,TRUE,TRUE,TRUE,1,BA_wave_05,2019-02-03,2019-12-15,1.0722555596883585,0.7318522067965211,1.6286951722682403,38.86818777,Major wave within 8 weeks
BA,2019-01-20,26.360149949849617,44.45567093730552,2018-12-09,TRUE,2.0980228810256363,1.7987777795093316,2.447050469184583,0.991582116397268,0.983473744496557,0.9956161438638264,2016-08-28,2.080361968617294,BA_20190120,Bahia,2019-01-27,2019-03-03,2019-03-17,TRUE,TRUE,TRUE,1,BA_wave_05,2019-02-03,2019-12-15,1.0722555596883585,0.7318522067965211,1.6286951722682403,38.86818777,Major wave within 8 weeks
BA,2019-01-27,26.628620017184474,25.270520262018312,2018-12-16,TRUE,2.0693394844886144,1.7549845763987653,2.4400020146334414,0.9915737084736927,0.9834554573008498,0.9956116421422457,2016-08-28,2.051902626725415,BA_20190127,Bahia,2019-02-03,2019-03-10,2019-03-24,TRUE,TRUE,TRUE,1,BA_wave_05,2019-02-03,2019-12-15,1.0722555596883585,0.7318522067965211,1.6286951722682403,38.86818777,Major wave within 8 weeks
BA,2019-02-03,26.889946342457634,28.54635417492703,2018-12-23,TRUE,2.0823794390559978,1.7613567953587386,2.4619112604723505,0.9915637924264018,0.9834350346349097,0.995606215638675,2016-08-28,2.0648120538611283,BA_20190203,Bahia,2019-02-10,2019-03-17,2019-03-31,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2019-02-10,27.16766308748687,31.71579075626967,2018-12-30,TRUE,2.0957412347155437,1.765513286213738,2.4877362052065055,0.9915493426263922,0.9834164215241771,0.9955995349787077,2016-08-28,2.078030843597221,BA_20190210,Bahia,2019-02-17,2019-03-24,2019-04-07,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2019-02-17,27.41981544119493,41.265543845292775,2019-01-06,TRUE,2.120595575395388,1.7824002806037818,2.5229605511861677,0.9915352030380311,0.9833939036609204,0.9955913763119266,2016-08-28,2.1026451644112165,BA_20190217,Bahia,2019-02-24,2019-03-31,2019-04-14,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2019-02-24,27.59359982036225,41.442325634559936,2019-01-13,TRUE,2.125654230761381,1.7789774860158596,2.5398893152228887,0.9915150938990853,0.9833656082659219,0.9955814151218929,2016-08-28,2.1076182542103585,BA_20190224,Bahia,2019-03-03,2019-04-07,2019-04-21,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2019-03-03,27.28338447805088,56.95470424359615,2019-01-20,TRUE,2.1468855648185348,1.8197310476918827,2.5328565088078965,0.9914929117937725,0.983329831288986,0.9955692792785982,2016-08-28,2.128621819949947,BA_20190303,Bahia,2019-03-10,2019-04-14,2019-04-28,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2019-03-10,27.391357869779863,63.423220161958,2019-01-27,TRUE,2.1623593866165836,1.8316530892702518,2.5527749464565535,0.9914650722325486,0.9832779156827569,0.9955545066303227,2016-08-28,2.1439038054445407,BA_20190310,Bahia,2019-03-17,2019-04-21,2019-05-05,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2019-03-17,27.31874146588901,67.59352570568481,2019-02-03,TRUE,2.1684438183835875,1.8423925313157852,2.5521969469382566,0.9914365815674098,0.9832153222581845,0.9955366525631689,2016-08-28,2.149874526619205,BA_20190317,Bahia,2019-03-24,2019-04-28,2019-05-12,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2019-03-24,26.769752802592667,57.84669769530927,2019-02-10,TRUE,2.1345255429296333,1.8288508424434025,2.4912908082388063,0.9913970799922263,0.9831553339149883,0.9955188694189845,2016-08-28,2.1161623904292597,BA_20190324,Bahia,2019-03-31,2019-05-05,2019-05-19,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2019-03-31,25.956377966737914,107.25580666792858,2019-02-17,TRUE,2.208108076519273,1.9390229994631583,2.5145350410694203,0.9913569374143327,0.9830799828276056,0.9954974757824515,2016-08-28,2.1890232602179993,BA_20190331,Bahia,2019-04-07,2019-05-12,2019-05-26,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2019-04-07,25.36165912343347,169.21480808093435,2019-02-24,TRUE,2.316549382116834,2.0555642637689355,2.6106705270048023,0.9913052124052819,0.9829756378524539,0.99547437492088,2016-08-28,2.2964074772866527,BA_20190407,Bahia,2019-04-14,2019-05-19,2019-06-02,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2019-04-14,25.682668371792378,187.06662658063485,2019-03-03,TRUE,2.363618102344928,2.099351820694849,2.6611502077262785,0.991254987523547,0.9828662475992552,0.9954397095535629,2016-08-28,2.3429482325503512,BA_20190414,Bahia,2019-04-21,2019-05-26,2019-06-09,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2019-04-21,25.773572047237252,192.5090911057879,2019-03-10,TRUE,2.3779453413974765,2.1112606153752336,2.6783164548678737,0.9911976558227966,0.9827534049628915,0.9953950112008537,2016-08-28,2.3570138480679184,BA_20190421,Bahia,2019-04-28,2019-06-02,2019-06-16,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2019-04-28,25.877636110463563,201.72296970442116,2019-03-17,TRUE,2.400867348037211,2.1294912601562075,2.706826804468032,0.99113198245247,0.9826212590724076,0.995366627846396,2016-08-28,2.379576414265525,BA_20190428,Bahia,2019-05-05,2019-06-09,2019-06-23,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2019-05-05,25.590904821877732,157.9812497173807,2019-03-24,TRUE,2.300071939916731,2.040389183915,2.592804828852054,0.9910667880086125,0.9824717906793263,0.9953321534840078,2016-08-28,2.279524909682013,BA_20190505,Bahia,2019-05-12,2019-06-16,2019-06-30,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
BA,2019-05-12,25.366557528123536,84.66286464333821,2019-03-31,TRUE,2.1475548637692063,1.8731445697228417,2.462165476945105,0.9909834748754864,0.9823411414260108,0.9952890631814324,2016-08-28,2.12819138138376,BA_20190512,Bahia,2019-05-19,2019-06-23,2019-07-07,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
