week_start,variable,q025,q25,median,q75,q975
2022-03-13,posterior_predictive_cases,294.6,891.5,1334.5,2083.5,4055.1749999999993
2022-03-20,posterior_predictive_cases,378.50000000000006,1200.5,1847.5,2553.25,5442.299999999999
2022-03-27,posterior_predictive_cases,472.925,1266.25,2061.5,3303,6044.8499999999985
2022-04-03,posterior_predictive_cases,653.725,1917.5,2875.5,4212,7787.549999999999
2022-04-10,posterior_predictive_cases,796,2073.75,3277.5,4737.5,9041.175
2022-04-17,posterior_predictive_cases,689.2250000000001,2364.25,3730.5,5754.25,11091.15
2022-04-24,posterior_predictive_cases,1041,3122.25,4801.5,7271.75,13478.049999999994
2022-05-01,posterior_predictive_cases,1324.8999999999999,3220.5,5241.5,7850,13520.724999999991
2022-05-08,posterior_predictive_cases,1266.4000000000003,3514.75,5435,8041.5,14600.674999999997
2022-05-15,posterior_predictive_cases,1078.5249999999999,3682,5530,8101.75,16317.1
2022-05-22,posterior_predictive_cases,1251.15,3652.25,5468,8103.25,14678.199999999997
2022-05-29,posterior_predictive_cases,1260,3280,5266.5,7612.75,13221.499999999998
2022-06-05,posterior_predictive_cases,1231.4500000000003,2963.75,4754.5,6782.75,13897.449999999995
2022-06-12,posterior_predictive_cases,1024.8,2572.5,4048.5,5996.75,11607.199999999997
2022-06-19,posterior_predictive_cases,785.5250000000001,2240.5,3413,5093.25,9039.474999999999
2022-06-26,posterior_predictive_cases,743.475,1948.5,3065.5,4602.25,8343.05
2022-07-03,posterior_predictive_cases,426.95,1472.25,2306,3533,6930.149999999995
2022-07-10,posterior_predictive_cases,439.57500000000005,1188.5,1915,2766.25,5028.024999999998
2022-07-17,posterior_predictive_cases,353.97499999999997,1003,1574.5,2226.25,3918.424999999997
2022-07-24,posterior_predictive_cases,222.82500000000002,723.5,1137,1704.75,3105.325
2022-07-31,posterior_predictive_cases,174.97500000000002,594,941.5,1318,2452.6999999999994
2022-08-07,posterior_predictive_cases,162.925,435.5,716.5,1083.75,1963.075
2022-08-14,posterior_predictive_cases,117.975,354.25,538.5,798,1330.2749999999978
2022-08-21,posterior_predictive_cases,78.82500000000002,269.75,425.5,629.5,1074.2749999999996
2022-08-28,posterior_predictive_cases,73.95,214,335,490.5,887.05
2022-09-04,posterior_predictive_cases,56.95,151.75,240,370.5,689.3499999999997
2022-09-11,posterior_predictive_cases,38.900000000000006,127.75,193.5,286,553.05
2022-09-18,posterior_predictive_cases,33,107.5,162,229.25,437.1249999999999
