week_start,week_of_year,t,year,cases,Tmean,PRCP,population
2022-04-10,14,381,2022,9,23.247338966771814,31.547262429681457,17211760
2022-04-17,15,382,2022,21,21.455197654891492,2.357246083531708,17211760
2022-04-24,16,383,2022,19,23.74808596303824,22.820641045674808,17211760
2022-05-01,17,384,2022,27,23.448405312551017,8.67998740970125,17211760
2022-05-08,18,385,2022,24,20.598719682083004,7.625594902406555,17211760
2022-05-15,19,386,2022,16,18.78741799127266,14.652069229220889,17211760
2022-05-22,20,387,2022,19,19.445825807965644,0.3138615084225335,17211760
2022-05-29,21,388,2022,18,21.196157857796496,7.151506276217524,17211760
2022-06-05,22,389,2022,11,19.684661546661165,12.108935554228678,17211760
2022-06-12,23,390,2022,10,17.850577839196696,5.4356278160741045,17211760
2022-06-19,24,391,2022,17,19.952458173952238,6.24044320654425,17211760
2022-06-26,25,392,2022,10,18.537749494555047,7.468677726740381,17211760
2022-07-03,26,393,2022,8,20.503985236577684,0.024167444544270483,17211760
2022-07-10,27,394,2022,7,21.036731236525068,3.446411433325232,17211760
2022-07-17,28,395,2022,11,21.29810853618744,3.2736280669904776,17211760
2022-07-24,29,396,2022,6,20.62182389291411,8.586354443959562,17211760
2022-07-31,30,397,2022,11,20.38269503655654,1.4916451517133904,17211760
2022-08-07,31,398,2022,2,19.666464197457987,27.985349019614738,17211760
2022-08-14,32,399,2022,9,20.069800218476807,9.300527697153214,17211760
2022-08-21,33,400,2022,9,18.99550297344472,2.647989633134029,17211760
2022-08-28,34,401,2022,4,19.007913287884428,10.893464213930834,17211760
2022-09-04,35,402,2022,8,20.67528966003818,6.553234292544904,17211760
2022-09-11,36,403,2022,5,19.62320416160508,44.81722580436896,17211760
2022-09-18,37,404,2022,10,19.643881636352305,17.77501296375193,17211760
2022-09-25,38,405,2022,9,19.735569316162955,51.681193481828544,17211760
2022-10-02,39,406,2022,14,21.24309646815298,23.209804452704788,17211760
2022-10-09,40,407,2022,6,23.89123828359254,10.327921129730147,17211760
2022-10-16,41,408,2022,4,23.6407745984864,17.994893533056565,17211760
2022-10-23,42,409,2022,5,23.27877970799108,41.631078028684875,17211760
2022-10-30,43,410,2022,5,21.09588069276765,52.0883108139676,17211760
2022-11-06,44,411,2022,8,21.142125846927975,37.42399995408692,17211760
2022-11-13,45,412,2022,10,23.210383831295733,30.69166691695926,17211760
2022-11-20,46,413,2022,10,23.204529400695957,35.34412453680433,17211760
2022-11-27,47,414,2022,10,23.938719752239567,40.82506532941118,17211760
2022-12-04,48,415,2022,9,24.151377673572956,50.47757063020314,17211760
2022-12-11,49,416,2022,10,24.107769605823922,36.32690838060819,17211760
2022-12-18,50,417,2022,4,21.620606199268703,75.33205487634153,17211760
2022-12-25,51,418,2022,2,23.94236575733415,61.276470033714354,17211760
2023-01-01,52,419,2023,14,23.83279580167986,87.89105686805492,17213813
2023-01-08,1,420,2023,14,24.122078662655984,85.89098390175444,17213813
2023-01-15,2,421,2023,9,25.72514269783591,26.660185640535822,17213813
2023-01-22,3,422,2023,16,24.803433042597405,67.61128165141731,17213813
2023-01-29,4,423,2023,10,26.611741178191334,29.493359893527455,17213813
2023-02-05,5,424,2023,17,25.414615546970253,101.77750675915992,17213813
2023-02-12,6,425,2023,13,26.275032113878524,77.54920620146216,17213813
2023-02-19,7,426,2023,11,25.743715646626335,19.2191144734905,17213813
2023-02-26,8,427,2023,19,26.823234457259918,10.872074216529075,17213813
2023-03-05,9,428,2023,18,26.626256594490766,28.930564904456343,17213813
2023-03-12,10,429,2023,24,24.33015523012286,25.37063188629778,17213813
2023-03-19,11,430,2023,22,25.59917487459415,3.6554237160456378,17213813
2023-03-26,12,431,2023,19,25.471815932475273,29.63166497702529,17213813
2023-04-02,13,432,2023,19,23.315487358065898,31.766082268199604,17213813
2023-04-09,14,433,2023,18,23.09561404259144,46.49169343831426,17213813
2023-04-16,15,434,2023,20,22.849429403536114,21.34141827728792,17213813
2023-04-23,16,435,2023,13,21.94203434534815,17.993557929606762,17213813
2023-04-30,17,436,2023,41,22.311027530662592,5.730969833659316,17213813
2023-05-07,18,437,2023,30,21.560834423254548,19.669670017433276,17213813
2023-05-14,19,438,2023,31,19.34443569105676,1.9284804423877941,17213813
2023-05-21,20,439,2023,35,20.660872188687758,0.883966448401811,17213813
2023-05-28,21,440,2023,43,19.800190436734407,25.64907440945415,17213813
2023-06-04,22,441,2023,33,19.60666565453911,0.14935863574561348,17213813
2023-06-11,23,442,2023,34,21.363543174269402,13.2330111339302,17213813
2023-06-18,24,443,2023,21,18.568473616033078,1.1207993298830945,17213813
2023-06-25,25,444,2023,22,20.35419231845002,3.7015366639214955,17213813
2023-07-02,26,445,2023,25,18.044521005315083,3.171296498287049,17213813
2023-07-09,27,446,2023,22,20.97350010878772,8.266931901170796,17213813
2023-07-16,28,447,2023,15,19.398260249754344,11.378013202030209,17213813
2023-07-23,29,448,2023,15,21.068300403959608,8.614634948906367,17213813
2023-07-30,30,449,2023,17,19.54428020529937,1.2672791934125,17213813
2023-08-06,31,450,2023,9,21.83994575402837,8.69027919168651,17213813
2023-08-13,32,451,2023,12,21.71999499237036,8.737082935163421,17213813
2023-08-20,33,452,2023,11,22.9939363371495,24.079761804267655,17213813
2023-08-27,34,453,2023,11,19.04153430160065,44.213581356477164,17213813
2023-09-03,35,454,2023,13,22.837706385236878,10.677422037408466,17213813
2023-09-10,36,455,2023,15,22.790454325866456,14.084165871410221,17213813
2023-09-17,37,456,2023,21,24.84199747987337,0.05052453439766767,17213813
2023-09-24,38,457,2023,13,24.85498342887031,9.218119479071596,17213813
2023-10-01,39,458,2023,9,24.20772495240594,38.08925337787288,17213813
2023-10-08,40,459,2023,15,23.95428517733234,36.63048330144385,17213813
2023-10-15,41,460,2023,8,22.28406483760169,25.191035231430277,17213813
2023-10-22,42,461,2023,16,23.176262674447052,21.906161681188344,17213813
2023-10-29,43,462,2023,16,25.44184776437107,51.61126055018906,17213813
2023-11-05,44,463,2023,7,23.307201170854302,0.516007269418023,17213813
2023-11-12,45,464,2023,20,30.345390704421092,4.035793414907798,17213813
2023-11-19,46,465,2023,13,25.584663165992268,67.95347204816615,17213813
2023-11-26,47,466,2023,16,24.843257230988485,22.767935639759468,17213813
2023-12-03,48,467,2023,17,26.773178034630288,47.44155555219008,17213813
2023-12-10,49,468,2023,27,24.476342214251105,24.237467528654587,17213813
2023-12-17,50,469,2023,18,25.721102416464817,15.693368027330578,17213813
2023-12-24,51,470,2023,22,26.637620901968848,33.39497425996807,17213813
2023-12-31,52,471,2023,64,23.920969955788962,36.83285632536018,17213813
2024-01-07,1,472,2024,71,27.30697890212725,52.231474813246294,17219679
2024-01-14,2,473,2024,105,28.180309353336824,36.33983117472335,17219679
2024-01-21,3,474,2024,93,23.517742935929228,98.08433813175823,17219679
2024-01-28,4,475,2024,117,25.2626393167624,52.734422095082834,17219679
2024-02-04,5,476,2024,134,26.166628670884158,21.932667845676654,17219679
2024-02-11,6,477,2024,100,26.475131202769656,37.90483917874178,17219679
2024-02-18,7,478,2024,120,25.64407919153918,70.90672724288478,17219679
2024-02-25,8,479,2024,138,26.459084228325153,24.84833894544507,17219679
2024-03-03,9,480,2024,119,25.49297902861646,34.80578975864226,17219679
2024-03-10,10,481,2024,125,26.157210599585834,8.969267250183938,17219679
2024-03-17,11,482,2024,102,27.2322552640993,83.57034283741976,17219679
2024-03-24,12,483,2024,112,23.154878768025256,78.1743853377618,17219679
2024-03-31,13,484,2024,184,24.130648045515294,1.1219712404285824,17219679
2024-04-07,14,485,2024,197,24.29695598445102,8.496032953921803,17219679
2024-04-14,15,486,2024,137,23.67648038748404,11.32643368496899,17219679
2024-04-21,16,487,2024,137,23.614012629249174,2.789352529162399,17219679
2024-04-28,17,488,2024,133,26.027180573364948,0.048760107645282054,17219679
2024-05-05,18,489,2024,137,25.18371080217882,0.06725431301592553,17219679
2024-05-12,19,490,2024,150,24.713901275458653,6.78077072806198,17219679
2024-05-19,20,491,2024,109,23.531532043918453,5.9323600431594725,17219679
2024-05-26,21,492,2024,100,20.135835897976044,23.52539929351046,17219679
2024-06-02,22,493,2024,166,20.571279426229875,7.803964906229088,17219679
2024-06-09,23,494,2024,134,21.620928884630725,0.013777258088234493,17219679
2024-06-16,24,495,2024,102,21.98904719684195,0.010390270896075528,17219679
2024-06-23,25,496,2024,100,22.75749022204512,3.229754457869751,17219679
2024-06-30,26,497,2024,34,20.36819774695724,20.20186596194555,17219679
2024-07-07,27,498,2024,34,20.91047936152379,12.721138358108588,17219679
2024-07-14,28,499,2024,33,19.804984151531553,4.866341528278865,17219679
2024-07-21,29,500,2024,26,19.741052375412206,0.13716610394912662,17219679
2024-07-28,30,501,2024,32,20.488766328009753,11.68931577947451,17219679
2024-08-04,31,502,2024,19,22.259483814510872,29.542229783921233,17219679
2024-08-11,32,503,2024,20,18.862168336579355,0.05784826048264367,17219679
2024-08-18,33,504,2024,17,23.036924947242206,0.7477999689506358,17219679
2024-08-25,34,505,2024,9,18.75911082828649,30.906328360299703,17219679
2024-09-01,35,506,2024,27,22.457554847152906,1.7058108874387983,17219679
2024-09-08,36,507,2024,33,25.824928883325903,0.012484702299499809,17219679
2024-09-15,37,508,2024,20,22.59047972397674,9.150481077925548,17219679
2024-09-22,38,509,2024,14,25.72040372108679,6.811441460386134,17219679
2024-09-29,39,510,2024,18,23.503483781784393,20.664429008703426,17219679
2024-10-06,40,511,2024,17,22.22679644338689,19.66389254473248,17219679
2024-10-13,41,512,2024,11,22.536904349969184,21.626491217617982,17219679
2024-10-20,42,513,2024,10,24.961662555090275,55.889070385120704,17219679
2024-10-27,43,514,2024,10,22.325328359176442,14.47477277701895,17219679
2024-11-03,44,515,2024,24,24.364169899770957,64.98766754913892,17219679
2024-11-10,45,516,2024,34,22.33608161504036,51.07661374847696,17219679
2024-11-17,46,517,2024,41,23.290258756437943,20.811301999681262,17219679
2024-11-24,47,518,2024,38,24.699330731994667,6.213517830520415,17219679
2024-12-01,48,519,2024,40,25.543145377267635,62.52617916103923,17219679
2024-12-08,49,520,2024,43,24.51819889416225,43.2265889386478,17219679
2024-12-15,50,521,2024,18,25.194284987619003,36.23713198537133,17219679
2024-12-22,51,522,2024,7,24.99690580811212,71.37220364517974,17219679
2024-12-29,52,523,2024,43,25.131841136362993,30.812142703698914,17219679
2025-01-05,1,524,2025,62,24.174760341717803,47.624830275460376,17223547
2025-01-12,2,525,2025,67,24.18069090001458,10.825681519211507,17223547
2025-01-19,3,526,2025,90,28.563297320942194,9.030599035636454,17223547
2025-01-26,4,527,2025,81,25.759696578842462,90.18523288566631,17223547
2025-02-02,5,528,2025,95,27.650742883166526,5.839580132560541,17223547
2025-02-09,6,529,2025,92,27.34169156414273,2.2944776741632467,17223547
2025-02-16,7,530,2025,112,28.68370046142355,1.9533863147899415,17223547
2025-02-23,8,531,2025,65,27.259999769515407,4.215451571599924,17223547
2025-03-02,9,532,2025,65,26.51921437450398,5.526962637962653,17223547
2025-03-09,10,533,2025,51,26.641645675164508,31.198037930151244,17223547
2025-03-16,11,534,2025,35,24.372579267687293,51.13138495322464,17223547
2025-03-23,12,535,2025,44,25.089090001200994,18.377472857333203,17223547
2025-03-30,13,536,2025,36,25.62108060807399,70.1572413221178,17223547
2025-04-06,14,537,2025,46,22.40976652046469,28.135937915144055,17223547
2025-04-13,15,538,2025,29,23.331421666944127,18.798474648306065,17223547
2025-04-20,16,539,2025,33,22.178972320939273,28.024373433776915,17223547
2025-04-27,17,540,2025,46,21.658557310804685,15.602534249880852,17223547
2025-05-04,18,541,2025,55,22.40379868346285,1.5714182927814027,17223547
2025-05-11,19,542,2025,58,20.502480854314364,14.868107102361956,17223547
2025-05-18,20,543,2025,39,21.48166661319819,11.26746673084665,17223547
2025-05-25,21,544,2025,38,21.030259118273502,2.7206713178915884,17223547
2025-06-01,22,545,2025,31,21.45908040203483,2.744575090280266,17223547
2025-06-08,23,546,2025,43,18.53826545371104,24.441968011132523,17223547
2025-06-15,24,547,2025,30,19.856407154375255,0.0409275858989707,17223547
2025-06-22,25,548,2025,25,20.22013730378691,2.6524422356883877,17223547
2025-06-29,26,549,2025,20,19.02454537729669,18.44492789935384,17223547
2025-07-06,27,550,2025,15,17.830490303613153,1.2808466216617012,17223547
2025-07-13,28,551,2025,7,18.47187647178337,0.46731626492106787,17223547
2025-07-20,29,552,2025,10,19.07693652760056,9.874096217644121,17223547
2025-07-27,30,553,2025,9,18.59128815597663,1.0429585222494229,17223547
2025-08-03,31,554,2025,10,19.648130809248567,3.4331310607666725,17223547
2025-08-10,32,555,2025,7,17.54158637547221,3.4109742508392,17223547
2025-08-17,33,556,2025,6,21.306803899024317,1.164581033657844,17223547
2025-08-24,34,557,2025,9,21.651802178744592,7.136535533760882,17223547
2025-08-31,35,558,2025,2,20.96688938525763,5.8755043434435565,17223547
2025-09-07,36,559,2025,4,20.875317597743337,8.040851895361408,17223547
2025-09-14,37,560,2025,8,21.808847286236155,5.141475748114141,17223547
2025-09-21,38,561,2025,6,21.6322400915015,26.08666482434935,17223547
2025-09-28,39,562,2025,5,22.316292789930326,0.15182286918990878,17223547
2025-10-05,40,563,2025,6,22.21349904839064,28.31159911664103,17223547
2025-10-12,41,564,2025,7,23.907780183916294,21.66263279787448,17223547
2025-10-19,42,565,2025,5,18.96909156725157,24.672069300221924,17223547
2025-10-26,43,566,2025,7,22.931660630736932,37.411768989614444,17223547
2025-11-02,44,567,2025,0,23.376634599144793,34.66380726265284,17223547
2025-11-09,45,568,2025,4,21.490407796078188,7.270044395474049,17223547
2025-11-16,46,569,2025,4,23.897333409469784,23.315957446398546,17223547
2025-11-23,47,570,2025,4,22.508464691909385,32.96490613045082,17223547
2025-11-30,48,571,2025,10,24.170720392751157,27.606788782926476,17223547
2025-12-07,49,572,2025,3,26.56087788755907,18.158243218685012,17223547
2025-12-14,50,573,2025,6,24.364758877060506,81.44172172505726,17223547
2025-12-21,51,574,2025,3,27.243329018704003,1.1752271690524785,17223547
