mode,week_start,residual,observed,expected
high_q,2016-11-13,0.35106890054282064,379,349.8012702794673
high_q,2016-11-20,0.6224033920739244,499,391.1526729247709
high_q,2016-11-27,-0.3378015382530726,304,447.0008131456496
high_q,2016-12-04,-0.9466279172278949,222,525.4306946367192
high_q,2016-12-11,-1.4314482851349837,174,634.3216046239595
high_q,2016-12-18,-1.9053762119803572,134,784.813210637124
high_q,2016-12-25,-2.490373669116716,87,996.1529669678246
high_q,2017-01-01,-1.4551526429935073,223,831.3650398935094
high_q,2017-01-08,-1.5302886470290242,255,1022.3591623239919
high_q,2017-01-15,-1.3401176436226785,333,1118.6400803671663
high_q,2017-01-22,-1.3974228835212597,356,1257.282913652043
high_q,2017-01-29,-1.3130418398045869,440,1437.9440797184686
high_q,2017-02-05,-1.2043440605566995,558,1652.7075847694232
high_q,2017-02-12,-1.2039345702134394,645,1909.2698547400964
high_q,2017-02-19,-1.037858716985911,863,2211.7382645064836
high_q,2017-02-26,-0.6178225017879306,1404,2545.932600746562
high_q,2017-03-05,-0.296933192125222,2051,2928.016533043585
high_q,2017-03-12,0.11644954830745613,3107,3335.1350081769788
high_q,2017-03-19,0.2722645275745365,3871,3746.8001665434404
high_q,2017-03-26,0.8983292112740567,6245,4157.7804581466535
high_q,2017-04-02,1.0203499236496552,7292,4531.48667523129
high_q,2017-04-09,1.215775239290057,8668,4855.181446806309
high_q,2017-04-16,1.3847556967243007,9912,5073.845880487548
high_q,2017-04-23,1.0870094757947943,8682,5200.134902084812
high_q,2017-04-30,1.4159406939254349,10301,5208.807802350371
high_q,2017-05-07,1.169339377875751,8831,5068.823293541851
high_q,2017-05-14,1.1042358997425163,8098,4797.960219776824
high_q,2017-05-21,0.5899292383883915,5601,4432.292566553129
high_q,2017-05-28,0.45088092445267697,4645,4009.192923138761
high_q,2017-06-04,0.14795790577652107,3374,3530.638648299545
high_q,2017-06-11,-0.21556740327532814,2264,3037.9248345844026
high_q,2017-06-18,-0.2794982529612688,1818,2547.751822829712
high_q,2017-06-25,-0.34068724000793965,1432,2101.550078759262
high_q,2017-07-02,-0.23823159038262073,1246,1698.9763870577228
high_q,2017-07-09,-0.3631798465867431,905,1352.812691185762
high_q,2017-07-16,-0.2407772509515248,775,1059.6633717492361
high_q,2017-07-23,-0.22558185742693496,607,821.1288980257568
high_q,2017-07-30,-0.04138677819179651,530,630.8973879672692
high_q,2017-08-06,-0.1509042762213206,375,480.9576002183329
high_q,2017-08-13,-0.03992104018172524,308,365.5396459241281
high_q,2017-08-20,-0.216446584878221,207,277.9218795865711
high_q,2017-08-27,-0.41907226974808476,136,212.19909626855645
high_q,2017-09-03,-0.21344772433106618,121,162.81924246576952
high_q,2017-09-10,0.021151206843148546,110,125.64162785191567
high_q,2017-09-17,0.12382456920470658,92,98.07681998414847
high_q,2017-09-24,0.3444820379520691,84,77.44483605952468
high_q,2017-10-01,0.7002837957441508,84,62.256099091806064
